        k0To3DCutoffRatio                   RealB0                   ImagB0
                     -2.5       -0.204455782189588                        0
        -2.49833277759253       -0.205006363523139                        0
        -2.49666555518506       -0.205559724878068                        0
        -2.49499833277759       -0.206115888765947                        0
        -2.49333111037012       -0.206674877963143                        0
        -2.49166388796265       -0.207236715515038                        0
        -2.48999666555518       -0.207801424740331                        0
        -2.48832944314772       -0.208369029235437                        0
        -2.48666222074025       -0.208939552878971                        0
        -2.48499499833278       -0.209513019836321                        0
        -2.48332777592531        -0.21008945456433                        0
        -2.48166055351784       -0.210668881816059                        0
        -2.47999333111037       -0.211251326645669                        0
         -2.4783261087029       -0.211836814413388                        0
        -2.47665888629543       -0.212425370790595                        0
        -2.47499166388796       -0.213017021765014                        0
        -2.47332444148049       -0.213611793646009                        0
        -2.47165721907302       -0.214209713070006                        0
        -2.46998999666555       -0.214810807006021                        0
        -2.46832277425809       -0.215415102761321                        0
        -2.46665555185062       -0.216022627987194                        0
        -2.46498832944315       -0.216633410684864                        0
        -2.46332110703568       -0.217247479211519                        0
        -2.46165388462821       -0.217864862286486                        0
        -2.45998666222074       -0.218485588997539                        0
        -2.45831943981327        -0.21910968880735                        0
         -2.4566522174058       -0.219737191560086                        0
        -2.45498499499833       -0.220368127488155                        0
        -2.45331777259086       -0.221002527219104                        0
        -2.45165055018339       -0.221640421782684                        0
        -2.44998332777593       -0.222281842618067                        0
        -2.44831610536846       -0.222926821581238                        0
        -2.44664888296099        -0.22357539095256                        0
        -2.44498166055352       -0.224227583444507                        0
        -2.44331443814605       -0.224883432209594                        0
        -2.44164721573858       -0.225542970848482                        0
        -2.43997999333111       -0.226206233418288                        0
        -2.43831277092364       -0.226873254441081                        0
        -2.43664554851617       -0.227544068912598                        0
         -2.4349783261087       -0.228218712311158                        0
        -2.43331110370123       -0.228897220606804                        0
        -2.43164388129376       -0.229579630270661                        0
         -2.4299766588863       -0.230265978284533                        0
        -2.42830943647883       -0.230956302150733                        0
        -2.42664221407136       -0.231650639902156                        0
        -2.42497499166389       -0.232349030112615                        0
        -2.42330776925642       -0.233051511907428                        0
        -2.42164054684895       -0.233758124974279                        0
        -2.41997332444148       -0.234468909574356                        0
        -2.41830610203401       -0.235183906553777                        0
        -2.41663887962654       -0.235903157355309                        0
        -2.41497165721907       -0.236626704030391                        0
         -2.4133044348116       -0.237354589251479                        0
        -2.41163721240413        -0.23808685632471                        0
        -2.40996998999667       -0.238823549202903                        0
         -2.4083027675892        -0.23956471249891                        0
        -2.40663554518173       -0.240310391499321                        0
        -2.40496832277426       -0.241060632178544                        0
        -2.40330110036679        -0.24181548121327                        0
        -2.40163387795932       -0.242574985997321                        0
        -2.39996665555185       -0.243339194656928                        0
        -2.39829943314438       -0.244108156066413                        0
        -2.39663221073691       -0.244881919864323                        0
        -2.39496498832944        -0.24566053647001                        0
        -2.39329776592197       -0.246444057100681                        0
         -2.3916305435145        -0.24723253378894                        0
        -2.38996332110704       -0.248026019400825                        0
        -2.38829609869957        -0.24882456765437                        0
         -2.3866288762921       -0.249628233138707                        0
        -2.38496165388463       -0.250437071333726                        0
        -2.38329443147716       -0.251251138630318                        0
        -2.38162720906969       -0.252070492351213                        0
        -2.37995998666222       -0.252895190772447                        0
        -2.37829276425475       -0.253725293145475                        0
        -2.37662554184728       -0.254560859719951                        0
        -2.37495831943981       -0.255401951767207                        0
        -2.37329109703234       -0.256248631604456                        0
        -2.37162387462487       -0.257100962619745                        0
        -2.36995665221741       -0.257959009297684                        0
        -2.36828942980994       -0.258822837245989                        0
        -2.36662220740247       -0.259692513222868                        0
          -2.364954984995       -0.260568105165274                        0
        -2.36328776258753       -0.261449682218081                        0
        -2.36162054018006       -0.262337314764195                        0
        -2.35995331777259       -0.263231074455656                        0
        -2.35828609536512       -0.264131034245765                        0
        -2.35661887295765       -0.265037268422276                        0
        -2.35495165055018       -0.265949852641702                        0
        -2.35328442814271       -0.266868863964779                        0
        -2.35161720573524       -0.267794380893139                        0
        -2.34994998332778       -0.268726483407238                        0
        -2.34828276092031       -0.269665253005598                        0
        -2.34661553851284       -0.270610772745423                        0
        -2.34494831610537       -0.271563127284637                        0
         -2.3432810936979       -0.272522402925421                        0
