        k0To3DCutoffRatio                   RealB0                   ImagB0
                     -2.5       -0.531082315596174                        0
        -2.49833277759253        -0.53250424115878                        0
        -2.49666555518506       -0.533933322745491                        0
        -2.49499833277759       -0.535369618166065                        0
        -2.49333111037012       -0.536813185908015                        0
        -2.49166388796265       -0.538264085147362                        0
        -2.48999666555518       -0.539722375759599                        0
        -2.48832944314772       -0.541188118330886                        0
        -2.48666222074025       -0.542661374169468                        0
        -2.48499499833278       -0.544142205317336                        0
        -2.48332777592531       -0.545630674562122                        0
        -2.48166055351784       -0.547126845449251                        0
        -2.47999333111037       -0.548630782294341                        0
         -2.4783261087029       -0.550142550195864                        0
        -2.47665888629543       -0.551662215048081                        0
        -2.47499166388796       -0.553189843554247                        0
        -2.47332444148049       -0.554725503240096                        0
        -2.47165721907302       -0.556269262467621                        0
        -2.46998999666555       -0.557821190449149                        0
        -2.46832277425809        -0.55938135726172                        0
        -2.46665555185062       -0.560949833861782                        0
        -2.46498832944315       -0.562526692100204                        0
        -2.46332110703568       -0.564112004737622                        0
        -2.46165388462821       -0.565705845460127                        0
        -2.45998666222074       -0.567308288895295                        0
        -2.45831943981327       -0.568919410628583                        0
         -2.4566522174058       -0.570539287220087                        0
        -2.45498499499833       -0.572167996221686                        0
        -2.45331777259086       -0.573805616194564                        0
        -2.45165055018339       -0.575452226727146                        0
        -2.44998332777593       -0.577107908453432                        0
        -2.44831610536846       -0.578772743071766                        0
        -2.44664888296099        -0.58044681336403                        0
        -2.44498166055352       -0.582130203215295                        0
        -2.44331443814605       -0.583822997633923                        0
        -2.44164721573858       -0.585525282772154                        0
        -2.43997999333111       -0.587237145947172                        0
        -2.43831277092364       -0.588958675662677                        0
        -2.43664554851617       -0.590689961630975                        0
         -2.4349783261087       -0.592431094795598                        0
        -2.43331110370123       -0.594182167354475                        0
        -2.43164388129376       -0.595943272783669                        0
         -2.4299766588863       -0.597714505861689                        0
        -2.42830943647883       -0.599495962694413                        0
        -2.42664221407136       -0.601287740740619                        0
        -2.42497499166389       -0.603089938838158                        0
        -2.42330776925642       -0.604902657230786                        0
        -2.42164054684895       -0.606725997595669                        0
        -2.41997332444148        -0.60856006307159                        0
        -2.41830610203401       -0.610404958287875                        0
        -2.41663887962654       -0.612260789394063                        0
        -2.41497165721907       -0.614127664090345                        0
         -2.4133044348116       -0.616005691658795                        0
        -2.41163721240413       -0.617894982995415                        0
        -2.40996998999667       -0.619795650643032                        0
         -2.4083027675892       -0.621707808825059                        0
        -2.40663554518173       -0.623631573480162                        0
        -2.40496832277426       -0.625567062297859                        0
        -2.40330110036679       -0.627514394755073                        0
        -2.40163387795932       -0.629473692153692                        0
        -2.39996665555185       -0.631445077659143                        0
        -2.39829943314438       -0.633428676340044                        0
        -2.39663221073691       -0.635424615208939                        0
        -2.39496498832944       -0.637433023264188                        0
        -2.39329776592197       -0.639454031533018                        0
         -2.3916305435145       -0.641487773115806                        0
        -2.38996332110704       -0.643534383231611                        0
        -2.38829609869957       -0.645593999265027                        0
         -2.3866288762921       -0.647666760814371                        0
        -2.38496165388463        -0.64975280974129                        0
        -2.38329443147716       -0.651852290221805                        0
        -2.38162720906969       -0.653965348798877                        0
        -2.37995998666222       -0.656092134436516                        0
        -2.37829276425475       -0.658232798575524                        0
        -2.37662554184728       -0.660387495190907                        0
        -2.37495831943981       -0.662556380851039                        0
        -2.37329109703234       -0.664739614778622                        0
        -2.37162387462487       -0.666937358913538                        0
        -2.36995665221741       -0.669149777977635                        0
        -2.36828942980994       -0.671377039541554                        0
        -2.36662220740247       -0.673619314093651                        0
          -2.364954984995       -0.675876775111106                        0
        -2.36328776258753       -0.678149599133312                        0
        -2.36162054018006       -0.680437965837622                        0
        -2.35995331777259       -0.682742058117562                        0
        -2.35828609536512       -0.685062062163605                        0
        -2.35661887295765         -0.6873981675466                        0
        -2.35495165055018       -0.689750567303993                        0
        -2.35328442814271       -0.692119458028921                        0
        -2.35161720573524       -0.694505039962331                        0
        -2.34994998332778       -0.696907517088233                        0
        -2.34828276092031       -0.699327097232229                        0
        -2.34661553851284       -0.701763992163454                        0
        -2.34494831610537       -0.704218417700078                        0
         -2.3432810936979       -0.706690593818536                        0
        -2.34161387129043        -0.70918074476663                        0
        -2.33994664888296       -0.711689099180693                        0
        -2.33827942647549       -0.714215890206991                        0
        -2.33661220406802       -0.716761355627554                        0
        -2.33494498166055       -0.719325737990644                        0
        -2.33327775925308       -0.721909284746064                        0
        -2.33161053684562       -0.724512248385549                        0
        -2.32994331443815       -0.727134886588462                        0
        -2.32827609203068       -0.729777462373061                        0
        -2.32660886962321       -0.732440244253591                        0
        -2.32494164721574       -0.735123506403498                        0
        -2.32327442480827       -0.737827528825044                        0
         -2.3216072024008       -0.740552597525664                        0
        -2.31993997999333        -0.74329900470138                        0
        -2.31827275758586       -0.746067048927639                        0
        -2.31660553517839       -0.748857035357941                        0
        -2.31493831277092       -0.751669275930678                        0
        -2.31327109036345       -0.754504089584587                        0
        -2.31160386795599       -0.757361802483284                        0
        -2.30993664554852       -0.760242748249349                        0
