         kTo3DCutoffRatio                   RealB0                   ImagB0
                        0       -0.340589167221966         1.09643558682565
     0.000833611203734578       -0.341577124759662         1.09643556308464
      0.00166722240746916       -0.342567832428396         1.09643549186227
      0.00250083361120373       -0.343561306483406         1.09643537315861
      0.00333444481493831       -0.344557570764067         1.09643520697258
      0.00416805601867289       -0.345556646744387         1.09643499330458
      0.00500166722240747       -0.346558557894686         1.09643473215389
      0.00583527842614205       -0.347563326230909          1.0964344235208
      0.00666888962987663       -0.348570974622663         1.09643406740415
       0.0075025008336112       -0.349581526221404         1.09643366380366
      0.00833611203734578       -0.350595004466446         1.09643321271879
      0.00916972324108036       -0.351611433089392         1.09643271414861
       0.0100033344448149       -0.352630835915724         1.09643216809254
       0.0108369456485495       -0.353653237684277         1.09643157454989
       0.0116705568522841       -0.354678662831368          1.0964309335194
       0.0125041680560187       -0.355707136310126         1.09643024500031
       0.0133377792597533       -0.356738683392976         1.09642950899159
       0.0141713904634878         -0.3577733296771         1.09642872549207
       0.0150050016672224        -0.35881110109036         1.09642789450056
        0.015838612870957       -0.359852023897086         1.09642701601574
       0.0166722240746916       -0.360896124704591         1.09642609003634
       0.0175058352784261        -0.36194343046913         1.09642511656092
       0.0183394464821607       -0.362993968502293         1.09642409558812
       0.0191730576858953       -0.364047766478056         1.09642302711617
       0.0200066688896299        -0.36510485243871         1.09642191114354
       0.0208402800933645       -0.366165254802471          1.0964207476686
        0.021673891297099       -0.367229002370112         1.09641953668944
       0.0225075025008336       -0.368296124332363         1.09641827820431
       0.0233411137045682        -0.36936665027737         1.09641697221132
       0.0241747249083028       -0.370440610198077         1.09641561870841
       0.0250083361120373       -0.371518034500241         1.09641421769352
       0.0258419473157719       -0.372598954010116         1.09641276916454
       0.0266755585195065       -0.373683399982879         1.09641127311926
       0.0275091697232411       -0.374771404038863          1.0964097295554
       0.0283427809269757       -0.375862998460247         1.09640813847059
       0.0291763921307102       -0.376958215767754         1.09640649986243
       0.0300100033344448       -0.378057089017621         1.09640481372841
       0.0308436145381794       -0.379159651738996         1.09640308006593
        0.031677225741914       -0.380265937943416         1.09640129887244
       0.0325108369456485       -0.381375982134522         1.09639947014514
       0.0333444481493831        -0.38248981931796          1.0963975938812
       0.0341780593531177       -0.383607485011893          1.0963956700779
       0.0350116705568523       -0.384729015257197         1.09639369873219
       0.0358452817605869       -0.385854446628574         1.09639167984115
