        k0To3DCutoffRatio                   RealB0                   ImagB0
                     -2.5       -0.308969289547949                        0
        -2.49833277759253       -0.310334952424076                        0
        -2.49666555518506       -0.311711933104062                        0
        -2.49499833277759       -0.313100373483536                        0
        -2.49333111037012        -0.31450041786488                        0
        -2.49166388796265       -0.315912213009018                        0
        -2.48999666555518       -0.317335908188558                        0
        -2.48832944314772       -0.318771655242328                        0
        -2.48666222074025       -0.320219608631368                        0
        -2.48499499833278       -0.321679925496392                        0
        -2.48332777592531       -0.323152765716796                        0
        -2.48166055351784       -0.324638291971244                        0
        -2.47999333111037       -0.326136669799885                        0
         -2.4783261087029       -0.327648067668261                        0
        -2.47665888629543       -0.329172657032944                        0
        -2.47499166388796       -0.330710612408975                        0
        -2.47332444148049       -0.332262111439156                        0
        -2.47165721907302       -0.333827334965246                        0
        -2.46998999666555       -0.335406467101146                        0
        -2.46832277425809       -0.336999695308112                        0
        -2.46665555185062       -0.338607210472084                        0
        -2.46498832944315       -0.340229206983187                        0
        -2.46332110703568       -0.341865882817488                        0
        -2.46165388462821       -0.343517439621073                        0
        -2.45998666222074       -0.345184082796533                        0
        -2.45831943981327       -0.346866021591931                        0
         -2.4566522174058       -0.348563469192347                        0
        -2.45498499499833       -0.350276642814068                        0
        -2.45331777259086       -0.352005763801545                        0
        -2.45165055018339        -0.35375105772718                        0
        -2.44998332777593       -0.355512754494062                        0
        -2.44831610536846       -0.357291088441756                        0
        -2.44664888296099       -0.359086298455234                        0
        -2.44498166055352       -0.360898628077085                        0
        -2.44331443814605       -0.362728325623093                        0
        -2.44164721573858       -0.364575644301325                        0
        -2.43997999333111       -0.366440842334853                        0
        -2.43831277092364       -0.368324183088218                        0
        -2.43664554851617       -0.370225935197811                        0
         -2.4349783261087       -0.372146372706275                        0
        -2.43331110370123       -0.374085775201106                        0
        -2.43164388129376       -0.376044427957587                        0
         -2.4299766588863       -0.378022622086234                        0
        -2.42830943647883       -0.380020654684905                        0
        -2.42664221407136       -0.382038828995763                        0
        -2.42497499166389       -0.384077454567264                        0
        -2.42330776925642       -0.386136847421373                        0
        -2.42164054684895       -0.388217330226199                        0
        -2.41997332444148       -0.390319232474261                        0
        -2.41830610203401       -0.392442890666603                        0
        -2.41663887962654       -0.394588648502989                        0
        -2.41497165721907       -0.396756857078409                        0
         -2.4133044348116       -0.398947875086156                        0
        -2.41163721240413       -0.401162069027722                        0
        -2.40996998999667       -0.403399813429797                        0
         -2.4083027675892       -0.405661491068646                        0
        -2.40663554518173       -0.407947493202179                        0
        -2.40496832277426       -0.410258219810003                        0
        -2.40330110036679       -0.412594079841805                        0
        -2.40163387795932       -0.414955491474399                        0
        -2.39996665555185       -0.417342882377798                        0
        -2.39829943314438       -0.419756689990689                        0
        -2.39663221073691       -0.422197361805705                        0
        -2.39496498832944       -0.424665355664912                        0
        -2.39329776592197       -0.427161140065944                        0
         -2.3916305435145       -0.429685194479237                        0
        -2.38996332110704       -0.432238009676858                        0
        -2.38829609869957       -0.434820088073411                        0
         -2.3866288762921       -0.437432463146217                        0
        -2.38496165388463       -0.440074623732782                        0
        -2.38329443147716       -0.442747628219221                        0
