        k0To3DCutoffRatio                   RealB0                   ImagB0
                     -2.5       -0.101782663461811                        0
        -2.49833277759253       -0.102139882756413                        0
        -2.49666555518506       -0.102499442211561                        0
        -2.49499833277759       -0.102861365590622                        0
        -2.49333111037012       -0.103225676993148                        0
        -2.49166388796265       -0.103592400861065                        0
        -2.48999666555518       -0.103961561985016                        0
        -2.48832944314772       -0.104333185510837                        0
        -2.48666222074025        -0.10470729694619                        0
        -2.48499499833278       -0.105083922167348                        0
        -2.48332777592531       -0.105463087426138                        0
        -2.48166055351784       -0.105844819357048                        0
        -2.47999333111037       -0.106229144984498                        0
         -2.4783261087029        -0.10661609173029                        0
        -2.47665888629543       -0.107005637176569                        0
        -2.47499166388796       -0.107397909841371                        0
        -2.47332444148049        -0.10779288834956                        0
        -2.47165721907302       -0.108190601790508                        0
        -2.46998999666555        -0.10859107969095                        0
        -2.46832277425809       -0.108994352023575                        0
        -2.46665555185062       -0.109400449215824                        0
        -2.46498832944315         -0.1098094021589                        0
        -2.46332110703568       -0.110221242217004                        0
        -2.46165388462821       -0.110636001236804                        0
        -2.45998666222074       -0.111053711557131                        0
        -2.45831943981327       -0.111474406018931                        0
         -2.4566522174058        -0.11189811797545                        0
        -2.45498499499833       -0.112324881302697                        0
        -2.45331777259086       -0.112754730410157                        0
        -2.45165055018339       -0.113187700251789                        0
        -2.44998332777593       -0.113623826337298                        0
        -2.44831610536846       -0.114063144743707                        0
        -2.44664888296099       -0.114505692127221                        0
        -2.44498166055352       -0.114951505735411                        0
        -2.44331443814605       -0.115400623419705                        0
        -2.44164721573858       -0.115853083648221                        0
        -2.43997999333111       -0.116308925518934                        0
        -2.43831277092364       -0.116768188773194                        0
        -2.43664554851617        -0.11723091380961                        0
         -2.4349783261087       -0.117697141698304                        0
        -2.43331110370123       -0.118166914195557                        0
        -2.43164388129376       -0.118640273758846                        0
         -2.4299766588863       -0.119117263562304                        0
        -2.42830943647883       -0.119597927512594                        0
        -2.42664221407136       -0.120082310265236                        0
        -2.42497499166389       -0.120570457241373                        0
        -2.42330776925642       -0.121062414645024                        0
        -2.42164054684895       -0.121558229480811                        0
        -2.41997332444148       -0.122057949572194                        0
        -2.41830610203401       -0.122561623580223                        0
        -2.41663887962654       -0.123069301022831                        0
        -2.41497165721907       -0.123581032294677                        0
         -2.4133044348116       -0.124096868687577                        0
        -2.41163721240413       -0.124616862411515                        0
        -2.40996998999667       -0.125141066616284                        0
         -2.4083027675892       -0.125669535413757                        0
        -2.40663554518173        -0.12620232390083                        0
        -2.40496832277426       -0.126739488183035                        0
        -2.40330110036679        -0.12728108539888                        0
        -2.40163387795932       -0.127827173744913                        0
        -2.39996665555185       -0.128377812501554                        0
        -2.39829943314438       -0.128933062059719                        0
        -2.39663221073691       -0.129492983948261                        0
        -2.39496498832944       -0.130057640862263                        0
        -2.39329776592197        -0.13062709669222                        0
         -2.3916305435145       -0.131201416554127                        0
        -2.38996332110704       -0.131780666820525                        0
        -2.38829609869957       -0.132364915152535                        0
         -2.3866288762921        -0.13295413142911                        0
        -2.38496165388463       -0.133548583662131                        0
        -2.38329443147716       -0.134148245005761                        0
        -2.38162720906969       -0.134753188616793                        0
        -2.37995998666222       -0.135363449378924                        0
        -2.37829276425475       -0.135979182674124                        0
        -2.37662554184728       -0.136600426650939                        0
        -2.37495831943981       -0.137227260564079                        0
        -2.37329109703234       -0.137859765296471                        0
        -2.37162387462487       -0.138498023403575                        0
        -2.36995665221741       -0.139142119159231                        0
        -2.36828942980994        -0.13979213860308                        0
        -2.36662220740247       -0.140448169589633                        0
          -2.364954984995       -0.141110301839065                        0
        -2.36328776258753       -0.141778626989794                        0
        -2.36162054018006       -0.142453238652926                        0
        -2.35995331777259       -0.143134232468657                        0
        -2.35828609536512       -0.143821706164698                        0
        -2.35661887295765       -0.144515759616828                        0
        -2.35495165055018       -0.145216494911662                        0
        -2.35328442814271       -0.145924016411731                        0
        -2.35161720573524       -0.146638430822984                        0
        -2.34994998332778       -0.147359847264811                        0
        -2.34828276092031       -0.148088377342718                        0
        -2.34661553851284       -0.148824135223756                        0
        -2.34494831610537       -0.149567237714849                        0
         -2.3432810936979       -0.150317804344142                        0
        -2.34161387129043        -0.15107595744553                        0
        -2.33994664888296       -0.151841822246489                        0
        -2.33827942647549       -0.152615526959403                        0
