        k0To3DCutoffRatio                   RealB0                   ImagB0
                     -2.5      -0.0492072996666665                        0
        -2.49833277759253      -0.0493653886354044                        0
        -2.49666555518506      -0.0495244214521452                        0
        -2.49499833277759      -0.0496844068417696                        0
        -2.49333111037012      -0.0498453536417744                        0
        -2.49166388796265      -0.0500072708041767                        0
        -2.48999666555518      -0.0501701673974593                        0
        -2.48832944314772      -0.0503340526085578                        0
        -2.48666222074025      -0.0504989357448892                        0
        -2.48499499833278      -0.0506648262364255                        0
        -2.48332777592531      -0.0508317336378107                        0
        -2.48166055351784      -0.0509996676305255                        0
        -2.47999333111037      -0.0511686380250972                        0
         -2.4783261087029      -0.0513386547633599                        0
        -2.47665888629543       -0.051509727920763                        0
        -2.47499166388796      -0.0516818677087318                        0
        -2.47332444148049      -0.0518550844770803                        0
        -2.47165721907302       -0.052029388716477                        0
        -2.46998999666555      -0.0522047910609677                        0
        -2.46832277425809      -0.0523813022905536                        0
        -2.46665555185062      -0.0525589333338286                        0
        -2.46498832944315      -0.0527376952706766                        0
        -2.46332110703568      -0.0529175993350303                        0
        -2.46165388462821      -0.0530986569176934                        0
        -2.45998666222074      -0.0532808795692281                        0
        -2.45831943981327      -0.0534642790029098                        0
         -2.4566522174058      -0.0536488670977504                        0
        -2.45498499499833      -0.0538346559015924                        0
        -2.45331777259086      -0.0540216576342767                        0
        -2.45165055018339      -0.0542098846908843                        0
        -2.44998332777593      -0.0543993496450562                        0
        -2.44831610536846      -0.0545900652523919                        0
        -2.44664888296099      -0.0547820444539305                        0
        -2.44498166055352       -0.054975300379715                        0
        -2.44331443814605      -0.0551698463524443                        0
        -2.44164721573858      -0.0553656958912135                        0
        -2.43997999333111      -0.0555628627153465                        0
        -2.43831277092364      -0.0557613607483233                        0
        -2.43664554851617      -0.0559612041218048                        0
         -2.4349783261087      -0.0561624071797577                        0
        -2.43331110370123      -0.0563649844826837                        0
        -2.43164388129376      -0.0565689508119543                        0
         -2.4299766588863      -0.0567743211742569                        0
        -2.42830943647883      -0.0569811108061533                        0
        -2.42664221407136      -0.0571893351787558                        0
        -2.42497499166389      -0.0573990100025234                        0
        -2.42330776925642      -0.0576101512321833                        0
        -2.42164054684895        -0.05782277507178                        0
        -2.41997332444148      -0.0580368979798572                        0
        -2.41830610203401      -0.0582525366747772                        0
        -2.41663887962654      -0.0584697081401802                        0
        -2.41497165721907      -0.0586884296305905                        0
         -2.4133044348116      -0.0589087186771734                        0
        -2.41163721240413      -0.0591305930936466                        0
        -2.40996998999667      -0.0593540709823535                        0
         -2.4083027675892       -0.059579170740502                        0
        -2.40663554518173      -0.0598059110665757                        0
        -2.40496832277426      -0.0600343109669211                        0
        -2.40330110036679      -0.0602643897625202                        0
        -2.40163387795932      -0.0604961670959519                        0
        -2.39996665555185      -0.0607296629385497                        0
        -2.39829943314438      -0.0609648975977632                        0
        -2.39663221073691      -0.0612018917247294                        0
        -2.39496498832944      -0.0614406663220617                        0
        -2.39329776592197      -0.0616812427518648                        0
         -2.3916305435145      -0.0619236427439823                        0
        -2.38996332110704      -0.0621678884044865                        0
        -2.38829609869957      -0.0624140022244188                        0
         -2.3866288762921      -0.0626620070887894                        0
        -2.38496165388463      -0.0629119262858462                        0
        -2.38329443147716      -0.0631637835166232                        0
        -2.38162720906969      -0.0634176029047775                        0
        -2.37995998666222      -0.0636734090067272                        0
        -2.37829276425475      -0.0639312268221004                        0
        -2.37662554184728      -0.0641910818045081                        0
        -2.37495831943981      -0.0644529998726518                        0
        -2.37329109703234      -0.0647170074217808                        0
        -2.37162387462487      -0.0649831313355109                        0
        -2.36995665221741      -0.0652513989980195                        0
        -2.36828942980994      -0.0655218383066316                        0
        -2.36662220740247      -0.0657944776848131                        0
          -2.364954984995      -0.0660693460955858                        0
        -2.36328776258753      -0.0663464730553825                        0
        -2.36162054018006      -0.0666258886483604                        0
        -2.35995331777259      -0.0669076235411899                        0
        -2.35828609536512      -0.0671917089983398                        0
        -2.35661887295765      -0.0674781768978789                        0
        -2.35495165055018      -0.0677670597478159                        0
        -2.35328442814271      -0.0680583907029995                        0
        -2.35161720573524      -0.0683522035826041                        0
        -2.34994998332778      -0.0686485328882244                        0
        -2.34828276092031      -0.0689474138226068                        0
        -2.34661553851284      -0.0692488823090437                        0
        -2.34494831610537      -0.0695529750114616                        0
         -2.3432810936979      -0.0698597293552327                        0
        -2.34161387129043      -0.0701691835487425                        0
        -2.33994664888296      -0.0704813766057472                        0
        -2.33827942647549      -0.0707963483685578                        0
        -2.33661220406802       -0.071114139532088                        0
        -2.33494498166055      -0.0714347916688058                        0
        -2.33327775925308      -0.0717583472546321                        0
        -2.33161053684562      -0.0720848496958289                        0
        -2.32994331443815      -0.0724143433569272                        0
        -2.32827609203068      -0.0727468735897411                        0
        -2.32660886962321      -0.0730824867635236                        0
        -2.32494164721574      -0.0734212302963183                        0
        -2.32327442480827      -0.0737631526875665                        0
         -2.3216072024008      -0.0741083035520329                        0
        -2.31993997999333      -0.0744567336551147                        0
        -2.31827275758586      -0.0748084949496072                        0
        -2.31660553517839       -0.075163640613997                        0
        -2.31493831277092      -0.0755222250923658                        0
        -2.31327109036345      -0.0758843041359867                        0
        -2.31160386795599      -0.0762499348467032                        0
        -2.30993664554852      -0.0766191757221867                        0
        -2.30826942314105      -0.0769920867031739                        0
        -2.30660220073358      -0.0773687292227923                        0
        -2.30493497832611      -0.0777491662580881                        0
        -2.30326775591864      -0.0781334623838811                        0
        -2.30160053351117      -0.0785216838290769                        0
         -2.2999333111037      -0.0789138985355763                        0
        -2.29826608869623      -0.0793101762199336                        0
        -2.29659886628876      -0.0797105884379208                        0
        -2.29493164388129      -0.0801152086521733                        0
        -2.29326442147382       -0.080524112303098                        0
        -2.29159719906636      -0.0809373768832428                        0
        -2.28992997665889      -0.0813550820153375                        0
        -2.28826275425142      -0.0817773095342351                        0
        -2.28659553184395      -0.0822041435729974                        0
        -2.28492830943648      -0.0826356706533855                        0
        -2.28326108702901      -0.0830719797810424                        0
        -2.28159386462154      -0.0835131625456685                        0
        -2.27992664221407      -0.0839593132265225                        0
         -2.2782594198066      -0.0844105289036002                        0
        -2.27659219739913      -0.0848669095748778                        0
        -2.27492497499166      -0.0853285582800331                        0
        -2.27325775258419      -0.0857955812310973                        0
        -2.27159053017673      -0.0862680879505223                        0
        -2.26992330776926      -0.0867461914171966                        0
        -2.26825608536179      -0.0872300082209828                        0
        -2.26658886295432      -0.0877196587264061                        0
        -2.26492164054685      -0.0882152672461722                        0
        -2.26325441813938      -0.0887169622252628                        0
        -2.26158719573191      -0.0892248764364189                        0
        -2.25991997332444      -0.0897391471879007                        0
        -2.25825275091697      -0.0902599165444981                        0
         -2.2565855285095      -0.0907873315628564                        0
        -2.25491830610203      -0.0913215445422905                        0
        -2.25325108369456      -0.0918627132923729                        0
         -2.2515838612871      -0.0924110014187157                        0
        -2.24991663887963      -0.0929665786285082                        0
        -2.24824941647216      -0.0935296210575402                        0
        -2.24658219406469       -0.094100311620621                        0
        -2.24491497165722      -0.0946788403875142                        0
        -2.24324774924975      -0.0952654049867413                        0
        -2.24158052684228      -0.0958602110398739                        0
        -2.23991330443481      -0.0964634726292316                        0
        -2.23824608202734      -0.0970754128022405                        0
        -2.23657885961987      -0.0976962641161183                        0
         -2.2349116372124      -0.0983262692269528                        0
        -2.23324441480493      -0.0989656815277941                        0
        -2.23157719239747      -0.0996147658409341                        0
           -2.22990996999        -0.10027379917023                        0
        -2.22824274758253       -0.100943071520099                        0
        -2.22657552517506       -0.101622886788714                        0
        -2.22490830276759       -0.102313563743955                        0
        -2.22324108036012       -0.103015437091912                        0
        -2.22157385795265       -0.103728858649126                        0
        -2.21990663554518       -0.104454198631429                        0
        -2.21823941313771       -0.105191847074215                        0
        -2.21657219073024       -0.105942215401273                        0
        -2.21490496832277       -0.106705738162075                        0
         -2.2132377459153       -0.107482874960681                        0
        -2.21157052350784       -0.108274112603379                        0
        -2.20990330110037       -0.109079967496852                        0
         -2.2082360786929       -0.109900988334454                        0
        -2.20656885628543       -0.110737759115051                        0
        -2.20490163387796       -0.111590902547457                        0
        -2.20323441147049       -0.112461083903898                        0
        -2.20156718906302       -0.113349015398922                        0
        -2.19989996665555       -0.114255461186287                        0
        -2.19823274424808       -0.115181243086634                        0
        -2.19656552184061       -0.116127247184362                        0
        -2.19489829943314        -0.11709443146482                        0
        -2.19323107702568       -0.118083834704969                        0
        -2.19156385461821       -0.119096586885304                        0
        -2.18989663221074       -0.120133921462503                        0
        -2.18822940980327       -0.121197189937361                        0
         -2.1865621873958       -0.122287879280319                        0
        -2.18489496498833       -0.123407632950619                        0
        -2.18322774258086       -0.124558276484983                        0
        -2.18156052017339       -0.125741848967907                        0
        -2.17989329776592       -0.126960642175307                        0
        -2.17822607535845       -0.128217249880867                        0
        -2.17655885295098       -0.129514630850853                        0
        -2.17489163054351       -0.130856190631143                        0
        -2.17322440813605       -0.132245889698952                        0
        -2.17155718572858       -0.133688389537396                        0
        -2.16988996332111       -0.135189254862626                        0
        -2.16822274091364       -0.136755241883767                        0
        -2.16655551850617       -0.138394723868314                        0
         -2.1648882960987       -0.140118347022921                        0
        -2.16322107369123       -0.141940097468078                        0
        -2.16155385128376       -0.143879163132458                        0
        -2.15988662887629       -0.145963507513799                        0
        -2.15821940646882       -0.148237745649183                        0
        -2.15655218406135       -0.150784862532397                        0
        -2.15488496165388       -0.153822064150742                        0
        -2.15321773924642       -0.157963994488098      0.00108713448484621
        -2.15155051683895       -0.160968314965248       0.0032218143074529
        -2.14988329443148       -0.163472219067871      0.00535353047428251
        -2.14821607202401       -0.165689007389853      0.00748227974470356
        -2.14654884961654       -0.167701249609206      0.00960805888739872
        -2.14488162720907       -0.169553627386095       0.0117308646804058
         -2.1432144048016       -0.171274280498576       0.0138506939111558
