         kTo3DCutoffRatio                   RealB0                   ImagB0
                        0       -0.426450860885071          1.3305818920491
     0.000833611203734578       -0.427642195181037         1.33058185730858
      0.00166722240746916       -0.428836864460323         1.33058175308679
      0.00250083361120373       -0.430034888151771         1.33058157938339
      0.00333444481493831       -0.431236294505555         1.33058133619901
      0.00416805601867289       -0.432441111681238         1.33058102353252
      0.00500166722240747       -0.433649365985709         1.33058064138361
      0.00583527842614205       -0.434861084782788         1.33058018975244
      0.00666888962987663       -0.436076295773369         1.33057966863822
       0.0075025008336112       -0.437295027000074         1.33057907804024
      0.00833611203734578       -0.438517306597654         1.33057841795797
      0.00916972324108036       -0.439743163825294         1.33057768839045
       0.0100033344448149       -0.440972627532963         1.33057688933703
       0.0108369456485495         -0.4422057271937         1.33057602079696
       0.0116705568522841       -0.443442492654691         1.33057508276908
       0.0125041680560187       -0.444682954142529          1.3305740752524
       0.0133377792597533       -0.445927142271153         1.33057299824576
       0.0141713904634878       -0.447175088048059         1.33057185174791
       0.0150050016672224       -0.448426822881437         1.33057063575766
        0.015838612870957       -0.449682378587964         1.33056935027356
       0.0166722240746916       -0.450941787399582         1.33056799529424
       0.0175058352784261       -0.452205081971526         1.33056657081803
       0.0183394464821607       -0.453472295389953         1.33056507684355
       0.0191730576858953       -0.454743461179781         1.33056351336902
       0.0200066688896299       -0.456018613313111         1.33056188039261
       0.0208402800933645       -0.457297786217425         1.33056017791261
        0.021673891297099       -0.458581014693296         1.33055840592706
       0.0225075025008336       -0.459868334286601         1.33055656443395
       0.0233411137045682       -0.461159780752461         1.33055465343121
       0.0241747249083028       -0.462455390427598          1.3305526729167
       0.0250083361120373       -0.463755200149075         1.33055062288824
       0.0258419473157719       -0.465059247264046         1.33054850334348
       0.0266755585195065       -0.466367569639491         1.33054631428007
       0.0275091697232411       -0.467680205672452         1.33054405569551
       0.0283427809269757       -0.468997194300484         1.33054172758733
       0.0291763921307102       -0.470318575012118         1.33053932995282
       0.0300100033344448       -0.471644387858017         1.33053686278937
       0.0308436145381794       -0.472974673462121         1.33053432609417
