        k0To3DCutoffRatio                   RealB0                   ImagB0
                     -2.5      -0.0399770633530453                        0
        -2.49833277759253      -0.0401053599254845                        0
        -2.49666555518506      -0.0402344216174916                        0
        -2.49499833277759      -0.0403642554940488                        0
        -2.49333111037012      -0.0404948687112343                        0
        -2.49166388796265       -0.040626268517762                        0
        -2.48999666555518       -0.040758462256553                        0
        -2.48832944314772      -0.0408914573663417                        0
        -2.48666222074025      -0.0410252613833151                        0
        -2.48499499833278      -0.0411598819427881                        0
        -2.48332777592531      -0.0412953267809151                        0
        -2.48166055351784      -0.0414316037364378                        0
        -2.47999333111037      -0.0415687207524723                        0
         -2.4783261087029      -0.0417066858783345                        0
        -2.47665888629543      -0.0418455072714058                        0
        -2.47499166388796      -0.0419851931990405                        0
        -2.47332444148049      -0.0421257520405147                        0
        -2.47165721907302      -0.0422671922890197                        0
        -2.46998999666555      -0.0424095225536991                        0
        -2.46832277425809      -0.0425527515617325                        0
        -2.46665555185062      -0.0426968881604665                        0
        -2.46498832944315      -0.0428419413195927                        0
        -2.46332110703568       -0.042987920133378                        0
        -2.46165388462821      -0.0431348338229432                        0
        -2.45998666222074      -0.0432826917385969                        0
        -2.45831943981327      -0.0434315033622218                        0
         -2.4566522174058      -0.0435812783097168                        0
        -2.45498499499833      -0.0437320263334973                        0
        -2.45331777259086      -0.0438837573250534                        0
        -2.45165055018339       -0.044036481317569                        0
        -2.44998332777593      -0.0441902084886029                        0
        -2.44831610536846      -0.0443449491628348                        0
        -2.44664888296099      -0.0445007138148763                        0
        -2.44498166055352      -0.0446575130721506                        0
        -2.44331443814605      -0.0448153577178417                        0
        -2.44164721573858      -0.0449742586939153                        0
        -2.43997999333111      -0.0451342271042151                        0
        -2.43831277092364      -0.0452952742176338                        0
        -2.43664554851617      -0.0454574114713643                        0
         -2.4349783261087      -0.0456206504742308                        0
        -2.43331110370123      -0.0457850030101042                        0
        -2.43164388129376      -0.0459504810414033                        0
         -2.4299766588863      -0.0461170967126848                        0
        -2.42830943647883      -0.0462848623543251                        0
        -2.42664221407136       -0.046453790486296                        0
        -2.42497499166389      -0.0466238938220381                        0
        -2.42330776925642      -0.0467951852724343                        0
        -2.42164054684895      -0.0469676779498877                        0
        -2.41997332444148      -0.0471413851725057                        0
        -2.41830610203401      -0.0473163204683942                        0
        -2.41663887962654      -0.0474924975800669                        0
        -2.41497165721907      -0.0476699304689714                        0
         -2.4133044348116      -0.0478486333201368                        0
        -2.41163721240413      -0.0480286205469472                        0
        -2.40996998999667      -0.0482099067960446                        0
         -2.4083027675892      -0.0483925069523662                        0
        -2.40663554518173      -0.0485764361443196                        0
        -2.40496832277426      -0.0487617097491017                        0
        -2.40330110036679      -0.0489483433981652                        0
        -2.40163387795932      -0.0491363529828392                        0
        -2.39996665555185      -0.0493257546601065                        0
        -2.39829943314438      -0.0495165648585468                        0
        -2.39663221073691      -0.0497088002844477                        0
        -2.39496498832944      -0.0499024779280927                        0
        -2.39329776592197      -0.0500976150702298                        0
         -2.3916305435145      -0.0502942292887294                        0
        -2.38996332110704      -0.0504923384654366                        0
        -2.38829609869957      -0.0506919607932252                        0
         -2.3866288762921      -0.0508931147832622                        0
        -2.38496165388463      -0.0510958192724881                        0
        -2.38329443147716      -0.0513000934313231                        0
        -2.38162720906969      -0.0515059567716062                        0
        -2.37995998666222      -0.0517134291547763                        0
        -2.37829276425475      -0.0519225308003054                        0
        -2.37662554184728      -0.0521332822943912                        0
        -2.37495831943981      -0.0523457045989211                        0
        -2.37329109703234      -0.0525598190607178                        0
        -2.37162387462487      -0.0527756474210753                        0
        -2.36995665221741      -0.0529932118256001                        0
        -2.36828942980994       -0.053212534834366                        0
        -2.36662220740247      -0.0534336394323984                        0
          -2.364954984995      -0.0536565490404974                        0
        -2.36328776258753      -0.0538812875264171                        0
        -2.36162054018006      -0.0541078792164135                        0
        -2.35995331777259      -0.0543363489071753                        0
        -2.35828609536512      -0.0545667218781561                        0
        -2.35661887295765      -0.0547990239043218                        0
        -2.35495165055018      -0.0550332812693318                        0
        -2.35328442814271      -0.0552695207791734                        0
        -2.35161720573524      -0.0555077697762659                        0
        -2.34994998332778      -0.0557480561540571                        0
        -2.34828276092031      -0.0559904083721327                        0
        -2.34661553851284      -0.0562348554718597                        0
        -2.34494831610537      -0.0564814270925894                        0
         -2.3432810936979      -0.0567301534884432                        0
        -2.34161387129043      -0.0569810655457075                        0
        -2.33994664888296      -0.0572341948008659                        0
        -2.33827942647549      -0.0574895734592968                        0
        -2.33661220406802      -0.0577472344146674                        0
        -2.33494498166055      -0.0580072112690561                        0
        -2.33327775925308      -0.0582695383538377                        0
        -2.33161053684562      -0.0585342507513669                        0
        -2.32994331443815      -0.0588013843174977                        0
        -2.32827609203068      -0.0590709757049803                        0
        -2.32660886962321      -0.0593430623877767                        0
        -2.32494164721574      -0.0596176826863393                        0
        -2.32327442480827      -0.0598948757939026                        0
         -2.3216072024008      -0.0601746818038357                        0
        -2.31993997999333      -0.0604571417381109                        0
        -2.31827275758586      -0.0607422975769435                        0
        -2.31660553517839      -0.0610301922896653                        0
        -2.31493831277092      -0.0613208698668926                        0
        -2.31327109036345      -0.0616143753540597                        0
        -2.31160386795599      -0.0619107548863872                        0
        -2.30993664554852      -0.0622100557253651                        0
        -2.30826942314105      -0.0625123262968284                        0
        -2.30660220073358      -0.0628176162307171                        0
        -2.30493497832611      -0.0631259764026081                        0
        -2.30326775591864      -0.0634374589771231                        0
        -2.30160053351117      -0.0637521174533146                        0
         -2.2999333111037      -0.0640700067121441                        0
        -2.29826608869623       -0.064391183066174                        0
        -2.29659886628876      -0.0647157043116005                        0
        -2.29493164388129      -0.0650436297827669                        0
        -2.29326442147382       -0.065375020409306                        0
        -2.29159719906636      -0.0657099387760678                        0
        -2.28992997665889      -0.0660484491860057                        0
        -2.28826275425142      -0.0663906177262026                        0
        -2.28659553184395      -0.0667365123372337                        0
        -2.28492830943648      -0.0670862028860775                        0
        -2.28326108702901      -0.0674397612428036                        0
        -2.28159386462154      -0.0677972613612812                        0
        -2.27992664221407      -0.0681587793641755                        0
         -2.2782594198066      -0.0685243936325151                        0
        -2.27659219739913      -0.0688941849001424                        0
        -2.27492497499166      -0.0692682363533793                        0
        -2.27325775258419      -0.0696466337362713                        0
        -2.27159053017673      -0.0700294654618035                        0
        -2.26992330776926      -0.0704168227295135                        0
        -2.26825608536179      -0.0708087996499651                        0
        -2.26658886295432      -0.0712054933765878                        0
        -2.26492164054685      -0.0716070042454292                        0
        -2.26325441813938      -0.0720134359234208                        0
        -2.26158719573191      -0.0724248955658105                        0
        -2.25991997332444      -0.0728414939834765                        0
        -2.25825275091697      -0.0732633458209052                        0
         -2.2565855285095      -0.0736905697456916                        0
        -2.25491830610203      -0.0741232886505048                        0
        -2.25325108369456      -0.0745616298685525                        0
         -2.2515838612871      -0.0750057254036883                        0
        -2.24991663887963      -0.0754557121764171                        0
