        k0To3DCutoffRatio                   RealB0                   ImagB0
                     -2.5       -0.935311988276843                        0
        -2.49833277759253       -0.938242973741661                        0
        -2.49666555518506       -0.941192423815134                        0
        -2.49499833277759       -0.944160530449407                        0
        -2.49333111037012       -0.947147488477891                        0
        -2.49166388796265       -0.950153495672509                        0
        -2.48999666555518       -0.953178752802387                        0
        -2.48832944314772       -0.956223463693987                        0
        -2.48666222074025       -0.959287835292778                        0
        -2.48499499833278       -0.962372077726437                        0
        -2.48332777592531       -0.965476404369666                        0
        -2.48166055351784       -0.968601031910665                        0
        -2.47999333111037       -0.971746180419296                        0
         -2.4783261087029        -0.97491207341701                        0
        -2.47665888629543        -0.97809893794858                        0
        -2.47499166388796       -0.981307004655707                        0
        -2.47332444148049       -0.984536507852538                        0
        -2.47165721907302       -0.987787685603184                        0
        -2.46998999666555       -0.991060779801267                        0
        -2.46832277425809       -0.994356036251603                        0
        -2.46665555185062       -0.997673704754053                        0
        -2.46498832944315        -1.00101403918962                        0
        -2.46332110703568        -1.00437729760886                        0
        -2.46165388462821        -1.00776374232277                        0
        -2.45998666222074          -1.011173639996                        0
        -2.45831943981327        -1.01460726174278                        0
         -2.4566522174058        -1.01806488322542                        0
        -2.45498499499833        -1.02154678475553                        0
        -2.45331777259086        -1.02505325139807                        0
        -2.45165055018339        -1.02858457307837                        0
        -2.44998332777593        -1.03214104469207                        0
        -2.44831610536846        -1.03572296621827                        0
        -2.44664888296099        -1.03933064283588                        0
        -2.44498166055352        -1.04296438504322                        0
        -2.44331443814605        -1.04662450878125                        0
        -2.44164721573858        -1.05031133556016                        0
        -2.43997999333111        -1.05402519258985                        0
        -2.43831277092364        -1.05776641291408                        0
        -2.43664554851617         -1.0615353355487                        0
         -2.4349783261087         -1.0653323056239                        0
        -2.43331110370123        -1.06915767453075                        0
        -2.43164388129376        -1.07301180007211                        0
         -2.4299766588863        -1.07689504661819                        0
        -2.42830943647883        -1.08080778526669                        0
        -2.42664221407136        -1.08475039400796                        0
        -2.42497499166389        -1.08872325789524                        0
        -2.42330776925642        -1.09272676922004                        0
        -2.42164054684895        -1.09676132769319                        0
        -2.41997332444148        -1.10082734063138                        0
        -2.41830610203401        -1.10492522314969                        0
        -2.41663887962654        -1.10905539836019                        0
        -2.41497165721907        -1.11321829757693                        0
         -2.4133044348116        -1.11741436052745                        0
        -2.41163721240413        -1.12164403557117                        0
        -2.40996998999667        -1.12590777992494                        0
         -2.4083027675892        -1.13020605989591                        0
        -2.40663554518173        -1.13453935112208                        0
        -2.40496832277426        -1.13890813882094                        0
        -2.40330110036679         -1.1433129180463                        0
        -2.40163387795932        -1.14775419395382                        0
        -2.39996665555185        -1.15223248207557                        0
        -2.39829943314438        -1.15674830860389                        0
        -2.39663221073691        -1.16130221068503                        0
        -2.39496498832944        -1.16589473672295                        0
        -2.39329776592197        -1.17052644669371                        0
         -2.3916305435145        -1.17519791247083                        0
        -2.38996332110704        -1.17990971816219                        0
        -2.38829609869957        -1.18466246045891                        0
         -2.3866288762921        -1.18945674899669                        0
        -2.38496165388463        -1.19429320673021                        0
        -2.38329443147716        -1.19917247032111                        0
        -2.38162720906969        -1.20409519054019                        0
        -2.37995998666222        -1.20906203268442                        0
        -2.37829276425475        -1.21407367700947                        0
        -2.37662554184728        -1.21913081917834                        0
        -2.37495831943981        -1.22423417072701                        0
        -2.37329109703234        -1.22938445954768                        0
        -2.37162387462487        -1.23458243039053                        0
        -2.36995665221741        -1.23982884538488                        0
        -2.36828942980994        -1.24512448458049                        0
        -2.36662220740247        -1.25047014651019                        0
          -2.364954984995        -1.25586664877459                        0
        -2.36328776258753        -1.26131482865013                        0
        -2.36162054018006        -1.26681554372148                        0
        -2.35995331777259        -1.27236967253952                        0
        -2.35828609536512        -1.27797811530609                        0
        -2.35661887295765        -1.28364179458693                        0
        -2.35495165055018        -1.28936165605407                        0
        -2.35328442814271        -1.29513866925932                        0
        -2.35161720573524        -1.30097382844026                        0
        -2.34994998332778        -1.30686815336046                        0
        -2.34828276092031        -1.31282269018574                        0
        -2.34661553851284        -1.31883851239824                        0
        -2.34494831610537        -1.32491672175035                        0
         -2.3432810936979         -1.3310584492605                        0
        -2.34161387129043        -1.33726485625322                        0
        -2.33994664888296        -1.34353713544563                        0
        -2.33827942647549        -1.34987651208306                        0
        -2.33661220406802        -1.35628424512626                        0
        -2.33494498166055        -1.36276162849339                        0
        -2.33327775925308         -1.3693099923594                        0
        -2.33161053684562        -1.37593070451646                        0
        -2.32994331443815        -1.38262517179851                        0
        -2.32827609203068        -1.38939484157392                        0
        -2.32660886962321        -1.39624120330999                        0
        -2.32494164721574        -1.40316579021355                        0
        -2.32327442480827        -1.41017018095211                        0
         -2.3216072024008        -1.41725600146049                        0
        -2.31993997999333        -1.42442492683779                        0
        -2.31827275758586        -1.43167868334048                        0
        -2.31660553517839        -1.43901905047733                        0
        -2.31493831277092        -1.44644786321247                        0
        -2.31327109036345        -1.45396701428351                        0
        -2.31160386795599        -1.46157845664175                        0
        -2.30993664554852        -1.46928420602257                        0
        -2.30826942314105        -1.47708634365415                        0
        -2.30660220073358        -1.48498701911371                        0
        -2.30493497832611        -1.49298845334093                        0
        -2.30326775591864         -1.5010929418191                        0
        -2.30160053351117        -1.50930285793529                        0
         -2.2999333111037        -1.51762065653173                        0
        -2.29826608869623        -1.52604887766167                        0
        -2.29659886628876        -1.53459015056393                        0
        -2.29493164388129        -1.54324719787168                        0
