        k0To3DCutoffRatio                   RealB0                   ImagB0
                     -2.5       -0.207182712444409                        0
        -2.49833277759253       -0.207735501232479                        0
        -2.49666555518506       -0.208291054873876                        0
        -2.49499833277759       -0.208849395568975                        0
        -2.49333111037012       -0.209410545777493                        0
        -2.49166388796265       -0.209974528222596                        0
        -2.48999666555518       -0.210541365895097                        0
        -2.48832944314772       -0.211111082057736                        0
        -2.48666222074025       -0.211683700249543                        0
        -2.48499499833278       -0.212259244290308                        0
        -2.48332777592531       -0.212837738285119                        0
        -2.48166055351784       -0.213419206629022                        0
        -2.47999333111037       -0.214003674011755                        0
         -2.4783261087029       -0.214591165422598                        0
        -2.47665888629543       -0.215181706155319                        0
        -2.47499166388796       -0.215775321813226                        0
        -2.47332444148049       -0.216372038314328                        0
        -2.47165721907302       -0.216971881896606                        0
        -2.46998999666555       -0.217574879123398                        0
        -2.46832277425809       -0.218181056888906                        0
        -2.46665555185062       -0.218790442423814                        0
        -2.46498832944315       -0.219403063301035                        0
        -2.46332110703568       -0.220018947441588                        0
        -2.46165388462821       -0.220638123120598                        0
        -2.45998666222074       -0.221260618973433                        0
        -2.45831943981327        -0.22188646400198                        0
         -2.4566522174058       -0.222515687581062                        0
        -2.45498499499833       -0.223148319464997                        0
        -2.45331777259086       -0.223784389794313                        0
        -2.45165055018339       -0.224423929102607                        0
        -2.44998332777593       -0.225066968323572                        0
        -2.44831610536846       -0.225713538798179                        0
        -2.44664888296099       -0.226363672282031                        0
        -2.44498166055352       -0.227017400952886                        0
        -2.44331443814605       -0.227674757418357                        0
        -2.44164721573858       -0.228335774723797                        0
        -2.43997999333111       -0.229000486360369                        0
        -2.43831277092364       -0.229668926273307                        0
        -2.43664554851617       -0.230341128870382                        0
         -2.4349783261087       -0.231017129030566                        0
        -2.43331110370123        -0.23169696211291                        0
        -2.43164388129376       -0.232380663965641                        0
         -2.4299766588863       -0.233068270935477                        0
        -2.42830943647883       -0.233759819877178                        0
        -2.42664221407136       -0.234455348163333                        0
        -2.42497499166389       -0.235154893694391                        0
        -2.42330776925642       -0.235858494908946                        0
        -2.42164054684895        -0.23656619079428                        0
        -2.41997332444148       -0.237278020897182                        0
        -2.41830610203401       -0.237994025335033                        0
        -2.41663887962654       -0.238714244807185                        0
        -2.41497165721907       -0.239438720606638                        0
         -2.4133044348116       -0.240167494632009                        0
        -2.41163721240413       -0.240900609399832                        0
        -2.40996998999667        -0.24163810805717                        0
         -2.4083027675892       -0.242380034394572                        0
        -2.40663554518173       -0.243126432859369                        0
        -2.40496832277426       -0.243877348569333                        0
        -2.40330110036679       -0.244632827326709                        0
        -2.40163387795932       -0.245392915632621                        0
        -2.39996665555185       -0.246157660701884                        0
        -2.39829943314438       -0.246927110478221                        0
        -2.39663221073691         -0.2477013136499                        0
        -2.39496498832944       -0.248480319665818                        0
        -2.39329776592197        -0.24926417875203                        0
         -2.3916305435145       -0.250052941928753                        0
        -2.38996332110704       -0.250846661027857                        0
        -2.38829609869957       -0.251645388710851                        0
         -2.3866288762921       -0.252449178487403                        0
        -2.38496165388463       -0.253258084734393                        0
        -2.38329443147716       -0.254072162715525                        0
        -2.38162720906969       -0.254891468601526                        0
        -2.37995998666222        -0.25571605949094                        0
