        k0To3DCutoffRatio                   RealB0                   ImagB0
                     -2.5        -0.97047647205309                        0
        -2.49833277759253       -0.973579613683831                        0
        -2.49666555518506       -0.976702484371756                        0
        -2.49499833277759        -0.97984528947093                        0
        -2.49333111037012       -0.983008237412766                        0
        -2.49166388796265       -0.986191539767053                        0
        -2.48999666555518       -0.989395411304497                        0
        -2.48832944314772       -0.992620070060831                        0
        -2.48666222074025       -0.995865737402525                        0
        -2.48499499833278       -0.999132638094153                        0
        -2.48332777592531        -1.00242100036747                        0
        -2.48166055351784        -1.00573105599223                        0
        -2.47999333111037        -1.00906304034884                        0
         -2.4783261087029        -1.01241719250288                        0
        -2.47665888629543        -1.01579375528151                        0
        -2.47499166388796        -1.01919297535191                        0
        -2.47332444148049        -1.02261510330174                        0
        -2.47165721907302        -1.02606039372171                        0
        -2.46998999666555        -1.02952910529038                        0
        -2.46832277425809        -1.03302150086109                        0
        -2.46665555185062        -1.03653784755136                        0
        -2.46498832944315        -1.04007841683455                        0
        -2.46332110703568        -1.04364348463409                        0
        -2.46165388462821         -1.0472333314202                        0
        -2.45998666222074        -1.05084824230927                        0
        -2.45831943981327        -1.05448850716596                        0
         -2.4566522174058        -1.05815442070811                        0
        -2.45498499499833        -1.06184628261453                        0
        -2.45331777259086        -1.06556439763587                        0
        -2.45165055018339        -1.06930907570847                        0
        -2.44998332777593        -1.07308063207152                        0
        -2.44831610536846        -1.07687938738749                        0
        -2.44664888296099        -1.08070566786603                        0
        -2.44498166055352        -1.08455980539131                        0
        -2.44331443814605        -1.08844213765317                        0
        -2.44164721573858        -1.09235300828199                        0
        -2.43997999333111        -1.09629276698746                        0
        -2.43831277092364         -1.1002617697015                        0
        -2.43664554851617        -1.10426037872533                        0
         -2.4349783261087        -1.10828896288089                        0
        -2.43331110370123        -1.11234789766685                        0
        -2.43164388129376        -1.11643756541922                        0
         -2.4299766588863        -1.12055835547685                        0
        -2.42830943647883        -1.12471066435194                        0
        -2.42664221407136        -1.12889489590575                        0
        -2.42497499166389        -1.13311146152975                        0
        -2.42330776925642        -1.13736078033233                        0
        -2.42164054684895         -1.1416432793313                        0
        -2.41997332444148        -1.14595939365251                        0
        -2.41830610203401        -1.15030956673463                        0
        -2.41663887962654        -1.15469425054045                        0
        -2.41497165721907        -1.15911390577494                        0
         -2.4133044348116        -1.16356900211031                        0
        -2.41163721240413        -1.16806001841832                        0
        -2.40996998999667        -1.17258744301017                        0
         -2.4083027675892        -1.17715177388421                        0
        -2.40663554518173        -1.18175351898185                        0
        -2.40496832277426        -1.18639319645194                        0
        -2.40330110036679        -1.19107133492397                        0
        -2.40163387795932        -1.19578847379048                        0
        -2.39996665555185        -1.20054516349897                        0
        -2.39829943314438        -1.20534196585382                        0
        -2.39663221073691        -1.21017945432854                        0
        -2.39496498832944        -1.21505821438878                        0
        -2.39329776592197        -1.21997884382663                        0
         -2.3916305435145        -1.22494195310654                        0
        -2.38996332110704        -1.22994816572353                        0
        -2.38829609869957        -1.23499811857408                        0
         -2.3866288762921        -1.24009246234024                        0
        -2.38496165388463        -1.24523186188771                        0
        -2.38329443147716         -1.2504169966782                        0
        -2.38162720906969        -1.25564856119695                        0
        -2.37995998666222        -1.26092726539604                        0
