         kTo3DCutoffRatio                   RealB0                   ImagB0
                        0        0.178406753831748                        0
     0.000833611203734578        0.177981661869809     2.09202352510558e-13
      0.00166722240746916        0.177557793044587                        0
      0.00250083361120373        0.177134020389906     6.97341175035192e-14
      0.00333444481493831        0.176711465141655                        0
      0.00416805601867289        0.176289535567189     4.18404705021115e-14
      0.00500166722240747        0.175868269056563                        0
      0.00583527842614205        0.175452859760606                        0
      0.00666888962987663        0.175027312155648                        0
       0.0075025008336112        0.174608880775363    -2.32447058345064e-14
      0.00833611203734578        0.174190539628032     4.18404705021115e-14
      0.00916972324108036        0.173772924881076     -1.9018395682778e-14
       0.0100033344448149         0.17335606544886    -3.48670587517596e-14
       0.0108369456485495        0.172939819420774                        0
       0.0116705568522841        0.172524496082178                        0
       0.0125041680560187        0.172109796717726                        0
       0.0133377792597533        0.171696129283218     1.30751470319099e-14
       0.0141713904634878        0.171282630284793                        0
       0.0150050016672224        0.170870119469357                        0
        0.015838612870957        0.170458366315422     1.10106501321346e-14
       0.0166722240746916        0.170047327337981    -1.04601176255279e-14
       0.0175058352784261         0.16963700900554     9.96201678621704e-15
       0.0183394464821607        0.169227450496896     -1.9018395682778e-14
       0.0191730576858953        0.168818599204827                        0
       0.0200066688896299        0.168410468006064    -8.71676468793991e-15
       0.0208402800933645        0.168003095902688     8.36809410042231e-15
        0.021673891297099        0.167596594574346     1.60924886546583e-14
       0.0225075025008336        0.167190566825878                        0
       0.0233411137045682        0.166785324423451    -7.47151258966278e-15
       0.0241747249083028        0.166380858000166                        0
       0.0250083361120373        0.165977145739598    -6.97341175035192e-15
       0.0258419473157719        0.165574134402549                        0
       0.0266755585195065        0.165171867982316    -1.30751470319099e-14
       0.0275091697232411        0.164770335141947                        0
       0.0283427809269757        0.164369517601441                        0
       0.0291763921307102        0.163969433018366    -5.97721007173022e-15
       0.0300100033344448        0.163570100550704      5.8111764586266e-15
       0.0308436145381794          0.1631715066922     -1.1308235270841e-14
        0.031677225741914        0.162773610682836     1.10106501321346e-14
       0.0325108369456485        0.162376458193241                        0
       0.0333444481493831        0.161980034794055     5.23005881276394e-15
       0.0341780593531177        0.161584348642673     5.10249640269653e-15
       0.0350116705568523        0.161189404468883                        0
       0.0358452817605869        0.160795180697786    -4.86517098861762e-15
       0.0366788929643214        0.160401698125674                        0
        0.037512504168056        0.160008932397879     4.64894116690128e-15
       0.0383461153717906        0.159616837231825    -4.54787722849039e-15
       0.0391797265755252        0.159225643493699     4.45111388320336e-15
       0.0400133377792597        0.158835057142914     4.35838234396995e-15
       0.0408469489829943        0.158445209460249     4.26943576552159e-15
       0.0416805601867289        0.158056139096961                        0
       0.0425141713904635        0.157667773470079     4.10200691197172e-15
       0.0433477825941981         0.15728014905388     8.04624432732914e-15
       0.0441813937979326        0.156893256770837                        0
       0.0450150050016672        0.156507093483414     -3.8741176390844e-15
       0.0458486162054018        0.156121668304142                        0
       0.0466822274091364        0.155736971876269     7.47151258966278e-15
        0.047515838612871        0.155353010503801    -7.34043342142308e-15
       0.0483494498166055        0.154969783999358      -3.606937112251e-15
       0.0491830610203401         0.15458729232521                        0
       0.0500166722240747         0.15420554137603                        0
       0.0508502834278093        0.153824473043138                        0
       0.0516838946315438        0.153444212060709    -3.37423149210577e-15
       0.0525175058352784         0.15306467034061    -3.32067226207234e-15
        0.053351117039013        0.152685850172292    -3.26878675797746e-15
       0.0541847282427476        0.152307764476028    -6.43699546186332e-15
       0.0550183394464822        0.151930408812873     3.16973261379633e-15
       0.0558519506502167        0.151553804711031    -3.12242317179937e-15
       0.0566855618539513        0.151177922740198                        0
       0.0575191730576859        0.150802778328992     6.06383630465385e-15
       0.0583527842614205        0.150428370571859                        0
        0.059186395465155        0.150054698678755                        0
       0.0600200066688896        0.149681742592664                        0
       0.0608536178726242        0.149309564453806    -2.86578565082956e-15
       0.0616872290763588        0.148938098333314                        0
       0.0625208402800934        0.148567374372045    -2.78936470014077e-15
       0.0633544514838279        0.148197385025567    -2.75266253303365e-15
       0.0641880626875625         0.14782813446441                        0
       0.0650216738912971        0.147459797809431                        0
       0.0658552850950317        0.147091839480375                        0
       0.0666888962987663        0.146724802086841                        0
       0.0675225075025008        0.146358496493935     2.58274509272294e-15
       0.0683561187062354        0.145992932742885     2.55124820134827e-15
         0.06918972990997        0.145628110074156                        0
       0.0700233411137046        0.145264010067043     2.49050419655426e-15
       0.0708569523174391        0.144900659227674     2.46120414718303e-15
       0.0716905635211737        0.144538056263874    -4.86517098861762e-15
       0.0725241747249083        0.144176184755672                        0
       0.0733577859286429        0.143815053588738     2.37729946034725e-15
       0.0741913971323775        0.143454658451363      2.3505882304557e-15
        0.075025008336112        0.143095014294894     4.64894116690128e-15
       0.0758586195398466         0.14273608695771                        0
       0.0766922307435812         0.14237791468128     2.27393861424519e-15
       0.0775258419473158        0.142020477410059                        0
       0.0783594531510503        0.141663796839709                        0
       0.0791930643547849         0.14130783165934                        0
       0.0800266755585195        0.140952618177444    -4.35838234396995e-15
       0.0808602867622541        0.140598146928975      -2.156725283614e-15
       0.0816938979659887        0.140244415808935                        0
       0.0825275091697232        0.139891422337721    -2.11315507586422e-15
       0.0833611203734578         0.13953932249612     4.18404705021115e-15
       0.0841947315771924        0.139190468081732                        0
        0.085028342780927        0.138849983286365    -2.05100345598586e-15
       0.0858619539846616        0.138517572231234    -4.06218160214675e-15
       0.0866955651883961        0.138192984882444                        0
       0.0875291763921307        0.137876010057072    -1.99240335724341e-15
       0.0883627875958653        0.137566433082995     1.97360709915621e-15
       0.0891963987995999        0.137264041217787                        0
       0.0900300100033345        0.136968647015914      3.8741176390844e-15
        0.090863621207069        0.136680041616933    -1.91928763771154e-15
       0.0916972324108036        0.136398047643562      1.9018395682778e-15
       0.0925308436145382        0.136122495281688    -3.76941175694699e-15
       0.0933644548182728        0.135853189971505     1.86787814741569e-15
       0.0941980660220073        0.135589983215412                        0
       0.0950316772257419        0.135332721238211     1.83510835535577e-15
       0.0958652884294765        0.135081216547659                        0
       0.0966988996332111        0.134835349830067       3.606937112251e-15
       0.0975325108369457        0.134594969738069                        0
       0.0983661220406802        0.134359934967081    -1.77290129246235e-15
       0.0991997332444148        0.134130108411803    -3.51600592454719e-15
        0.100033344448149         0.13390526110876    -1.74335293758798e-15
        0.100866955651884        0.133685574377844    -1.72894506207073e-15
        0.101700566855619        0.133470612737564    -3.42954676246816e-15
        0.102534178059353        0.133260377336785                        0
        0.103367789263088        0.133054729481925                        0
        0.104201400466822        0.132853610496332     1.67361882008446e-15
        0.105035011670557        0.132656807747111    -3.32067226207234e-15
        0.105868622874291        0.132464703523046     1.64726261819337e-15
        0.106702234078026        0.132276007390277    -1.63439337898873e-15
        0.107535845281761        0.132091777012108     1.62172366287254e-15
        0.108369456485495        0.131911537610882                        0
         0.10920306768923        0.131735193670989                        0
        0.110036678892964        0.131562658776444     3.16973261379633e-15
        0.110870290096699        0.131393849237432    -3.14590003775275e-15
        0.111703901300433        0.131228673199247    -3.12242317179937e-15
        0.112537512504168        0.131067053111433     3.09929411126752e-15
        0.113371123707903        0.130908919263418                        0
        0.114204734911637        0.130754176654964     1.52702447087998e-15
        0.115038346115372        0.130602786837348                        0
        0.115871957319106        0.130454630176239                        0
        0.116705568522841        0.130309662813378     1.49430251793256e-15
        0.117539179726576        0.130167830244786                        0
         0.11837279093031        0.130029042284058                        0
        0.119206402134045        0.129893247150086    -1.46295351405984e-15
        0.120040013337779        0.129760382278689                        0
        0.120873624541514        0.129630376056762      2.8855496898008e-15
        0.121707235745248        0.129503265601909                        0
        0.122540846948983        0.129378739933503                        0
        0.123374458152718        0.129256993360613                        0
        0.124208069356452         0.12913788243546     2.80808526859809e-15
