        k0To3DCutoffRatio                   RealB0                   ImagB0
                     -2.5       -0.355312533288144                        0
        -2.49833277759253       -0.356462532150893                        0
        -2.49666555518506       -0.357619978909752                        0
        -2.49499833277759       -0.358784952478985                        0
        -2.49333111037012       -0.359957532971834                        0
        -2.49166388796265       -0.361137801724527                        0
        -2.48999666555518       -0.362325841320894                        0
        -2.48832944314772       -0.363521735617594                        0
        -2.48666222074025       -0.364725569769984                        0
        -2.48499499833278        -0.36593743025864                        0
        -2.48332777592531       -0.367157404916555                        0
        -2.48166055351784       -0.368385582957037                        0
        -2.47999333111037        -0.36962205500232                        0
         -2.4783261087029       -0.370866913112919                        0
        -2.47665888629543       -0.372120250817746                        0
        -2.47499166388796        -0.37338216314502                        0
        -2.47332444148049       -0.374652746653978                        0
        -2.47165721907302       -0.375932099467432                        0
        -2.46998999666555       -0.377220321305188                        0
        -2.46832277425809       -0.378517513518361                        0
        -2.46665555185062       -0.379823779124598                        0
        -2.46498832944315       -0.381139222844269                        0
        -2.46332110703568       -0.382463951137626                        0
        -2.46165388462821       -0.383798072242979                        0
        -2.45998666222074        -0.38514169621592                        0
        -2.45831943981327       -0.386494934969627                        0
         -2.4566522174058       -0.387857902316284                        0
        -2.45498499499833       -0.389230714009656                        0
        -2.45331777259086       -0.390613487788854                        0
        -2.45165055018339       -0.392006343423338                        0
        -2.44998332777593       -0.393409402759191                        0
        -2.44831610536846       -0.394822789766707                        0
        -2.44664888296099       -0.396246630589354                        0
        -2.44498166055352       -0.397681053594137                        0
        -2.44331443814605       -0.399126189423419                        0
        -2.44164721573858       -0.400582171048265                        0
        -2.43997999333111       -0.402049133823332                        0
        -2.43831277092364       -0.403527215543393                        0
        -2.43664554851617        -0.40501655650152                        0
         -2.4349783261087        -0.40651729954902                        0
        -2.43331110370123       -0.408029590157155                        0
        -2.43164388129376       -0.409553576480731                        0
         -2.4299766588863       -0.411089409423612                        0
        -2.42830943647883       -0.412637242706247                        0
        -2.42664221407136       -0.414197232935253                        0
        -2.42497499166389       -0.415769539675164                        0
        -2.42330776925642       -0.417354325522405                        0
        -2.42164054684895       -0.418951756181583                        0
        -2.41997332444148       -0.420562000544176                        0
        -2.41830610203401       -0.422185230769718                        0
        -2.41663887962654       -0.423821622369574                        0
        -2.41497165721907       -0.425471354293398                        0
         -2.4133044348116       -0.427134609018388                        0
        -2.41163721240413       -0.428811572641432                        0
        -2.40996998999667       -0.430502434974281                        0
