         kTo3DCutoffRatio                   RealB0                   ImagB0
                        0         1.11084641380053         2.65748946570538
     0.000833611203734578         1.11019929513962         2.65748930257292
      0.00166722240746916         1.10955422881911          2.6574888131749
      0.00250083361120373         1.10891056235629          2.6574879975093
      0.00333444481493831         1.10826845018431         2.65748685557282
      0.00416805601867289          1.1076278373812         2.65748538736079
      0.00500166722240747           1.106988824818         2.65748359286724
      0.00583527842614205         1.10635152184402         2.65748147208486
      0.00666888962987663         1.10571568305905         2.65747902500499
       0.0075025008336112         1.10508155945926         2.65747625161767
      0.00833611203734578         1.10444916641579          2.6574731519116
      0.00916972324108036         1.10381793768072         2.65746972587415
       0.0100033344448149         1.10318850214828         2.65746597349136
       0.0108369456485495         1.10256064048214         2.65746189474794
       0.0116705568522841         1.10193441923928         2.65745748962726
       0.0125041680560187         1.10130974153997         2.65745275811137
       0.0133377792597533         1.10068665613374         2.65744770018099
       0.0141713904634878         1.10006516674809         2.65744231581551
       0.0150050016672224         1.09944525442528         2.65743660499298
        0.015838612870957         1.09882694498562         2.65743056769012
       0.0166722240746916         1.09821018903726         2.65742420388233
       0.0175058352784261         1.09759504639573         2.65741751354368
       0.0183394464821607         1.09698146986227         2.65741049664687
       0.0191730576858953          1.0963694905355         2.65740315316332
       0.0200066688896299          1.0957591004848         2.65739548306309
       0.0208402800933645         1.09515020665059         2.65738748631491
        0.021673891297099          1.0945430726331         2.65737916288616
       0.0225075025008336         1.09393750109258         2.65737051274293
       0.0233411137045682         1.09333339687656         2.65736153584993
       0.0241747249083028         1.09273094386243         2.65735223217056
       0.0250083361120373          1.0921300816111         2.65734260166689
       0.0258419473157719         1.09153075950736         2.65733264429963
       0.0266755585195065         1.09093310856938         2.65732236002818
       0.0275091697232411         1.09033701157432         2.65731174881059
       0.0283427809269757          1.0897424957677         2.65730081060358
       0.0291763921307102         1.08914957457988         2.65728954536253
       0.0300100033344448         1.08855824913924         2.65727795304148
       0.0308436145381794         1.08796851025536         2.65726603359314
        0.031677225741914         1.08738036384755         2.65725378696888
       0.0325108369456485         1.08679381027149         2.65724121311872
       0.0333444481493831         1.08620887722351         2.65722831199135
       0.0341780593531177         1.08562548679135         2.65721508353413
       0.0350116705568523         1.08504371624265         2.65720152769306
       0.0358452817605869         1.08446353882141         2.65718764441281
       0.0366788929643214          1.0838849568772         2.65717343363671
        0.037512504168056         1.08330797546033         2.65715889530675
       0.0383461153717906         1.08273259967564         2.65714402936356
       0.0391797265755252         1.08215878551119         2.65712883574644
       0.0400133377792597         1.08158659403722         2.65711331439336
       0.0408469489829943         1.08101602124742         2.65709746524091
       0.0416805601867289         1.08044702897666         2.65708128822438
       0.0425141713904635         1.07987964890636         2.65706478327767
       0.0433477825941981         1.07931404871087         2.65704795033336
       0.0441813937979326         1.07874968870312         2.65703078932267
       0.0450150050016672          1.0781871133981         2.65701330017549
       0.0458486162054018         1.07762614497207         2.65699548282035
       0.0466822274091364         1.07706678352886         2.65697733718442
        0.047515838612871         1.07650902977339         2.65695886319353
       0.0483494498166055         1.07595288667301         2.65694006077217
       0.0491830610203401         1.07539835615876         2.65692092984346
       0.0500166722240747         1.07484535047565         2.65690147032918
       0.0508502834278093         1.07429413025999         2.65688168214974
       0.0516838946315438            1.07374441728         2.65686156522422
       0.0525175058352784         1.07319635624446         2.65684111947033
        0.053351117039013         1.07264988889171         2.65682034480443
       0.0541847282427476         1.07210504441797         2.65679924114151
       0.0550183394464822         1.07156181983083         2.65677780839522
       0.0558519506502167         1.07102008256599         2.65675604647785
       0.0566855618539513          1.0704802386204         2.65673395530031
       0.0575191730576859         1.06994190204016         2.65671153477219
       0.0583527842614205          1.0694051516513         2.65668878480167
        0.059186395465155         1.06887005178364          2.6566657052956
       0.0600200066688896         1.06833653272282         2.65664229615946
       0.0608536178726242         1.06780474023901         2.65661855729736
       0.0616872290763588         1.06727452181292         2.65659448861206
       0.0625208402800934         1.06674593226397         2.65657009000493
       0.0633544514838279         1.06621900330828           2.656545361376
       0.0641880626875625         1.06569369508827         2.65652030262391
       0.0650216738912971         1.06517008181196         2.65649491364594
       0.0658552850950317         1.06464800369343           2.656469194338
       0.0666888962987663         1.06412762189982         2.65644314459463
       0.0675225075025008         1.06360897038985         2.65641676430899
       0.0683561187062354         1.06309475097643         2.65639005337287
         0.06918972990997         1.06259006100881          2.6563630116767
       0.0700233411137046         1.06206255806848         2.65633563910951
       0.0708569523174391         1.06155053624251         2.65630793555897
       0.0716905635211737           1.061039935052         2.65627990091136
       0.0725241747249083         1.06053110713742         2.65625153505159
       0.0733577859286429         1.06002394073127          2.6562228378632
       0.0741913971323775         1.05951849488906         2.65619380922831
        0.075025008336112         1.05901457627794          2.6561644490277
       0.0758586195398466         1.05851240964806         2.65613475714074
       0.0766922307435812         1.05801197013331         2.65610473344543
       0.0775258419473158         1.05751305330456         2.65607437781837
       0.0783594531510503         1.05701590761705         2.65604369013478
       0.0791930643547849         1.05652039980478         2.65601267026848
       0.0800266755585195         1.05602658821569         2.65598131809193
       0.0808602867622541         1.05553444702236         2.65594963347615
       0.0816938979659887         1.05504399062122         2.65591761629082
       0.0825275091697232         1.05455527599232         2.65588526640417
       0.0833611203734578         1.05406814964405         2.65585258368309
       0.0841947315771924         1.05358275877236         2.65581956799302
        0.085028342780927         1.05309906309553         2.65578621919805
       0.0858619539846616         1.05261705277613         2.65575253716083
       0.0866955651883961         1.05213676122149         2.65571852174263
       0.0875291763921307          1.0516581590833         2.65568417280332
       0.0883627875958653         1.05118125975335         2.65564949020134
       0.0891963987995999         1.05070607535208         2.65561447379376
       0.0900300100033345         1.05023453750689          2.6555791234362
        0.090863621207069         1.04976082844747         2.65554343898292
       0.0916972324108036         1.04929077744197         2.65550742028674
       0.0925308436145382         1.04882239682145         2.65547106719905
       0.0933644548182728         1.04835587220628         2.65543437956988
       0.0941980660220073         1.04789095058595         2.65539735724779
       0.0950316772257419         1.04742779523967         2.65536000007996
       0.0958652884294765         1.04696639076997         2.65532230791213
       0.0966988996332111         1.04650667592293         2.65528428058863
       0.0975325108369457         1.04604873011288         2.65524591795238
       0.0983661220406802         1.04559251283028         2.65520721984484
       0.0991997332444148         1.04513806895667         2.65516818610609
        0.100033344448149         1.04468528557178         2.65512881657476
        0.100866955651884         1.04423436374808         2.65508911108804
        0.101700566855619         1.04378515429657         2.65504906948171
        0.102534178059353         1.04333770080318         2.65500869159012
        0.103367789263088         1.04289201274688         2.65496797724617
        0.104201400466822         1.04244809192906         2.65492692628134
        0.105035011670557         1.04200593815974         2.65488553852566
        0.105868622874291         1.04156555693057         2.65484381380774
        0.106702234078026         1.04112695997393         2.65480175195472
        0.107535845281761          1.0406901390754         2.65475935279233
        0.108369456485495         1.04025510455276         2.65471661614484
         0.10920306768923         1.03982185772378         2.65467354183506
        0.110036678892964         1.03939040783888         2.65463012968438
        0.110870290096699         1.03896075324513         2.65458637951273
        0.111703901300433         1.03853289097025         2.65454229113857
        0.112537512504168         1.03810685647163         2.65449786437894
        0.113371123707903         1.03768261496844         2.65445309904939
        0.114204734911637         1.03726019295147         2.65440799496404
        0.115038346115372         1.03683957760111         2.65436255193554
        0.115871957319106         1.03642080667973         2.65431676977507
        0.116705568522841         1.03600385072633         2.65427064829235
        0.117539179726576          1.0355887247275         2.65422418729566
         0.11837279093031         1.03517544458986         2.65417738659177
        0.119206402134045         1.03476383546581         2.65413024598601
        0.120040013337779         1.03435440096072         2.65408276528223
        0.120873624541514          1.0339466630634         2.65403494428281
        0.121707235745248         1.03354075748061         2.65398678278865
        0.122540846948983         1.03313672615194         2.65393828059917
        0.123374458152718         1.03273456535504         2.65388943751231
        0.124208069356452         1.03233425978335         2.65384025332454
        0.125041680560187         1.03193583660534         2.65379072783083
        0.125875291763921         1.03153928778426         2.65374086082468
        0.126708902967656         1.03114463457487         2.65369065209808
         0.12754251417139         1.03075193631076         2.65364010144155
        0.128376125375125         1.03036095205789         2.65358920864409
