        k0To3DCutoffRatio                   RealB0                   ImagB0
                     -2.5      -0.0311385262019554                        0
        -2.49833277759253      -0.0312504300126143                        0
        -2.49666555518506      -0.0313630827723293                        0
        -2.49499833277759       -0.031476492208096                        0
        -2.49333111037012      -0.0315906661573765                        0
        -2.49166388796265      -0.0317056125701475                        0
        -2.48999666555518      -0.0318213395109954                        0
        -2.48832944314772      -0.0319378551612603                        0
        -2.48666222074025      -0.0320551678212291                        0
        -2.48499499833278      -0.0321732859123804                        0
        -2.48332777592531      -0.0322922179796816                        0
        -2.48166055351784      -0.0324119726939395                        0
        -2.47999333111037      -0.0325325588542079                        0
         -2.4783261087029      -0.0326539853902507                        0
        -2.47665888629543      -0.0327762446168449                        0
        -2.47499166388796      -0.0328993791589464                        0
        -2.47332444148049      -0.0330233816753143                        0
        -2.47165721907302      -0.0331482616443863                        0
        -2.46998999666555      -0.0332740286885457                        0
        -2.46832277425809      -0.0334006925769643                        0
        -2.46665555185062      -0.0335282632285153                        0
        -2.46498832944315      -0.0336567507147574                        0
        -2.46332110703568      -0.0337861652629937                        0
        -2.46165388462821       -0.033916517259406                        0
        -2.45998666222074      -0.0340478172522682                        0
        -2.45831943981327      -0.0341800759552399                        0
         -2.4566522174058      -0.0343133042507439                        0
        -2.45498499499833      -0.0344475131934288                        0
        -2.45331777259086      -0.0345827140137205                        0
        -2.45165055018339      -0.0347189181214647                        0
        -2.44998332777593      -0.0348561371096633                        0
        -2.44831610536846      -0.0349943827583078                        0
        -2.44664888296099      -0.0351336670383125                        0
        -2.44498166055352      -0.0352740021155503                        0
        -2.44331443814605      -0.0354154003549957                        0
        -2.44164721573858      -0.0355578743249766                        0
        -2.43997999333111      -0.0357014368015397                        0
        -2.43831277092364      -0.0358461007729324                        0
        -2.43664554851617      -0.0359918794442054                        0
         -2.4349783261087      -0.0361387862419397                        0
        -2.43331110370123      -0.0362868348191021                        0
        -2.43164388129376      -0.0364360390600332                        0
         -2.4299766588863      -0.0365864130855728                        0
        -2.42830943647883      -0.0367379712583269                        0
        -2.42664221407136      -0.0368907281880805                        0
        -2.42497499166389      -0.0370446987373625                        0
        -2.42330776925642       -0.037199898027166                        0
        -2.42164054684895      -0.0373563414428313                        0
        -2.41997332444148      -0.0375140446400947                        0
        -2.41830610203401      -0.0376730235513119                        0
        -2.41663887962654      -0.0378332943918584                        0
        -2.41497165721907      -0.0379948736667164                        0
         -2.4133044348116      -0.0381577781772524                        0
        -2.41163721240413      -0.0383220250281936                        0
        -2.40996998999667      -0.0384876316348086                        0
         -2.4083027675892       -0.038654615730302                        0
        -2.40663554518173      -0.0388229953734279                        0
        -2.40496832277426      -0.0389927889563323                        0
        -2.40330110036679       -0.039164015212631                        0
        -2.40163387795932       -0.039336693225733                        0
        -2.39996665555185       -0.039510842437418                        0
        -2.39829943314438      -0.0396864826566763                        0
        -2.39663221073691      -0.0398636340688224                        0
