        quarkChemPot[GeV]       baryonChemPot[GeV]                   T[GeV]        pressure[GeVfm-3]        rhoB_broken[fm-3]        massU_broken[GeV]        massD_broken[GeV]        massS_broken[GeV]    energyDens_broken[GeVfm-3]      entropyDens_broken[fm-3]       sigmaU_broken[GeV]       sigmaD_broken[GeV]       sigmaS_broken[GeV]        rhoU_broken[fm-3]        rhoD_broken[fm-3]        rhoS_broken[fm-3]      rhoB_restored[fm-3]      massU_restored[GeV]      massD_restored[GeV]      massS_restored[GeV]  energyDens_restored[GeVfm-3]    entropyDens_restored[fm-3]     sigmaU_restored[GeV]     sigmaD_restored[GeV]     sigmaS_restored[GeV]      rhoU_restored[fm-3]      rhoD_restored[fm-3]      rhoS_restored[fm-3]
        0.360230328790897         1.08069098637269      0.00800000000000001     5.31689757587767e-05      0.00226094686672177        0.366140172603519        0.366140172603519        0.548809041131793           0.00257799903437528            0.0234728888250425      -0.0141053707346777      -0.0141053707346777      -0.0171032178227953     2.60579967607475e-05     2.60579967607473e-05     6.59319020794331e-15        0.399475928288254       0.0534096481453213       0.0534096481453211        0.464431976589166             0.433799664167015              0.26784977109616     -0.00190071732432671      -0.0019007173243267      -0.0159441398416488      0.00460406318162333      0.00460406318162334     1.96349954538974e-10
        0.360209705676525         1.08062911702957      0.00810000000000001     5.54060798272535e-05      0.00232883122747142        0.366095469513339        0.366095469513339        0.548789208526366           0.00265648817946907            0.0241100526227117      -0.0141036632051873      -0.0141036632051873      -0.0171029800898503     2.68403815553985e-05     2.68403815553977e-05     8.98784856132856e-15        0.399445913389104       0.0534304254011975       0.0534304254011972        0.464433405835851             0.433794035775825             0.271179897398073     -0.00190154109341923     -0.00190154109341922      -0.0159441622001019      0.00460371723313267      0.00460371723313267     2.34396940433077e-10
        0.360188851706005         1.08056655511802      0.00820000000000001     5.77013980107651e-05         0.00239764072268        0.366050181886396        0.366050181886397        0.548769118504023           0.00273609564982725             0.024754472161092      -0.0141019333366133      -0.0141019333366133      -0.0171027392562306     2.76334287633107e-05     2.76334287633097e-05     1.21628711754813e-14        0.399415623211745       0.0534514370925981       0.0534514370925984         0.46443485166892             0.433788439749078             0.274509404006744     -0.00190237415682791     -0.00190237415682792      -0.0159441848123104      0.00460336810887779      0.00460336810887779     2.78667389683138e-10
        0.360167767361507         1.08050330208452      0.00830000000000001     6.00555048865175e-05       0.0024673725337058        0.366004312157177        0.366004312157177        0.548748772219285           0.00281681945541151            0.0254061192960653      -0.0141001812215004      -0.0141001812215004      -0.0171024953351948     2.84371058987967e-05     2.84371058987975e-05     1.63437003702141e-14        0.399385059520612       0.0534726829812414       0.0534726829812413        0.464436314069416             0.433782877886509             0.277838286284761     -0.00190321650510963     -0.00190321650510963      -0.0159442076771754      0.00460301582878141      0.00460301582878141     3.29987028286805e-10
        0.360146453121668           1.080439359365                   0.0084      6.2468970800742e-05      0.00253802391240105        0.365957862707369        0.365957862707368        0.548728170803807           0.00289865767945033             0.026064966700519      -0.0140984069503737      -0.0140984069503737      -0.0171022483397236     2.92513812886043e-05     2.92513812886046e-05     2.18125741419439e-14        0.399354224066498       0.0534941628377533       0.0534941628377536        0.464437793016851             0.433777351973059             0.281166539739025     -0.00190406812917707     -0.00190406812917708      -0.0159442307934944      0.00460266041256766      0.00460266041256766     3.89264261075456e-10
        0.360124909461864         1.08037472838559                   0.0085     6.49423619517795e-05      0.00260959217962358        0.365910835866966        0.365910835866965        0.548707315366863           0.00298160847690819            0.0267309878355735        -0.01409661061178        -0.01409661061178      -0.0171019982825254      3.0076224054751e-05     3.00762240547513e-05     2.89207095011153e-14        0.399323118587915       0.0535158764412125       0.0535158764412139        0.464439288489027             0.433771863780726             0.284494160028424     -0.00190492902028062     -0.00190492902028068      -0.0159442541599536      0.00460230187977517      0.00460230187977516     4.57495432072238e-10
        0.360103136854034          1.0803094105621                   0.0086     6.74762404740676e-05      0.00268207472362419        0.365863233915463        0.365863233915463        0.548686206995872           0.00306567007281758            0.0274041569220679      -0.0140947922923342      -0.0140947922923342      -0.0171017451760424     3.09116040959362e-05     3.09116040959347e-05      3.8102628285667e-14        0.399291744810634       0.0535378235793199       0.0535378235793197        0.464440800461904             0.433766415067719             0.287821142966772     -0.00190579917001557     -0.00190579917001556      -0.0159442777751207      0.00460194024974909      0.00460194024974909      5.3577016191254e-10
        0.360081135767077         1.08024340730123                   0.0087     7.00711645185159e-05      0.00275546899863823        0.365815059082906        0.365815059082906        0.548664846756864            0.0031508407608404            0.0280844489146381      -0.0140929520767591      -0.0140929520767591      -0.0171014890324564     3.17574920712955e-05     3.17574920712944e-05     4.98929134622045e-14        0.399260104449579       0.0535600040477433       0.0535600040477434          0.4644423289094             0.433761007580915             0.291147484528716     -0.00190667857029606     -0.00190667857029607      -0.0159443016374369      0.00460157554166023      0.00460157554166022     6.25276746947018e-10
        0.360058906666539         1.08017671999962                   0.0088      7.2727688356361e-05      0.00282977252326659         0.36576631355109         0.36576631355109        0.548643235695014           0.00323711890155296            0.0287718394752669      -0.0140910900479311      -0.0140910900479311      -0.0171012298636951     3.26138593817365e-05     3.26138593817368e-05     6.49457088192785e-14        0.399228199207793       0.0535824176505242       0.0535824176505238        0.464443873803268             0.433755643054763             0.294473180853804     -0.00190756721337156     -0.00190756721337155      -0.0159443257452096      0.00460120777449035      0.00460120777449036     7.27307604268921e-10
        0.360036450014863         1.08010935004459                   0.0089     7.54463624198056e-05      0.00290498287907113        0.365716999454589        0.365716999454589        0.548621374835091           0.00332450292103355            0.0294663049493487      -0.0140892062869199      -0.0140892062869199      -0.0171009676814377     3.34806781537383e-05     3.34806781537376e-05      8.4057300293904e-14        0.399196030777701        0.053605064199632       0.0536050641996327        0.464445435112914             0.433750323212776             0.297798228251441      -0.0019084650918093     -0.00190846509180933      -0.0159443500966044      0.00460083696704414      0.00460083696704413     8.43264746912561e-10
         0.36001376627166         1.08004129881498                    0.009      7.8227733405874e-05      0.00298109770920241        0.365667118881789        0.365667118881789        0.548599265181919           0.00341299130942023            0.0301678223428576      -0.0140873008730274      -0.0140873008730274        -0.01710070249712      3.4357921223518e-05     3.43579212235184e-05     1.08192142741759e-13        0.399163600842632       0.0536279435144497       0.0536279435144491        0.464447012805211             0.433745049769164             0.301122623205768     -0.00190937219847413      -0.0019093721984741      -0.0159443746896372      0.00460046313796378      0.00460046313796379     9.74665273331281e-10
        0.359990855893101          1.0799725676793                   0.0091     8.10723443369188e-05      0.00305811471675385        0.365616673876078        0.365616673876079        0.548576907720903           0.00350258261918773            0.0308763692983544      -0.0140853738838339      -0.0140853738838339       -0.017100434321941     3.52455621180547e-05     3.52455621180534e-05     1.38512721580029e-13        0.399130911074337       0.0536510554227106       0.0536510554227109        0.464448606844409             0.433739824426428             0.304446362378714     -0.00191028852656571     -0.00191028852656572      -0.0159443995221674      0.00460008630569786      0.00460008630569786     1.12314685521493e-09
        0.359967719332705         1.07990315799811                   0.0092     8.39807346337714e-05      0.00313603166362322        0.365565666436718        0.365565666436718        0.548554303418411           0.00359327546398787            0.0315919240754312      -0.0140834253952305      -0.0140834253952305      -0.0171001631668675     3.61435750419423e-05      3.6143575041942e-05      1.7641366425961e-13        0.399097963136684        0.053674399759138       0.0536743997591378        0.464450217191893             0.433734648879344             0.307769442615446     -0.00191121406956499     -0.00191121406956498      -0.0159444245918891        0.004599706488541        0.004599706488541      1.2904732082104e-09
        0.359944357040947         1.07983307112284                   0.0093     8.69534401726365e-05      0.00321484636900571        0.365514098519921        0.365514098519921        0.548531453222256           0.00368506851707998            0.0323144655291938      -0.0140814554814612      -0.0140814554814612      -0.0170998890426397     3.70519348600099e-05      3.7051934860011e-05     2.23560541616614e-13        0.399064758684241       0.0536979763660378       0.0536979763660375        0.464451843806071             0.433729524813554             0.311091860947474     -0.00191214882125768     -0.00191214882125767      -0.0159444498963243      0.00459932370461492      0.00459932370461492     1.47853952980849e-09
        0.359920769465474         1.07976230839642                   0.0094     8.99909933754013e-05      0.00329455670811452        0.365461972039821        0.365461972039822        0.548508358062121           0.00377796050997809            0.0330439730910579      -0.0140794642151594      -0.0140794642151594      -0.0170996119597761     3.79706170825531e-05     3.79706170825514e-05     2.81933823796294e-13        0.399031299363425       0.0537217850928834        0.053721785092883          0.4644534866422             0.433724453906921             0.314413614596651     -0.00191309277571809     -0.00191309277571808       -0.015944475432815      0.00459893797187897      0.00459893797187898     1.68937788943813e-09
