        quarkChemPot[GeV]       baryonChemPot[GeV]                   T[GeV]        pressure[GeVfm-3]        rhoB_broken[fm-3]        massU_broken[GeV]        massD_broken[GeV]        massS_broken[GeV]    energyDens_broken[GeVfm-3]      entropyDens_broken[fm-3]       sigmaU_broken[GeV]       sigmaD_broken[GeV]       sigmaS_broken[GeV]        rhoU_broken[fm-3]        rhoD_broken[fm-3]        rhoS_broken[fm-3]      rhoB_restored[fm-3]      massU_restored[GeV]      massD_restored[GeV]      massS_restored[GeV]  energyDens_restored[GeVfm-3]    entropyDens_restored[fm-3]     sigmaU_restored[GeV]     sigmaD_restored[GeV]     sigmaS_restored[GeV]      rhoU_restored[fm-3]      rhoD_restored[fm-3]      rhoS_restored[fm-3]
        0.325617874038723        0.976853622116168                   0.0019     4.32278191965228e-09     1.66902198663809e-21        0.402731181384422        0.402731181384422        0.569096385286011         -4.32278191965228e-09          2.10771217215852e-19      -0.0139500737621967      -0.0139500737621967      -0.0161994910197019      1.9235909594812e-23      1.9235909594812e-23       3.027959243714e-61        0.298461640760974       0.0346856618544444       0.0346856618543495        0.366029192198481             0.291652410096592            0.0521472097939246     -0.00125982185888126     -0.00125982185887781      -0.0132643359151037      0.00343984751858072      0.00343984751858104     4.08735347481215e-15
        0.325611896792226        0.976835690376677                    0.002     4.32277830729391e-09     1.36802066976107e-20        0.402731181384421        0.402731181384421         0.56909638528601         -4.32277830729391e-09          1.64445281484498e-18      -0.0139500737621967      -0.0139500737621967      -0.0161994910197019     1.57667916528558e-22     1.57667916528558e-22     1.97732021514822e-58        0.298455483323358       0.0346875361634184       0.0346875361634215        0.366029417052675             0.291651744993026            0.0548906743699662      -0.0012599038151523     -0.00125990381515241      -0.0132643403790426      0.00343977655251722      0.00343977655251721     1.27521867861702e-14
        0.325605613023134        0.976816839069402                   0.0021      4.3227801134731e-09         9.2091223702e-20        0.402731181384421        0.402731181384421        0.569096385286011          -4.3227801134731e-09          1.05648946823248e-17      -0.0139500737621967      -0.0139500737621967      -0.0161994910197019     1.06137514531821e-21     1.06137514531821e-21     6.98904065782435e-56        0.298449010293038       0.0346895067633259       0.0346895067633481        0.366029653473652             0.291651045715117            0.0576339658777197     -0.00125998998177404     -0.00125998998177485      -0.0132643450725947      0.00343970194915895      0.00343970194915887     3.58239057826388e-14
        0.325599022724408        0.976797068173225                   0.0022     4.32278101656269e-09     5.22911257899304e-19        0.402731181384422        0.402731181384422        0.569096385286011         -4.32278101656269e-09          5.84415092667565e-17      -0.0139500737621967      -0.0139500737621967      -0.0161994910197019     6.02668734359913e-21     6.02668734359913e-21     1.45362977225649e-53        0.298442221674971       0.0346915736832365       0.0346915736832517        0.366029901466697             0.291650312232496            0.0603770757142275     -0.00126008036000828     -0.00126008036000884      -0.0132643499958459      0.00343962370855381      0.00343962370855375     9.19069480486546e-14
        0.325592125900352        0.976776377701057                   0.0023      4.3227801134731e-09     2.56036908328684e-18        0.402731181384421        0.402731181384421         0.56909638528601          -4.3227801134731e-09          2.75544102033041e-16      -0.0139500737621967      -0.0139500737621967      -0.0161994910197019     2.95089151669378e-20     2.95089151669378e-20     1.90618062917755e-51        0.298435117509141       0.0346937369486215       0.0346937369485911        0.366030161036109             0.291649544547407            0.0631199953224703     -0.00126017495095557     -0.00126017495095446      -0.0132643551488446      0.00343954183114416      0.00343954183114426     2.17866434678323e-13
        0.325584922547938        0.976754767643814                   0.0024      4.3227792103835e-09      1.1011037800512e-17        0.402731181384421        0.402731181384421         0.56909638528601          -4.3227792103835e-09          1.14298588351086e-15      -0.0139500737621967      -0.0139500737621967      -0.0161994910197019     1.26905055398551e-19     1.26905055398551e-19     1.66930365673235e-49        0.298427697817111       0.0346959965880877       0.0346959965881293        0.366030432186028             0.291648742642353            0.0658627162108758      -0.0012602737558645     -0.00126027375586602      -0.0132643605316049      0.00343945631714472      0.00343945631714458     4.81877728026883e-13
        0.325577412669817        0.976732238009451                   0.0025     4.32278191965228e-09     4.22396908914896e-17        0.402731181384422        0.402731181384422        0.569096385286011         -4.32278191965228e-09          4.22867551209669e-15      -0.0139500737621967      -0.0139500737621967      -0.0161994910197019     4.86823350325154e-19     4.86823350325154e-19     1.02461594615847e-47         0.29841996263986       0.0346983526309412       0.0346983526308685        0.366030714918863             0.291647906517605             0.068605229993834     -0.00126037677599852     -0.00126037677599587      -0.0132643661440566       0.0034393671669679      0.00343936716696815      1.0026584913944e-12
        0.325569596266762        0.976708788800287                   0.0026      4.3227801134731e-09     1.46441821023534e-16        0.402731181384421        0.402731181384421         0.56909638528601          -4.3227801134731e-09          1.41397906569286e-14      -0.0139500737621967      -0.0139500737621967      -0.0161994910197019     1.68777982115293e-18     1.68777982115293e-18     4.59207160932718e-46         0.29841191201847       0.0347008051048706       0.0347008051047453        0.366031009234889             0.291647036172212            0.0713475284357408      -0.0012604840125772     -0.00126048401257263      -0.0132643719860109      0.00343927438098956      0.00343927438098999     1.97631546538846e-12
         0.32556147333363         0.97668442000089                   0.0027      4.3227801134731e-09     4.63988895529817e-16        0.402731181384421        0.402731181384421         0.56909638528601          -4.3227801134731e-09          4.32839708331657e-14      -0.0139500737621967      -0.0139500737621967      -0.0161994910197019     5.34759189445213e-18     5.34759189445213e-18     1.55602358587058e-44        0.298403545982343       0.0347033540434261       0.0347033540433826        0.366031315131636             0.291646131592702            0.0740896035077066     -0.00126059546706282     -0.00126059546706124      -0.0132643780571127      0.00343917795939403      0.00343917795939418     3.71212870615695e-12
        0.325553043877839        0.976659131633516                   0.0028      4.3227801134731e-09     1.35645140079629e-15         0.40273118138442         0.40273118138442         0.56909638528601         -4.32277830729391e-09          1.22390766649452e-13      -0.0139500737621967      -0.0139500737621967      -0.0161994910197019     1.56334528390676e-17     1.56334528390676e-17     4.10735220344231e-43        0.298394864604796       0.0347059994721512       0.0347059994720842        0.366031632600779             0.291645192808409            0.0768314474669873     -0.00126071114059146     -0.00126071114058902      -0.0132643843567341      0.00343907790279183      0.00343907790279206     6.67825828729002e-12
        0.325544307886235        0.976632923658705                   0.0029     4.32278146810748e-09     3.68926982011427e-15        0.402731181384417        0.402731181384417        0.569096385286008         -4.32277695265953e-09          3.22400556325272e-13      -0.0139500737621966      -0.0139500737621966      -0.0161994910197019      4.2519787815099e-17      4.2519787815099e-17     8.66635403104009e-42        0.298385867917043       0.0347087414277836       0.0347087414276818        0.366031961629511               0.2916442198029            0.0795730529233576     -0.00126083103478645     -0.00126083103478274      -0.0132643908839462      0.00343897421120117      0.00343897421120152     1.15580551860081e-11
        0.325535265370391        0.976605796111173                    0.003      4.3227801134731e-09     9.40211186750921e-15        0.402731181384409        0.402731181384409        0.569096385286002          -4.3227688248532e-09          7.96703503444552e-13      -0.0139500737621964      -0.0139500737621964      -0.0161994910197018     1.08361768347953e-16     1.08361768347953e-16     1.49465151602615e-40        0.298376556025724       0.0347115799328885       0.0347115799328133        0.366032302194535             0.291643212644702            0.0823144129531762      -0.0012609551506785     -0.00126095515067576      -0.0132643976373343      0.00343886688536847      0.00343886688536873     1.93171233156464e-11
         0.32552591631662        0.976577748949859                   0.0031     4.32278101656269e-09     2.25927467534488e-14        0.402731181384391        0.402731181384391        0.569096385285989         -4.32275392387495e-09          1.85842525392112e-12      -0.0139500737621959      -0.0139500737621959      -0.0161994910197017     2.60387243264074e-16     2.60387243264079e-16      2.1484386656973e-39        0.298366928989034        0.034714515020048       0.0347145150200761        0.366032654263009             0.291642171340901            0.0850555211741607     -0.00126108348975865     -0.00126108348975968      -0.0132644046149403      0.00343875592530171      0.00343875592530162     3.12809235013145e-11
        0.325516260739044        0.976548782217133                   0.0032     4.32278101656269e-09     5.14687805861726e-14         0.40273118138435         0.40273118138435        0.569096385285959          -4.3227178002913e-09          4.11407628408956e-12      -0.0139500737621949      -0.0139500737621949      -0.0161994910197014     5.93190993430283e-16     5.93190993430283e-16     2.61806914109507e-38        0.298356986965454       0.0347175467087194       0.0347175467088689        0.366033017787309             0.291641096006456            0.0877963718807395     -0.00126121605295297     -0.00126121605295842      -0.0132644118140733      0.00343864133194099      0.00343864133194048     4.92221406208428e-11
        0.325506298631089        0.976518895893268                   0.0033     4.32278101656269e-09     1.11695656547336e-13        0.402731181384267        0.402731181384267        0.569096385285899         -4.32264284385523e-09          8.68435980025425e-12      -0.0139500737621928      -0.0139500737621928      -0.0161994910197007     1.28732129874788e-15     1.28732129874788e-15     2.74545880983107e-37         0.29834673008005       0.0347206750219121       0.0347206750218669        0.366033392703731             0.291639986723576            0.0905369601232232     -0.00126135284139648     -0.00126135284139483      -0.0132644192311899      0.00343852310556919      0.00343852310556934      7.5456681075386e-11
