               rhoB[fm-3]                   T[GeV]               massU[GeV]               massD[GeV]               massS[GeV]        quarkChemPot[GeV]       baryonChemPot[GeV]        pressure[GeVfm-3]   energyDensity[GeVfm-3]     entropyDensity[fm-3]              sigmaU[GeV]              sigmaD[GeV]              sigmaS[GeV]               rhoU[fm-3]               rhoD[fm-3]               rhoS[fm-3]
                        0                        0        0.367648250495709        0.367648250495705        0.549479201374496                        0                        0                        0                        0                        0      -0.0141629683911921       -0.014162968391192      -0.0171112423622345                        0                        0                        0
                   0.0001                        0        0.367579460649605        0.367579460649603         0.54944858609258         0.36826681367852         1.10480044103556      7.2142755691968e-08     0.000110407902449616                        0      -0.0141603413953043      -0.0141603413953042      -0.0171108761391676     1.15252584691076e-06     1.15252584691531e-06                        0
      0.00110045022511256                        0        0.366893594195478        0.366893594195448        0.549143580226977        0.370288070212541         1.11086421063762     3.23456389399619e-06       0.0012192164473478                        0      -0.0141341475798563      -0.0141341475798555      -0.0171072257147982     1.26829756462326e-05     1.26829756463991e-05                        0
      0.00210090045022511                        0        0.366209913410862        0.366209913410809        0.548839985512715        0.371430578928767          1.1142917367863     8.62366062947119e-06      0.00233239255890317                        0      -0.0141080346084543      -0.0141080346084528      -0.0171035887228872     2.42134226168224e-05     2.42134226171866e-05                        0
      0.00310135067533767                        0        0.365527550058107        0.365527550058096        0.548537413480771        0.372294339429218         1.11688301828765     1.53140965444982e-05      0.00344853181274733                        0      -0.0140819693366023       -0.014081969336602      -0.0170999605474568     3.57438678446497e-05     3.57438678447433e-05                        0
      0.00410180090045023                        0         0.36484611982772        0.364846119827725        0.548235692007528        0.372999131067149         1.11899739320145     2.28974114805149e-05       0.0045670071041897                        0      -0.0140559370921471      -0.0140559370921473      -0.0170963391527354     4.72743151016722e-05      4.7274315101628e-05                        0
      0.00510225112556278                        0        0.364165384530513        0.364165384530513        0.547934714513262        0.373596404662041         1.12078921398612     3.11206984657794e-05      0.00568742733023152                        0      -0.0140299287855116      -0.0140299287855116      -0.0170927232829253     5.88047624112341e-05     5.88047624112334e-05                        0
      0.00610270135067534                        0        0.363485176348159        0.363485176348157        0.547634406074265        0.374114226711682         1.12234268013505      3.9806599566593e-05      0.00680951559044609                        0      -0.0140039380106369      -0.0140039380106369      -0.0170891120582379     7.03352097252614e-05     7.03352097252722e-05                        0
       0.0071031515757879                        0        0.362805368185032        0.362805368185032        0.547334710136521        0.374570018628619         1.12371005588586      4.8821427655572e-05      0.00793306142654936                        0      -0.0139779599151148      -0.0139779599151148      -0.0170855048167002     8.18656570399745e-05     8.18656570399741e-05                        0
      0.00810360180090045                        0        0.362125858648693        0.362125858648692        0.547035581752153         0.37497553467714         1.12492660403142     5.80731370185206e-05      0.00905789688668669                        0      -0.0139519905086951      -0.0139519905086951      -0.0170819010336755     9.33962351816067e-05     9.33962351816191e-05                        0
      0.00910405202601301                        0        0.361446566030227        0.361446566029848        0.546736984964915        0.375339132697794         1.12601739809338     6.74442644214814e-05       0.0101838854388865                        0      -0.0139260269448941      -0.0139260269448817      -0.0170783002909806     0.000104926641011242      0.00010492664101545                        0
       0.0101045022511256                        0        0.360767419940633        0.360767419940879        0.546438888900034        0.375667076599635         1.12700122979891     7.68823711229511e-05       0.0113109103103386                        0      -0.0139000663631101      -0.0139000663631182      -0.0170747022301767     0.000116457062573662      0.00011645706257084                        0
       0.0111049524762381                        0        0.360088360560654        0.360088360560944        0.546141267528347        0.375964175883866          1.1278925276516     8.63254436124511e-05         0.01243887205115                        0      -0.0138741064830085      -0.0138741064830182      -0.0170711065500072     0.000127987493069725     0.000127987493066295                        0
       0.0121054027013507                        0        0.359409335718665        0.359409335718536        0.545844098319542        0.376234232247185         1.12870269674156     9.57201020613921e-05       0.0135676840327371                        0       -0.013848145312813      -0.0138481453128087      -0.0170675129903786     0.000139517928950522     0.000139517928952095                        0
       0.0131058529264632                        0        0.358730299330139        0.358730299329734        0.545547361536562        0.376480315521038         1.12944094656312     0.000105019747631166       0.0146972698626638                        0      -0.0138221810911996      -0.0138221810911859      -0.0170639213240142     0.000151048368228856     0.000151048368233893                        0
       0.0141063031515758                        0        0.358051210236689        0.358051210236739        0.545251039710073        0.376704948903337         1.13011484671001     0.000114183228811208       0.0158275615026363                        0      -0.0137962122438193      -0.0137962122438211      -0.0170603313502418     0.000162578809739185     0.000162578809738541                        0
       0.0151067533766883                        0        0.357372031339911        0.357372031339961        0.544955117245301        0.376910237603483         1.13073071281045      0.00012317387082978       0.0169584978301366                        0      -0.0137702373505623       -0.013770237350564      -0.0170567428903524     0.000174109252755663     0.000174109252755014                        0
       0.0161072036018009                        0        0.356692728930996        0.356692728930822        0.544659580118505        0.377097960767876         1.13129388230363     0.000131958736604282       0.0180900235285921                        0      -0.0137442551201556      -0.0137442551201495      -0.0170531557840204     0.000185639696824605     0.000185639696826921                        0
       0.0171076538269135                        0        0.356013272164327        0.356013272164324        0.544364415637667        0.377269638782434          1.1318089163473     0.000140508046376147       0.0192220882178285                        0      -0.0137182643702139      -0.0137182643702138      -0.0170495698864828     0.000197170141646208     0.000197170141646236                        0
        0.018108104052026                        0        0.355333632639455        0.355333632639231         0.54406961225171        0.377426583598027         1.13227975079408     0.000148794720714993       0.0203546457569118                        0      -0.0136922640113435      -0.0136922640113356       -0.017045985066294      0.00020870058701195     0.000208700587015037                        0
       0.0191085542771386                        0        0.354653784060744        0.354653784060639        0.543775159396308         0.37756993705486         1.13270981116458     0.000156794011287736       0.0214876536788087                        0       -0.013666253034206      -0.0136662530342023      -0.0170424012035121     0.000220231032787311      0.00022023103278877                        0
       0.0201090045022511                        0        0.353973701960527        0.353973701960724        0.543481047367273        0.377700700542041         1.13310210162612     0.000164483197670644       0.0226210727274033                        0      -0.0136402304989986      -0.0136402304990056      -0.0170388181882117     0.000231761478868332     0.000231761478865548                        0
