        quarkChemPot[GeV]       baryonChemPot[GeV]                   T[GeV]        pressure[GeVfm-3]        rhoB_broken[fm-3]        massU_broken[GeV]        massD_broken[GeV]        massS_broken[GeV]    energyDens_broken[GeVfm-3]      entropyDens_broken[fm-3]       sigmaU_broken[GeV]       sigmaD_broken[GeV]       sigmaS_broken[GeV]        rhoU_broken[fm-3]        rhoD_broken[fm-3]        rhoS_broken[fm-3]      rhoB_restored[fm-3]      massU_restored[GeV]      massD_restored[GeV]      massS_restored[GeV]  energyDens_restored[GeVfm-3]    entropyDens_restored[fm-3]     sigmaU_restored[GeV]     sigmaD_restored[GeV]     sigmaS_restored[GeV]      rhoU_restored[fm-3]      rhoD_restored[fm-3]      rhoS_restored[fm-3]
         0.29013037271024         0.87039111813072       0.0632800000000081      0.00711188396126737       0.0500752845397013        0.354967921559059        0.354967921558574        0.535489946510307            0.0737587339750257             0.589215155421348      -0.0126104153771646      -0.0126104153771525      -0.0157888890253506      0.00054892979962374     0.000548929799626709     5.64015837078935e-05        0.311107897359312       0.0635605325594238       0.0635605325592999        0.384098651635655             0.373823019693342              1.74066611788218     -0.00240179473925586     -0.00240179473925116       -0.013297563685708       0.0033891590769528      0.00338915907695346     0.000392879632277795
        0.290115668327268        0.870347004981803       0.0632900000000081      0.00711556778096082       0.0500973374932486        0.354947536931085        0.354947536931767        0.535475418413237            0.0737922594301759             0.589441611096847      -0.0126098327957004      -0.0126098327957175      -0.0157886858822904     0.000549161306636669     0.000549161306632497     5.64469016633882e-05        0.311097602459624       0.0635717377948367       0.0635717377953946         0.38409858047885             0.373825223538915              1.74084252947186     -0.00240226379800184     -0.00240226379802303       -0.013297489269001      0.00338899007739652      0.00338899007739354     0.000392980328636716
        0.290100962758478        0.870302888275435       0.0633000000000081      0.00711925271313059       0.0501193962041077        0.354927147004579        0.354927147005076        0.535460886512045            0.0738257937386258             0.589668107056805      -0.0126092500511863      -0.0126092500511987      -0.0157884826684639     0.000549392867632896     0.000549392867629854     5.64922443530264e-05        0.311087305604291       0.0635829468953617       0.0635829468952971        0.384098510704705             0.373827425156276              1.74101889770806     -0.00240273301488126     -0.00240273301487881      -0.0132974148857188      0.00338882105891121      0.00338882105891156     0.000393081017768118
        0.290086256000811        0.870258768002434       0.0633100000000081      0.00712293875797809       0.0501414606685653        0.354906751781318        0.354906751781741        0.535446350810036            0.0738593368941531              0.58989464326108      -0.0126086671436719      -0.0126086671436825      -0.0157882793839026     0.000549624482573728     0.000549624482571138     5.65376117775505e-05        0.311077006779254       0.0635941598695747       0.0635941598694394        0.384098442315196             0.373829624530842              1.74119522254898     -0.00240320239023938     -0.00240320239023424       -0.013297340535923      0.00338865202135679      0.00338865202135751      0.00039318169963799
        0.290071548054358        0.870214644163074       0.0633200000000081      0.00712662591653283       0.0501635308832499        0.354886351268233        0.354886351267325        0.535431811309021             0.073892888890807             0.590121219674726      -0.0126080840733167      -0.0126080840732939      -0.0157880760286176     0.000549856151413789     0.000549856151419344     5.65830039416278e-05        0.311066705985382       0.0636053767137744       0.0636053767135773        0.384098375310921             0.373831821662578              1.74137150399989     -0.00240367192393828     -0.00240367192393079      -0.0132972662196299      0.00338848296474646      0.00338848296474751     0.000393282374237071
        0.290056838936991        0.870170516810972       0.0633300000000081      0.00713031419339696       0.0501856068767719        0.354865945435102        0.354865945435089        0.535417267990921            0.0739264497667479             0.590347836534135       -0.012607500839241      -0.0126075008392407      -0.0157878726023679     0.000550087874475655      0.00055008787447573     5.66284208809095e-05        0.311056403277894       0.0636165974117837       0.0636165974113529        0.384098309686386             0.373834016611022               1.7415477422705     -0.00240414161527116      -0.0024041416152548      -0.0132971919366383      0.00338831388965486      0.00338831388965716     0.000393383041687923
        0.290042128664401        0.870126385993203       0.0633400000000081       0.0071340035888143       0.0502076886770567        0.354845534253593        0.354845534253401        0.535402720835564            0.0739600195631788             0.590574494069291      -0.0126069174406257      -0.0126069174406209      -0.0157876691048887     0.000550319652053375      0.00055031965205455     5.66738626307843e-05        0.311046098721544       0.0636278219170977       0.0636278219166163        0.384098245428961             0.373836209448353              1.74172393758878     -0.00240461146239071     -0.00240461146237242      -0.0132971176865986      0.00338814479675775      0.00338814479676032      0.00039348370213354
        0.290027417179997         0.87008225153999       0.0633500000000081        0.007137694090371       0.0502297761970643        0.354825117805836        0.354825117806135        0.535388169900031            0.0739935981608175             0.590801191527896      -0.0126063338798602      -0.0126063338798677       -0.015787465536898     0.000550551483193099     0.000550551483191267     5.67193291033262e-05        0.311035792101461       0.0636390503497531        0.063639050349465        0.384098182574485             0.373838399937707               1.7419000892019     -0.00240508147016212     -0.00240508147015117      -0.0132970434705719       0.0033879756838303      0.00338797568383184     0.000393584355071048
        0.290012704523648        0.870038113570944       0.0633600000000081      0.00714138570943741       0.0502518694948243        0.354804696039815         0.35480469604002        0.535373615147182            0.0740271856360301             0.591027929399813      -0.0126057501553842      -0.0126057501553894       -0.015787261897909     0.000550783368524886     0.000550783368523626     5.67648203683394e-05        0.311025483562803       0.0636502826331971       0.0636502826334518        0.384098121100722              0.37384058823823              1.74207619763046     -0.00240555163546757     -0.00240555163547725      -0.0132969692878835      0.00338780655238157      0.00338780655238021     0.000393685000828827
         0.28999799067099         0.86999397201297       0.0633700000000081       0.0071450784388931       0.0502739685365496         0.35478426898432        0.354784268984033        0.535359056598679            0.0740607819441858             0.591254707386883      -0.0126051662680545      -0.0126051662680473      -0.0157870581881898     0.000551015307676035     0.000551015307677795     5.68103363935481e-05        0.311015173012573       0.0636615188196344       0.0636615188195515        0.384098061022672             0.373842774248067              1.74225226255224     -0.00240602196042353     -0.00240602196042038      -0.0132968951389826      0.00338763740144575      0.00338763740144619     0.000393785639188331
        0.289983275644393        0.869949826933179       0.0633800000000081      0.00714877228316819       0.0502960733545537        0.354763836610609        0.354763836608952        0.535344494231984            0.0740943871296558              0.59148152575902      -0.0126045822170005       -0.012604582216959      -0.0157868544074423     0.000551247300995935     0.000551247301006085     5.68558772220963e-05        0.311004860533252        0.063672758862191       0.0636727588620558        0.384098002328064              0.37384495805697              1.74242828426291     -0.00240649244313292     -0.00240649244312779      -0.0132968210234967      0.00338746823188641      0.00338746823188714     0.000393886270329827
         0.28996855944796         0.86990567834388       0.0633900000000081      0.00715246724382999       0.0503181839580665        0.354743398905294        0.354743398905072        0.535329928042288            0.0741280012041454             0.591708384585848       -0.012603998001848      -0.0126039980018425       -0.015786650555595      0.00055147934859556     0.000551479348596924     5.69014428673372e-05        0.310994546137569       0.0636840027553293       0.0636840027554397        0.384097945015291             0.373847139678991              1.74260426281437     -0.00240696308336653     -0.00240696308337072      -0.0132967469413747      0.00338729904383812      0.00338729904383753     0.000393986894277698
        0.289953842075314        0.869861526225942       0.0634000000000081      0.00715616332051094       0.0503403003346288        0.354722955884409        0.354722955884631        0.535315358037666            0.0741616241492664             0.591935283754254      -0.0126034136230241      -0.0126034136230297      -0.0157864466327392     0.000551711450322628      0.00055171145032127      5.6947033323403e-05        0.310984229796676       0.0636952505199926       0.0636952505195587        0.384097889090758             0.373849319081566              1.74278019811278     -0.00240743388195716     -0.00240743388194067      -0.0132966728927916      0.00338712983700242      0.00338712983700473     0.000394087510958085
         0.28993912353319        0.869817370599569       0.0634100000000081      0.00715986051484925       0.0503624224952412        0.354702507536929        0.354702507536377        0.535300784211004            0.0741952559796321             0.592162223350276      -0.0126028290801975      -0.0126028290801837      -0.0157862426387737     0.000551943606294486      0.00055194360629787     5.69926486077641e-05        0.310973911533338       0.0637065021440417       0.0637065021439402        0.384097834551169             0.373851496289817              1.74295609024539     -0.00240790483841071     -0.00240790483840686      -0.0132965988776466      0.00338696061162233      0.00338696061162287      0.00039418812041856
        0.289924403765943         0.86977321129783       0.0634200000000081      0.00716355881337307       0.0503845503548684        0.354682053942011        0.354682053941854        0.535286206617277            0.0742288965799545             0.592389202639103       -0.012602244375679      -0.0126022443756751      -0.0157860385743912     0.000552175815581364     0.000552175815582327     5.70382886344877e-05           0.310963591145       0.0637177577290566       0.0637177577290147        0.384097781427752             0.373853671081376              1.74313193849452     -0.00240837595688696     -0.00240837595688537       -0.013296524896894      0.00338679136559844      0.00338679136559866     0.000394288722182839
        0.289909682851454        0.869729048554362       0.0634300000000081      0.00716725823266811       0.0504066840349625        0.354661594983232        0.354661594983298        0.535271625176255            0.0742625461165923             0.592616222650918      -0.0126016595060606      -0.0126016595060623      -0.0157858344385575      0.00055240807951035     0.000552408079509946     5.70839535407094e-05        0.310953268911777       0.0637290171344684       0.0637290171345283         0.38409772967831             0.373855843763349              1.74330774386542     -0.00240884723163228     -0.00240884723163455        -0.01329645094924      0.00338662210183857      0.00338662210183825     0.000394389316893735
        0.289894960752491        0.869684882257474       0.0634400000000081      0.00717095876497546       0.0504288234794108        0.354641130712563        0.354641130713159        0.535257039925463            0.0742962045121241             0.592843282897552       -0.012601074472859      -0.0126010744728739      -0.0157856302317415     0.000552640397464243     0.000552640397460585     5.71296432703461e-05        0.310942944696531       0.0637402804299859       0.0637402804303622        0.384097679324847             0.373858014184597              1.74348350587449     -0.00240931866549714     -0.00240931866551143      -0.0132963770353488      0.00338645281892571       0.0033864528189237     0.000394489904225122
