                   T[GeV]                  tauU[fm]                  tauD[fm]                  tauS[fm]               tauUBar[fm]               tauDBar[fm]               tauSBar[fm]                effMU[GeV]                effMD[GeV]                effMS[GeV]               effCPU[GeV]               effCPD[GeV]               effCPS[GeV]
        0.120000000000000        22.564338843497229        22.564338843497225        27.282063905949784        22.564338843497229        22.564338843497229        27.282063905949780         0.355428719093609         0.355428719093609         0.531872141763753         0.000000000000000         0.000000000000000         0.000000000000000
        0.121000000000000        21.604423906154238        21.604423906154238        26.054404631920917        21.604423906154238        21.604423906154238        26.054404631920917         0.352952835554922         0.352952835554922         0.529923130698746         0.000000000000000         0.000000000000000         0.000000000000000
        0.122000000000000        20.690675024704792        20.690675024704774        24.888130232250813        20.690675024704792        20.690675024704777        24.888130232250816         0.350349371652826         0.350349371652826         0.527875848197655         0.000000000000000         0.000000000000000         0.000000000000000
        0.123000000000000        19.819926985316222        19.819926985316204        23.778939228036023        19.819926985316226        19.819926985316208        23.778939228036023         0.347608960703923         0.347608960703922         0.525723444707109         0.000000000000000         0.000000000000000         0.000000000000000
        0.124000000000000        18.989075443064610        18.989075443064547        22.722833208330361        18.989075443064614        18.989075443064547        22.722833208330353         0.344721029234037         0.344721029234035         0.523458224381077         0.000000000000000         0.000000000000000         0.000000000000000
        0.125000000000000        18.195526668677047        18.195526668677076        21.716076674423352        18.195526668677047        18.195526668677076        21.716076674423348         0.341673566908554         0.341673566908555         0.521071487956145         0.000000000000000         0.000000000000000         0.000000000000000
        0.126000000000000        17.436525922762161        17.436525922762122        20.755176272117311        17.436525922762161        17.436525922762122        20.755176272117311         0.338452837882044         0.338452837882043         0.518553336504097         0.000000000000000         0.000000000000000         0.000000000000000
        0.127000000000000        16.709637802325449        16.709637802325513        19.836846464799113        16.709637802325453        16.709637802325513        19.836846464799113         0.335043014579672         0.335043014579674         0.515892423630006         0.000000000000000         0.000000000000000         0.000000000000000
        0.128000000000000        16.012443695025912        16.012443695026061        18.957965336769778        16.012443695025912        16.012443695026061        18.957965336769782         0.331425707198999         0.331425707199006         0.513075638718915         0.000000000000000         0.000000000000000         0.000000000000000
        0.129000000000000        15.342692077765067        15.342692077765054        18.115590917367562        15.342692077765061        15.342692077765054        18.115590917367566         0.327579350781223         0.327579350781223         0.510087696524907         0.000000000000000         0.000000000000000         0.000000000000000
        0.130000000000000        14.698339524748533        14.698339524748633        17.306886520618821        14.698339524748535        14.698339524748635        17.306886520618821         0.323478394288837         0.323478394288842         0.506910597342528         0.000000000000000         0.000000000000000         0.000000000000000
        0.131000000000000        14.077035139719083        14.077035139718987        16.529074743958894        14.077035139719081        14.077035139718983        16.529074743958894         0.319092208996679         0.319092208996674         0.503522904899404         0.000000000000000         0.000000000000000         0.000000000000000
        0.132000000000000        13.476749121387071        13.476749121387218        15.779511934201281        13.476749121387069        13.476749121387217        15.779511934201281         0.314383590118952         0.314383590118960         0.499898761978185         0.000000000000000         0.000000000000000         0.000000000000000
        0.133000000000000        12.895328100393794        12.895328100393826        15.055537022645003        12.895328100393794        12.895328100393826        15.055537022645005         0.309306654164402         0.309306654164404         0.496006519504078         0.000000000000000         0.000000000000000         0.000000000000000
        0.134000000000000        12.330580226633462        12.330580226633055        14.354493499891333        12.330580226633462        12.330580226633055        14.354493499891333         0.303803813024124         0.303803813024096         0.491806780308990         0.000000000000000         0.000000000000000         0.000000000000000
        0.135000000000000        11.780133791638743        11.780133791639882        13.673664389013469        11.780133791638745        11.780133791639882        13.673664389013469         0.297801291488689         0.297801291488772         0.487249528897547         0.000000000000000         0.000000000000000         0.000000000000000
        0.135166666666667        11.689599474046057        11.689599474046060        13.561958879228248        11.689599474046057        11.689599474046060        13.561958879228250         0.296745895453045         0.296745895453045         0.486450925593785         0.000000000000000         0.000000000000000         0.000000000000000
        0.135333333333333        11.599379201733637        11.599379201733631        13.450722440595138        11.599379201733637        11.599379201733631        13.450722440595140         0.295673497491447         0.295673497491447         0.485640296103399         0.000000000000000         0.000000000000000         0.000000000000000
