                   T[GeV]                  tauU[fm]                  tauD[fm]                  tauS[fm]               tauUBar[fm]               tauDBar[fm]               tauSBar[fm]                effMU[GeV]                effMD[GeV]                effMS[GeV]               effCPU[GeV]               effCPD[GeV]               effCPS[GeV]
        0.070000000000000        49.896504682919549        49.896504682919549        62.049516206211756        31.547157544080100        31.547157544080104        50.788093361873422         0.382206166811460         0.382206166811460         0.554359944789670         0.231029876425869         0.231029876425869         0.231029876425869
        0.071000000000000        46.715250312893041        46.715250312920894        57.958325549506867        29.430366931450695        29.430366931482229        47.103066366960142         0.380777524992769         0.380777524992992         0.553320417034650         0.231029876425869         0.231029876425869         0.231029876425869
        0.072000000000000        43.788321724439413        43.788321724408341        54.199029171651226        27.484487159760217        27.484487159725177        43.734188763819020         0.379270443390150         0.379270443389878         0.552223275813012         0.231029876425869         0.231029876425869         0.231029876425869
        0.073000000000000        41.090680592987077        41.090680593011207        50.738495989779608        25.692398095915149        25.692398095942281        40.648687173350929         0.377680651404228         0.377680651404460         0.551065471344261         0.231029876425869         0.231029876425869         0.231029876425869
        0.074000000000000        38.600118990991703        38.600118990963097        47.547276726999741        24.038927161986088        24.038927161954042        37.817615173860752         0.376003485095061         0.376003485094761         0.549843689976983         0.231029876425869         0.231029876425869         0.231029876425869
        0.075000000000000        36.296888982574053        36.296888982521011        44.599253801334186        22.510582395703981        22.510582395644803        35.215375027678775         0.374233829375713         0.374233829375106         0.548554316274290         0.231029876425869         0.231029876425869         0.231029876425869
        0.076000000000000        34.163397333914226        34.163397333923243        41.871250274704330        21.095363163402872        21.095363163412891        32.819230809843191         0.372366048899730         0.372366048899842         0.547193387783999         0.231029876425869         0.231029876425869         0.231029876425869
        0.077000000000000        32.183933433224624        32.183933433238167        39.342499859360288        19.782576579573135        19.782576579588106        30.609013120969021         0.370393905151648         0.370393905151832         0.545756540907345         0.231029876425869         0.231029876425869         0.231029876425869
        0.078000000000000        30.344419248754470        30.344419248756211        36.994448155752217        18.562638794653001        18.562638794654923        28.566739941268828         0.368310456263976         0.368310456264002         0.544238945663386         0.231029876425869         0.231029876425869         0.231029876425869
        0.079000000000000        28.632241521267943        28.632241521255892        34.810478801688795        17.426965354138456        17.426965354125262        26.676366497871701         0.366107934861329         0.366107934861134         0.542635226356158         0.231029876425869         0.231029876425869         0.231029876425869
        0.080000000000000        27.036040665858252        27.036040665848201        32.775654428745604        16.367827580574598        16.367827580563667        24.923492878751443         0.363777597842038         0.363777597841861         0.540939364298382         0.231029876425869         0.231029876425869         0.231029876425869
        0.081000000000000        25.545579819396401        25.545579819388646        30.876580483925618        15.378268957307291        15.378268957298895        23.295253923318985         0.361309539719695         0.361309539719546         0.539144577283960         0.231029876425869         0.231029876425869         0.231029876425869
        0.082000000000000        24.151589275888554        24.151589275955125        29.100961619142570        14.451961878304747        14.451961878376284        21.780026464343795         0.358692458137105         0.358692458138492         0.537243168667366         0.231029876425869         0.231029876425869         0.231029876425869
        0.083000000000000        22.845674868700240        22.845674868738779        27.437842245785099        13.583184989491976        13.583184989533091        20.367320721184161         0.355913355772845         0.355913355773720         0.535226336087600         0.231029876425869         0.231029876425869         0.231029876425869
        0.084000000000000        21.620169437753407        21.620169437774340        25.877036582833494        12.766704341186646        12.766704341208802        19.047628614057594         0.352957156152549         0.352957156153066         0.533083925785616         0.231029876425869         0.231029876425869         0.231029876425869
        0.085000000000000        20.468084344205490        20.468084344271162        24.409455175154925        11.997706238716408        11.997706238785367        17.812287681640534         0.349806201042430         0.349806201044201         0.530804112305790         0.231029876425869         0.231029876425869         0.231029876425869
        0.086000000000000        19.382967609756633        19.382967609756651        23.026475445763019        11.271830715857979        11.271830715857996        16.653355518042350         0.346439552124116         0.346439552124117         0.528372954254315         0.231029876425869         0.231029876425869         0.231029876425869
        0.087000000000000        18.358865418173480        18.358865418173476        21.720270888855051        10.584697540342352        10.584697540342344        15.563520176910949         0.342832189093870         0.342832189093869         0.525773890097643         0.231029876425869         0.231029876425869         0.231029876425869
        0.088000000000000        17.390195974570823        17.390195974570783        20.483356227530596         9.932602823005013         9.932602823004979        14.535921375215064         0.338953607575860         0.338953607575859         0.522986849904401         0.231029876425869         0.231029876425869         0.231029876425869
        0.089000000000000        16.471679709269011        16.471679709268997        19.308694288782551         9.311708951945693         9.311708951945683        13.564137895553859         0.334766119187775         0.334766119187774         0.519987191550417         0.231029876425869         0.231029876425869         0.231029876425869
        0.090000000000000        15.598222521983004        15.598222521982917        18.189366323090784         8.718269975279826         8.718269975279739        12.641965786259343         0.330222210235586         0.330222210235582         0.516744049231862         0.231029876425869         0.231029876425869         0.231029876425869
        0.091000000000000        14.764788594717324        14.764788594717309        17.118478231053487         8.148559517428099         8.148559517428083        11.763216018405499         0.325260564900418         0.325260564900418         0.513217859317564         0.231029876425869         0.231029876425869         0.231029876425869
        0.092000000000000        13.966207632378847        13.966207632378486        16.088772960393012         7.598564652835152         7.598564652834805        10.921583643045844         0.319799768132707         0.319799768132688         0.509356461344304         0.231029876425869         0.231029876425869         0.231029876425869
        0.093000000000000        13.196899169558341        13.196899169558391        15.092352411692687         7.063801690027943         7.063801690027989        10.110317845019695         0.313727797752758         0.313727797752760         0.505088625000505         0.231029876425869         0.231029876425869         0.231029876425869
        0.094000000000000        12.450362054045730        12.450362054045245        14.119716893284265         6.538828199323322         6.538828199322868         9.321496947106425         0.306883286498557         0.306883286498525         0.500312570916054         0.231029876425869         0.231029876425869         0.231029876425869
        0.095000000000000        11.718208816265882        11.718208816265818        13.158443113371687         6.016342291553356         6.016342291553295         8.544984927665714         0.299019067191047         0.299019067191042         0.494873772701988         0.231029876425869         0.231029876425869         0.231029876425869
        0.095100000000000        11.645360408629443        11.645360408629443        13.062309587942417         5.963846728421889         5.963846728421889         8.467502080025072         0.298162834939560         0.298162834939560         0.494284918970488         0.231029876425869         0.231029876425869         0.231029876425869
        0.095143478260870        11.613690989220416        11.613690989220112        13.020486336487172         5.940999025010950         5.940999025010676         8.433803899857255         0.297786040914150         0.297786040914128         0.494025998987064         0.231029876425869         0.231029876425869         0.231029876425869
        0.095186956521739        11.582024204527251        11.582024204527487        12.978645462227167         5.918130397736467         5.918130397736676         8.400097961200993         0.297406442187770         0.297406442187787         0.493765282911433         0.231029876425869         0.231029876425869         0.231029876425869
        0.095230434782609        11.550355123369709        11.550355123369659        12.936783806618145         5.895247909733635         5.895247909733591         8.366381655903185         0.297023991198586         0.297023991198583         0.493502741456396         0.231029876425869         0.231029876425869         0.231029876425869
        0.095273913043478        11.518684122869345        11.518684122868484        12.894896787412520         5.872336795995516         5.872336795994729         8.332654137848886         0.296638639026107         0.296638639026041         0.493238344511938         0.231029876425869         0.231029876425869         0.231029876425869
        0.095317391304348        11.487010193769750        11.487010193770040        12.852986766896867         5.849403598374550         5.849403598374812         8.298913598812257         0.296250335359610         0.296250335359633         0.492972061127168         0.231029876425869         0.231029876425869         0.231029876425869
        0.095360869565217        11.455330550804838        11.455330550804630        12.811049442456332         5.826445193333615         5.826445193333425         8.265157620732973         0.295859028442829         0.295859028442813         0.492703859476992         0.231029876425869         0.231029876425869         0.231029876425869
        0.095404347826087        11.423644594625483        11.423644594625964        12.769084921834359         5.803461049787723         5.803461049788154         8.231384704953943         0.295464665014825         0.295464665014862         0.492433706827015         0.231029876425869         0.231029876425869         0.231029876425869
        0.095447826086956        11.391950813103099        11.391950813101834        12.727087279983779         5.780450173125051         5.780450173123908         8.197593516674717         0.295067190246577         0.295067190246478         0.492161569494819         0.231029876425869         0.231029876425869         0.231029876425869
        0.095491304347826        11.360246773179218        11.360246773180114        12.685057146644272         5.757411059633816         5.757411059634623         8.163782275494940         0.294666547686973         0.294666547687043         0.491887412819316         0.231029876425869         0.231029876425869         0.231029876425869
        0.095534782608696        11.328531952877260        11.328531952876515        12.642985898225556         5.734355430833312         5.734355430832638         8.129948217968431         0.294262679178347         0.294262679178288         0.491611201107850         0.231029876425869         0.231029876425869         0.231029876425869
        0.095578260869565        11.296803570043846        11.296803570043910        12.600882074484472         5.711241100520272         5.711241100520327         8.096089872980142         0.293855524799785         0.293855524799790         0.491332897604728         0.231029876425869         0.231029876425869         0.231029876425869
        0.095621739130435        11.265059813025916        11.265059813026328        12.558731406560264         5.688106730815469         5.688106730815841         8.062205507006594         0.293445022783874         0.293445022783907         0.491052464439684         0.231029876425869         0.231029876425869         0.231029876425869
        0.095665217391304        11.233300565334817        11.233300565334757        12.516540952671710         5.664938323635986         5.664938323635930         8.028292257586358         0.293031109443299         0.293031109443294         0.490769862585318         0.231029876425869         0.231029876425869         0.231029876425869
        0.095708695652174        11.201522961884146        11.201522961883754        12.474301619407846         5.641748400335130         5.641748400334778         7.994349130190503         0.292613719078150         0.292613719078119         0.490485051800775         0.231029876425869         0.231029876425869         0.231029876425869
        0.095752173913043        11.169724367879912        11.169724367879720        12.432011065854992         5.618504906756717         5.618504906756543         7.960370964006191         0.292192783899010         0.292192783898993         0.490197990586591         0.231029876425869         0.231029876425869         0.231029876425869
        0.095795652173913        11.137902370483484        11.137902370483557        12.389666439931540         5.595205984121808         5.595205984121875         7.926359676669130         0.291768233921586         0.291768233921593         0.489908636121339         0.231029876425869         0.231029876425869         0.231029876425869
        0.095839130434783        11.106057186355258        11.106057186355331        12.347263720194890         5.571924760288536         5.571924760288601         7.892310568041001         0.291339996877487         0.291339996877494         0.489616944208624         0.231029876425869         0.231029876425869         0.231029876425869
        0.095882608695652        11.074186103008522        11.074186103008161        12.304803599664305         5.548555297211944         5.548555297211619         7.858222223821637         0.290907998103630         0.290907998103600         0.489322869211239         0.231029876425869         0.231029876425869         0.231029876425869
        0.095926086956522        11.042283604870557        11.042283604869588        12.262286568304114         5.525096058965412         5.525096058964548         7.824078181322714         0.290472160435137         0.290472160435056         0.489026363987350         0.231029876425869         0.231029876425869         0.231029876425869
        0.095969565217391        11.010352478985977        11.010352478986221        12.219703883960859         5.501632595389378         5.501632595389596         7.789900066705863         0.290032404083272         0.290032404083293         0.488727379817532         0.231029876425869         0.231029876425869         0.231029876425869
        0.096000000000000        10.987980681088590        10.987980681087983        12.189852792276486         5.485179050266186         5.485179050265641         7.765951416424798         0.289722199468378         0.289722199468327         0.488516589353812         0.231029876425869         0.231029876425869         0.231029876425869
        0.096013043478261        10.978387459539363        10.978387459538924        12.177047708473269         5.478119742851935         5.478119742851542         7.755679366244830         0.289588646512434         0.289588646512397         0.488425866331445         0.231029876425869         0.231029876425869         0.231029876425869
        0.096056521739130        10.946387251003740        10.946387251004021        12.134325383557428         5.454555030148613         5.454555030148863         7.721405858196198         0.289140802316577         0.289140802316602         0.488121771435420         0.231029876425869         0.231029876425869         0.231029876425869
        0.096100000000000        10.914347898135714        10.914347898136574        12.091521637043508         5.430935326391578         5.430935326392348         7.687078866483225         0.288688783062063         0.288688783062138         0.487815041217289         0.231029876425869         0.231029876425869         0.231029876425869
        0.096143478260870        10.882267086486117        10.882267086486284        12.048628102800393         5.407268675321276         5.407268675321422         7.652694588832514         0.288232497150575         0.288232497150589         0.487505619865837         0.231029876425869         0.231029876425869         0.231029876425869
        0.096186956521739        10.850143093540090        10.850143093539716        12.005654837145459         5.383532256704199         5.383532256703870         7.618257516450580         0.287771849658798         0.287771849658766         0.487193449575731         0.231029876425869         0.231029876425869         0.231029876425869
        0.096230434782609        10.817972572804239        10.817972572803955        11.962594432914958         5.359734365941745         5.359734365941493         7.583746058893578         0.287306742162632         0.287306742162606         0.486878470442361         0.231029876425869         0.231029876425869         0.231029876425869
        0.096273913043478        10.785754836250749        10.785754836250623        11.919439670598333         5.335862704946655         5.335862704946551         7.549174213772921         0.286837072566995         0.286837072566985         0.486560620361217         0.231029876425869         0.231029876425869         0.231029876425869
        0.096317391304348        10.753483508937228        10.753483508938380        11.876191721087894         5.311932667616510         5.311932667617535         7.514533030316433         0.286362734900392         0.286362734900496         0.486239834905536         0.231029876425869         0.231029876425869         0.231029876425869
        0.096360869565217        10.721155668599854        10.721155668600181        11.832835488623749         5.287933130029076         5.287933130029368         7.479820291612690         0.285883619120976         0.285883619121007         0.485916047211719         0.231029876425869         0.231029876425869         0.231029876425869
        0.096404347826087        10.688770225251590        10.688770225252552        11.789372883448694         5.263862083683835         5.263862083684689         7.445030503879247         0.285399610894028         0.285399610894116         0.485589187847153         0.231029876425869         0.231029876425869         0.231029876425869
        0.096447826086956        10.656320810998716        10.656320810997606        11.745798592430958         5.239712866218765         5.239712866217785         7.410160963799910         0.284910591348765         0.284910591348663         0.485259184665614         0.231029876425869         0.231029876425869         0.231029876425869
        0.096491304347826        10.623806584853769        10.623806584853513        11.702107255685693         5.215484048909631         5.215484048909405         7.375207395659947         0.284416436840248         0.284416436840224         0.484925962666704         0.231029876425869         0.231029876425869         0.231029876425869
        0.096534782608696        10.591223045948345        10.591223045948484        11.658293458941179         5.191174172147929         5.191174172148053         7.340166993947726         0.283917018668101         0.283917018668114         0.484589443829175         0.231029876425869         0.231029876425869         0.231029876425869
        0.096578260869565        10.558568409531480        10.558568409531187        11.614349455095471         5.166778231298537         5.166778231298284         7.305031086705593         0.283412202793537         0.283412202793510         0.484249546942534         0.231029876425869         0.231029876425869         0.231029876425869
        0.096621739130435        10.525834088609818        10.525834088611372        11.570271496025407         5.142292312802959         5.142292312804325         7.269799942818030         0.282901849523887         0.282901849524034         0.483906187421484         0.231029876425869         0.231029876425869         0.231029876425869
        0.096665217391304        10.493018340305412        10.493018340305266        11.526059024196325         5.117711155450661         5.117711155450531         7.234465191318953         0.282385813184360         0.282385813184346         0.483559277110883         0.231029876425869         0.231029876425869         0.231029876425869
        0.096708695652174        10.460118638125595        10.460118638124047        11.481691772258294         5.093031474717038         5.093031474715681         7.199033087264670         0.281863941748965         0.281863941748815         0.483208724067911         0.231029876425869         0.231029876425869         0.231029876425869
        0.096752173913043        10.427117509147728        10.427117509148829        11.437177198472826         5.068177468169456         5.068177468170418         7.163479044722695         0.281336076463921         0.281336076464028         0.482854432339357         0.231029876425869         0.231029876425869         0.231029876425869
        0.096795652173913        10.394034242721613        10.394034242720672        11.392487346047448         5.043366319229135         5.043366319228308         7.127809937058132         0.280802051422259         0.280802051422166         0.482496301710169         0.231029876425869         0.231029876425869         0.231029876425869
        0.096839130434783        10.360852299861971        10.360852299861133        11.347640624808694         5.018371075127954         5.018371075127220         7.092027058207515         0.280261693100192         0.280261693100110         0.482134227429557         0.231029876425869         0.231029876425869         0.231029876425869
