                   T[GeV]                  tauU[fm]                  tauD[fm]                  tauS[fm]               tauUBar[fm]               tauDBar[fm]               tauSBar[fm]                effMU[GeV]                effMD[GeV]                effMS[GeV]               effCPU[GeV]               effCPD[GeV]               effCPS[GeV]
        0.120000000000000        16.335366923278773        16.335366923278769        20.838670061415851        16.335366923278773        16.335366923278773        20.838670061415847         0.344727991767736         0.344727991767736         0.536629920733286         0.000000000000000         0.000000000000000         0.000000000000000
        0.121000000000000        15.667566088492018        15.667566088492345        19.992715812581320        15.667566088492020        15.667566088492345        19.992715812581324         0.343795051483527         0.343795051483537         0.536088839842219         0.000000000000000         0.000000000000000         0.000000000000000
        0.122000000000000        15.035863586659380        15.035863586658589        19.192589202600587        15.035863586659381        15.035863586658591        19.192589202600590         0.342835955221808         0.342835955221782         0.535532306189432         0.000000000000000         0.000000000000000         0.000000000000000
        0.123000000000000        14.437814700127083        14.437814700125195        18.435271584197533        14.437814700127081        14.437814700125196        18.435271584197537         0.341850265148218         0.341850265148152         0.534960097253699         0.000000000000000         0.000000000000000         0.000000000000000
        0.124000000000000        13.871291454434550        13.871291454435145        17.717980497157399        13.871291454434548        13.871291454435145        17.717980497157399         0.340837529733164         0.340837529733186         0.534371987871091         0.000000000000000         0.000000000000000         0.000000000000000
        0.125000000000000        13.334228249189527        13.334228249187932        17.038109291500394        13.334228249189524        13.334228249187932        17.038109291500398         0.339797289331677         0.339797289331615         0.533767752475648         0.000000000000000         0.000000000000000         0.000000000000000
        0.126000000000000        12.824809153276520        12.824809153275979        16.393308177957504        12.824809153276519        12.824809153275980        16.393308177957504         0.338729075738329         0.338729075738307         0.533147165055334         0.000000000000000         0.000000000000000         0.000000000000000
        0.127000000000000        12.341317232031304        12.341317232032404        15.781374511465827        12.341317232031304        12.341317232032402        15.781374511465829         0.337632411728237         0.337632411728284         0.532509999110120         0.000000000000000         0.000000000000000         0.000000000000000
        0.128000000000000        11.882154316589446        11.882154316589986        15.200221534034650        11.882154316589443        11.882154316589986        15.200221534034650         0.336506810576786         0.336506810576811         0.531856027610983         0.000000000000000         0.000000000000000         0.000000000000000
        0.129000000000000        11.445838994805293        11.445838994805293        14.647947270062023        11.445838994805294        11.445838994805293        14.647947270062021         0.335351761278277         0.335351761278277         0.531185017655580         0.000000000000000         0.000000000000000         0.000000000000000
