                   T[GeV]                  tauU[fm]                  tauD[fm]                  tauS[fm]               tauUBar[fm]               tauDBar[fm]               tauSBar[fm]                effMU[GeV]                effMD[GeV]                effMS[GeV]               effCPU[GeV]               effCPD[GeV]               effCPS[GeV]
        0.120000000000000        19.224462693400376        19.224462693400373        24.221678545769063        19.224462693400376        19.224462693400376        24.221678545769063         0.344727991767736         0.344727991767736         0.536629920733286         0.000000000000000         0.000000000000000         0.000000000000000
        0.121000000000000        18.381236854416809        18.381236854417164        23.164479335610960        18.381236854416812        18.381236854417164        23.164479335610960         0.343795051483527         0.343795051483537         0.536088839842219         0.000000000000000         0.000000000000000         0.000000000000000
        0.122000000000000        17.585180060934814        17.585180060933958        22.166835240126456        17.585180060934814        17.585180060933961        22.166835240126456         0.342835955221808         0.342835955221782         0.535532306189432         0.000000000000000         0.000000000000000         0.000000000000000
        0.123000000000000        16.833380748820900        16.833380748818875        21.224706095087345        16.833380748820904        16.833380748818875        21.224706095087345         0.341850265148218         0.341850265148152         0.534960097253699         0.000000000000000         0.000000000000000         0.000000000000000
        0.124000000000000        16.122691846209847        16.122691846210483        20.334369334836026        16.122691846209847        16.122691846210483        20.334369334836019         0.340837529733164         0.340837529733186         0.534371987871091         0.000000000000000         0.000000000000000         0.000000000000000
        0.125000000000000        15.450478655879380        15.450478655877680        19.492356011094479        15.450478655879380        15.450478655877678        19.492356011094483         0.339797289331677         0.339797289331615         0.533767752475648         0.000000000000000         0.000000000000000         0.000000000000000
        0.126000000000000        14.814255368898641        14.814255368898070        18.695533557469354        14.814255368898642        14.814255368898069        18.695533557469357         0.338729075738329         0.338729075738307         0.533147165055334         0.000000000000000         0.000000000000000         0.000000000000000
        0.127000000000000        14.211717797682919        14.211717797684084        17.940975580341263        14.211717797682919        14.211717797684086        17.940975580341263         0.337632411728237         0.337632411728284         0.532509999110120         0.000000000000000         0.000000000000000         0.000000000000000
        0.128000000000000        13.640725935939056        13.640725935939631        17.225923949950236        13.640725935939058        13.640725935939630        17.225923949950236         0.336506810576786         0.336506810576811         0.531856027610983         0.000000000000000         0.000000000000000         0.000000000000000
        0.129000000000000        13.099299387638581        13.099299387638583        16.547863456342412        13.099299387638583        13.099299387638583        16.547863456342412         0.335351761278277         0.335351761278277         0.531185017655580         0.000000000000000         0.000000000000000         0.000000000000000
        0.130000000000000        12.585611108030845        12.585611108030855        15.904534812135983        12.585611108030845        12.585611108030855        15.904534812135983         0.334166783789209         0.334166783789209         0.530496751164170         0.000000000000000         0.000000000000000         0.000000000000000
        0.131000000000000        12.097951043298108        12.097951043298108        15.293740477790541        12.097951043298108        12.097951043298110        15.293740477790543         0.332951346826023         0.332951346826023         0.529790994461132         0.000000000000000         0.000000000000000         0.000000000000000
        0.132000000000000        11.634734115447591        11.634734115447591        14.713486270366049        11.634734115447591        11.634734115447591        14.713486270366046         0.331704920520940         0.331704920520940         0.529067518061454         0.000000000000000         0.000000000000000         0.000000000000000
        0.133000000000000        11.194489337899117        11.194489337899116        14.161909008992993        11.194489337899116        11.194489337899117        14.161909008992993         0.330426962839102         0.330426962839102         0.528326091802936         0.000000000000000         0.000000000000000         0.000000000000000
        0.134000000000000        10.775875813157901        10.775875813157908        13.637303562427487        10.775875813157898        10.775875813157906        13.637303562427489         0.329116918983539         0.329116918983539         0.527566484831719         0.000000000000000         0.000000000000000         0.000000000000000
        0.135000000000000        10.377556884086347        10.377556884086349        13.138037659869882        10.377556884086349        10.377556884086347        13.138037659869882         0.327774220777900         0.327774220777900         0.526788465594838         0.000000000000000         0.000000000000000         0.000000000000000
        0.136000000000000         9.998355357564565         9.998355357564567        12.662624616794346         9.998355357564567         9.998355357564567        12.662624616794350         0.326398286026195         0.326398286026195         0.525991801840837         0.000000000000000         0.000000000000000         0.000000000000000
        0.137000000000000         9.637204888363984         9.637204888363978        12.209682710896654         9.637204888363984         9.637204888363977        12.209682710896654         0.324988517848819         0.324988517848819         0.525176260629565         0.000000000000000         0.000000000000000         0.000000000000000
        0.138000000000000         9.293063954401827         9.293063954401827        11.777908649523273         9.293063954401825         9.293063954401825        11.777908649523271         0.323544303994177         0.323544303994177         0.524341608352435         0.000000000000000         0.000000000000000         0.000000000000000
        0.139000000000000         8.964921313153042         8.964921313153045        11.366096457570903         8.964921313153045         8.964921313153043        11.366096457570904         0.322065016125288         0.322065016125288         0.523487610764529         0.000000000000000         0.000000000000000         0.000000000000000
        0.140000000000000         8.651919501504290         8.651919501504290        10.973104573849344         8.651919501504288         8.651919501504288        10.973104573849342         0.320550009080834         0.320550009080834         0.522614033030146         0.000000000000000         0.000000000000000         0.000000000000000
        0.141000000000000         8.353196594746858         8.353196594746860        10.597899630690989         8.353196594746858         8.353196594746862        10.597899630690991         0.318998620110208         0.318998620110208         0.521720639783538         0.000000000000000         0.000000000000000         0.000000000000000
        0.142000000000000         8.067960776944664         8.067960776944668        10.239472079257224         8.067960776944663         8.067960776944666        10.239472079257226         0.317410168082292         0.317410168082292         0.520807195206801         0.000000000000000         0.000000000000000         0.000000000000000
        0.143000000000000         7.795475396995527         7.795475396995527         9.896913295188194         7.795475396995527         7.795475396995527         9.896913295188194         0.315783952667850         0.315783952667850         0.519873463127142         0.000000000000000         0.000000000000000         0.000000000000000
