                   T[GeV]                nU[GeV^3]                nD[GeV^3]                nS[GeV^3]             nUBar[GeV^3]             nDBar[GeV^3]            nSBbar[GeV^3]                W[GeV^-2]               effMU[GeV]               effMD[GeV]               effMS[GeV]              effCPU[GeV]              effCPD[GeV]              effCPS[GeV]
                     0.12     0.000276038255283744     0.000276038255283744     9.98502829844316e-05     0.000276038255283744     0.000276038255283744     9.98502829844316e-05         4.04109087406532        0.367183245234291        0.367183245234291        0.542178569923943                        0                        0                        0
                    0.121      0.00029022589286641      0.00029022589286641     0.000106051929121233      0.00029022589286641      0.00029022589286641     0.000106051929121233         3.98529922364527        0.365503884472522        0.365503884472522        0.540899658574525                        0                        0                        0
                    0.122     0.000305018156498393     0.000305018156498393     0.000112571720842561     0.000305018156498393     0.000305018156498393     0.000112571720842561         3.93009606633584        0.363759002050162        0.363759002050162        0.539571592092388                        0                        0                        0
                    0.123     0.000320439007849261     0.000320439007849262     0.000119423832023057     0.000320439007849261     0.000320439007849262     0.000119423832023057         3.87547905268836        0.361945930591781         0.36194593059178         0.53819251567387                        0                        0                        0
                    0.124     0.000336513653491851     0.000336513653491852     0.000126623140441672     0.000336513653491851     0.000336513653491852     0.000126623140441672         3.82144265267631        0.360061826099107        0.360061826099106         0.53676046358486                        0                        0                        0
                    0.125     0.000353268650036143     0.000353268650036143     0.000134185282981825     0.000353268650036143     0.000353268650036143     0.000134185282981825         3.76798398942718        0.358103650171629         0.35810365017163        0.535273348654447                        0                        0                        0
                    0.126     0.000370732021555183     0.000370732021555186     0.000142126717195182     0.000370732021555183     0.000370732021555186     0.000142126717195182         3.71509665123239        0.356068149982133        0.356068149982132        0.533728950526791                        0                        0                        0
                    0.127     0.000388933391081525     0.000388933391081526     0.000150464790145947     0.000388933391081525     0.000388933391081526     0.000150464790145947          3.6627739417902        0.353951835666196        0.353951835666195        0.532124902495846                        0                        0                        0
                    0.128     0.000407904128266536     0.000407904128266534     0.000159217815612443     0.000407904128266536     0.000407904128266534     0.000159217815612443         3.61100419051786        0.351750954717071        0.351750954717072        0.530458676715422                        0                        0                        0
                    0.129     0.000427677515661238     0.000427677515661236     0.000168405160912129     0.000427677515661238     0.000427677515661236     0.000168405160912129         3.55980799697457        0.349461462901777        0.349461462901778        0.528727567542039                        0                        0                        0
                     0.13     0.000448288936516869     0.000448288936516868     0.000178047344843948     0.000448288936516869     0.000448288936516868     0.000178047344843948         3.50919415508192        0.347078991122244        0.347078991122244        0.526928672726233                        0                        0                        0
                    0.131     0.000469776087530109     0.000469776087530106     0.000188166148515765     0.000469776087530109     0.000469776087530106     0.000188166148515765         3.45907767003831        0.344598807534177        0.344598807534178        0.525058872118691                        0                        0                        0
                    0.132     0.000492179220592118      0.00049217922059212     0.000198784741155442     0.000492179220592118      0.00049217922059212     0.000198784741155442         3.40948943660148        0.342015774100453        0.342015774100452        0.523114803498871                        0                        0                        0
                    0.133     0.000515541418363521     0.000515541418363522     0.000209927823403899     0.000515541418363521     0.000515541418363522     0.000209927823403899         3.36041980545496        0.339324296590307        0.339324296590306         0.52109283506452                        0                        0                        0
                    0.134     0.000539908909416433     0.000539908909416427     0.000221621791072739     0.000539908909416433     0.000539908909416427     0.000221621791072739         3.31185702642216        0.336518266832974        0.336518266832977        0.518989034038576                        0                        0                        0
                    0.135     0.000565331429790853     0.000565331429790852     0.000233894922935676     0.000565331429790853     0.000565331429790852     0.000233894922935676         3.26378967338776        0.333590995786116        0.333590995786116        0.516799130753988                        0                        0                        0
                    0.136     0.000591862639139985      0.00059186263913997     0.000246777596833309     0.000591862639139985      0.00059186263913997     0.000246777596833309         3.21620451444875        0.330535135675303        0.330535135675309         0.51451847746545                        0                        0                        0
                    0.137     0.000619560601225843      0.00061956060122584     0.000260302539229136     0.000619560601225843      0.00061956060122584     0.000260302539229136         3.16908696730193        0.327342589088142        0.327342589088143        0.512142001009215                        0                        0                        0
                    0.138      0.00064848834040617     0.000648488340406176     0.000274505114386542      0.00064848834040617     0.000648488340406176     0.000274505114386542         3.12242116208796        0.324004402451649        0.324004402451647        0.509664148289403                        0                        0                        0
                    0.139     0.000678714487949498     0.000678714487949478     0.000289423660566404     0.000678714487949498     0.000678714487949478     0.000289423660566404         3.07618830748282         0.32051064076931        0.320510640769317         0.50707882341611                        0                        0                        0
                     0.14     0.000710314034521608     0.000710314034521603     0.000305099882089468     0.000710314034521608     0.000710314034521603     0.000305099882089468         3.03039128012199        0.316850239830588         0.31685023983059        0.504379315168241                        0                        0                        0
                    0.141     0.000743369207933074     0.000743369207933045      0.00032157930776141     0.000743369207933074     0.000743369207933045      0.00032157930776141         2.98498412135053        0.313010831322465        0.313010831322475        0.501558213325976                        0                        0                        0
                    0.142      0.00077797049801866     0.000777970498018677     0.000338911827968104      0.00077797049801866     0.000777970498018677     0.000338911827968104         2.93994317062886        0.308978535378903        0.308978535378897        0.498607312359621                        0                        0                        0
                    0.143     0.000814217852894701     0.000814217852894679      0.00035715232456457     0.000814217852894701     0.000814217852894679      0.00035715232456457         2.89526675029741         0.30473771413759        0.304737714137597         0.49551750105703                        0                        0                        0
                    0.144     0.000852222071863438     0.000852222071863456     0.000376361409155338     0.000852222071863438     0.000852222071863456     0.000376361409155338         2.85090309434873        0.300270678954076         0.30027067895407        0.492278637077884                        0                        0                        0
                    0.145     0.000892106418091165     0.000892106418091158       0.0003966062857784     0.000892106418091165     0.000892106418091158       0.0003966062857784         2.80684215471837        0.295557343304852        0.295557343304854        0.488879406420587                        0                        0                        0
                    0.146     0.000934008465369743     0.000934008465369727     0.000417961751923899     0.000934008465369743     0.000934008465369727     0.000417961751923899         2.76303159840892        0.290574813639724        0.290574813639729        0.485307169885402                        0                        0                        0
                    0.147     0.000978082171142445     0.000978082171142457     0.000440511344443713     0.000978082171142445     0.000978082171142457     0.000440511344443713         2.71942836646115        0.285296912621433         0.28529691262143          0.4815478027361                        0                        0                        0
                    0.148      0.00102450012012389      0.00102450012012396     0.000464348618888006      0.00102450012012389      0.00102450012012396     0.000464348618888006         2.67598358807068        0.279693635480645        0.279693635480625        0.477585541549616                        0                        0                        0
                    0.149       0.0010734557860012      0.00107345578600113     0.000489578511934277       0.0010734557860012      0.00107345578600113     0.000489578511934277          2.6326378582973        0.273730554869377        0.273730554869397        0.473402866679219                        0                        0                        0
                     0.15        0.001125165470008      0.00112516547000801     0.000516318657710314        0.001125165470008      0.00112516547000801     0.000516318657710314         2.58934177505838        0.267368220742075        0.267368220742073        0.468980475126552                        0                        0                        0
                    0.151      0.00117986921615361      0.00117986921615372     0.000544700374374125      0.00117986921615361      0.00117986921615372     0.000544700374374125         2.54599724544571        0.260561664934853        0.260561664934823        0.464297446233382                        0                        0                        0
                    0.152      0.00123782933499657      0.00123782933499649     0.000574868743252813      0.00123782933499657      0.00123782933499649     0.000574868743252813         2.50251893948826        0.253260243807235        0.253260243807257        0.459331787139814                        0                        0                        0
                    0.153      0.00129932418322568      0.00129932418322569      0.00060698073443436      0.00129932418322568      0.00129932418322569      0.00060698073443436          2.4588009938972        0.245408229449232        0.245408229449231        0.454061661375129                        0                        0                        0
                    0.154      0.00136463132831071      0.00136463132831071     0.000641198896609101      0.00136463132831071      0.00136463132831071     0.000641198896609101         2.41472388032515        0.236947356138014        0.236947356138012        0.448468033707859                        0                        0                        0
                    0.155      0.00143399502673163      0.00143399502673164     0.000677677944806866      0.00143399502673163      0.00143399502673164     0.000677677944806866         2.37015204422775        0.227822186640511        0.227822186640507        0.442539264695768                        0                        0                        0
                    0.156      0.00150756269598054      0.00150756269598052     0.000716537496114384      0.00150756269598054      0.00150756269598052     0.000716537496114384         2.32500221724916         0.21799176224386        0.217991762243865        0.436279384722903                        0                        0                        0
                    0.157      0.00158527957811392      0.00158527957811393     0.000757815091992507      0.00158527957811392      0.00158527957811393     0.000757815091992507         2.27915306380349        0.207450135748193        0.207450135748191        0.429720860385905                        0                        0                        0
                    0.158      0.00166673861474922      0.00166673861474923     0.000801396787516714      0.00166673861474922      0.00166673861474923     0.000801396787516714          2.2325860392429        0.196257695172221        0.196257695172217        0.422941312768274                        0                        0                        0
                    0.159      0.00175102528674104      0.00175102528674101     0.000846940978815919      0.00175102528674104      0.00175102528674101     0.000846940978815919         2.18545999865924        0.184577079808355        0.184577079808363        0.416078124810683                        0                        0                        0
                     0.16      0.00183667093704574      0.00183667093704579     0.000893845209711593      0.00183667093704574      0.00183667093704579     0.000893845209711593         2.13808803195262        0.172691605709964        0.172691605709953         0.40932674768153                        0                        0                        0
                    0.161      0.00192185824799712      0.00192185824799815     0.000941323621131635      0.00192185824799712      0.00192185824799815     0.000941323621131635         2.09098530698321        0.160973833552521        0.160973833552258        0.402907831514531                        0                        0                        0
                    0.162      0.00200487247553207      0.00200487247553204     0.000988601044835548      0.00200487247553207      0.00200487247553204     0.000988601044835548         2.04473706791747        0.149797888599109        0.149797888599119        0.397009508483709                        0                        0                        0
                    0.163      0.00208454392113613      0.00208454392113616      0.00103511589172852      0.00208454392113613      0.00208454392113616      0.00103511589172852         1.99983783652633         0.13944212934045        0.139442129340444         0.39173918149091                        0                        0                        0
                    0.164      0.00216039791191613      0.00216039791191612      0.00108060210242033      0.00216039791191613      0.00216039791191612      0.00108060210242033         1.95659129579949        0.130045375411053        0.130045375411056        0.387115435425484                        0                        0                        0
