               rhoB[fm-3]   energyDensity[MeVfm-3]        pressure[MeVfm-3]       baryonChemPot[MeV]
        0.340977219443889         382.360461584383         0.10222308097577         1121.66636412065
        0.341677357471494          383.14591206702        0.228400477309852         1122.03603030298
          0.3423774954991         383.931622680191        0.356120445159457         1122.40944985351
        0.343077633526705          384.71759604782        0.485384980118398         1122.78661326135
        0.343777771554311         385.503834788764        0.616195844520576         1123.16751039115
        0.344477909581916         386.290341512156         0.74855456085798         1123.55213047617
        0.345178047609522         387.077118821608        0.882462415811511         1123.94046212889
        0.345878185637127         387.864169311435         1.01792045586903         1124.33249333707
        0.346578323664733         388.651495567496           1.154929488795         1124.72821147103
        0.347278461692339         389.439100165629         1.29349008100001          1125.1276032832
        0.347978599719944         390.226985673772         1.43360255983444         1125.53065491708
         0.34867873774755         391.015154649834         1.57526701234483          1125.9373519095
        0.349378875775155         391.803609639254         1.71848328344447         1126.34767919316
        0.350079013802761         392.592353180205         1.86325098120996         1126.76162111017
        0.350779151830366           393.3813877965         2.00956947165378          1127.1791614092
        0.351479289857972         394.170716001703         2.15743788383961         1127.60028325927
        0.352179427885577         394.960340297346         2.30685510828373         1128.02496925347
        0.352879565913183         395.750263173008         2.45781980074761         1128.45320142056
        0.353579703940788         396.540487105247         2.61033038096038         1128.88496122945
        0.354279841968394         397.331014556061          2.7643850352453         1129.32022959956
        0.354979979995999         398.121847976379         2.91998171983719         1129.75898691312
        0.355680118023605         398.912989801447         3.07711815957894         1130.20121301952
         0.35638025605121         399.704442452276         3.23579185333892         1130.64688725047
        0.357080394078816         400.496208336121         3.39600007531466         1131.09598842983
        0.357780532106421         401.288289845054         3.55773987734308         1131.54849488389
        0.358480670134027         402.080689354909         3.72100809144083         1132.00438445257
        0.359180808161632         402.873409226589         3.88580133356176         1132.46363450316
        0.359880946189238         403.666451804761         4.05211600583087         1132.92622194082
        0.360581084216843         404.459819418606         4.21994830173185         1133.39212322479
        0.361281222244449         405.253514378849         4.38929420607034         1133.86131437542
        0.361981360272054         406.047538981154         4.56014950324667         1134.33377099535
         0.36268149829966         406.841895502281         4.73250977581587         1134.80946827455
        0.363381636327265         407.636586203392         4.90637041311534          1135.2883810123
        0.364081774354871         408.431613326478         5.08172661271822         1135.77048362652
        0.364781912382477         409.226979095844         5.25857338527475         1136.25575016967
        0.365482050410082         410.022685717409         5.43690555799235         1136.74415434178
        0.366182188437688         410.818735378872         5.61671778052238         1137.23566950786
        0.366882326465293         411.615130248723          5.7980045283205         1137.73026871058
        0.367582464492899          412.41187247681         5.98076010824511         1138.22792468719
        0.368282602520504         413.208964193686         6.16497866214799         1138.72860988257
         0.36898274054811         414.006407510362         6.35065417197888         1139.23229646521
        0.369682878575715         414.804204518439         6.53778046575006         1139.73895634397
        0.370383016603321         415.602357290385         6.72635122127148         1140.24856118188
        0.371083154630926         416.400867877314         6.91635997068955         1140.76108241005
        0.371783292658532         417.199738311298         7.10780010694532         1141.27649124603
        0.372483430686137         417.998970604314         7.30066488858738         1141.79475870812
        0.373183568713743         418.798566747497         7.49494744439039         1142.31585562999
        0.373883706741348         419.598528711531         7.69064077789221          1142.8397526748
        0.374583844768954          420.39885844644         7.88773777383555         1143.36642035231
        0.375283982796559         421.199557881736         8.08623120284903         1143.89582903329
        0.375984120824165         422.000628926356         8.28611372678612         1144.42794896424
         0.37668425885177         422.802073468047         8.48737790318476         1144.96275028122
        0.377384396879376         423.603893374273         8.69001619158974          1145.5002030262
        0.378084534906981         424.406090489711         8.89402095752697         1146.04027715906
        0.378784672934587         425.208666640543         9.09938447907238         1146.58294257498
        0.379484810962192         426.011623629055         9.30609894993588         1147.12816911401
        0.380184948989798          426.81496323878         9.51415648609453         1147.67592657858
        0.380885087017403         427.618687231119         9.72354913202006         1148.22618474786
        0.381585225045009         428.422797346153         9.93426886171602         1148.77891338534
        0.382285363072615         429.227295303431         10.1463075878118         1149.33408225827
         0.38298550110022         430.032182800382         10.3596571635575         1149.89166114563
        0.383685639127826         430.837461513669         10.5743093892231         1150.45161985342
        0.384385777155431         431.643133099443         10.7902560166731         1151.01392822665
        0.385085915183037         432.449199192923         11.0074887539297         1151.57855616084
        0.385786053210642         433.255661406206          11.225999268583         1152.14547361125
        0.386486191238248         434.062521332389         11.4457791940498         1152.71465060789
        0.387186329265853         434.869780542885         11.6668201333723         1153.28605726476
        0.387886467293459         435.677440589227         11.8891136642688         1153.85966379204
        0.388586605321064         436.485503000216         12.1126513412474         1154.43544050232
         0.38928674334867         437.293969285563         12.3374247022208         1155.01335782528
        0.389986881376275         438.102840933534         12.5634252715939         1155.59338631518
        0.390687019403881         438.912119411652         12.7906445639794         1156.17549665997
        0.391387157431486         439.721806167702         13.0190740883617         1156.75965969094
        0.392087295459092         440.531902628489         13.2487053525321         1157.34584639192
        0.392787433486697         441.342410201254         13.4795298664884         1157.93402790768
        0.393487571514303         442.153330271936         13.7115391444056         1158.52417554886
        0.394187709541908         442.964664207501         13.9447247104944         1159.11626080392
        0.394887847569514         443.776413354975         14.1790781019857         1159.71025534549
        0.395587985597119         444.588579040573          14.414590870477         1160.30613103421
        0.396288123624725         445.401162571953         14.6512545880842         1160.90385993063
        0.396988261652331         446.214165236827         14.8890608472585         1161.50341429597
        0.397688399679936         447.027588304007         15.1280012667744         1162.10476660324
        0.398388537707542         447.841433021967         15.3680674928062         1162.70788953972
        0.399088675735147         448.655700621767         15.6092512023227         1163.31275601413
        0.399788813762753         449.470392314165         15.8515441057169          1163.9193391608
        0.400488951790358         450.285509292082         16.0949379487971         1164.52761234435
        0.401189089817964         451.101052729386         16.3394245163388         1165.13754916549
        0.401889227845569         451.917023781626         16.5849956337297         1165.74912346424
        0.402589365873175          452.73342358622         16.8316431687241         1166.36230932326
         0.40328950390078         453.550253262596          17.079359035305         1166.97708107399
        0.403989641928386         454.367513912287         17.3281351939068         1167.59341329728
        0.404689779955991         455.185206618817         17.5779636544823         1168.21128082811
        0.405389917983597         456.003332448478         17.8288364776976         1168.83065875755
        0.406090056011202         456.821892449968         18.0807457776937         1169.45152243683
        0.406790194038808         457.640887655207         18.3336837225496         1170.07384747787
        0.407490332066413          458.46031907908         18.5876425368147         1170.69760975687
        0.408190470094019         459.280187718999         18.8426145027913         1171.32278541556
        0.408890608121624         460.100494556379         19.0985919613281          1171.9493508623
         0.40959074614923         460.921240556424         19.3555673146892          1172.5772827758
        0.410290884176835           461.7424266674         19.6135330255819          1173.2065581026
        0.410991022204441         462.564053822045         19.8724816205971           1173.837154062
        0.411691160232046         463.386122937097         20.1324056900284         1174.46904814465
        0.412391298259652         464.208634914004         20.3932978890159         1175.10221811358
        0.413091436287257         465.031590637313         20.6551509378884         1175.73664200317
        0.413791574314863         465.854990978129         20.9179576256264         1176.37229812435
        0.414491712342469         466.678836791992         21.1817108075019         1177.00916505917
        0.415191850370074         467.503128918652         21.4464034073241         1177.64722166287
         0.41589198839768          468.32786818405         21.7120284180823         1178.28644706425
        0.416592126425285         469.153055398723         21.9785789019695         1178.92682066375
        0.417292264452891         469.978691359912         22.2460479922619         1179.56832213561
        0.417992402480496         470.804776850541         22.5144288924697         1180.21093142475
        0.418692540508102         471.631312638192         22.7837148762139         1180.85462874486
        0.419392678535707         472.458299478811         23.0538992902808         1181.49939458252
        0.420092816563313         473.285738113804         23.3249755523915         1182.14520969135
        0.420792954590918         474.113629270194         23.5969371515259         1182.79205509104
        0.421493092618524         474.941973663503         23.8697776502286         1183.43991206994
        0.422193230646129         475.770771995768         24.1434906830327         1184.08876218045
        0.422893368673735         476.600024955129         24.4180699565796         1184.73858723734
         0.42359350670134         477.429733218677         24.6935092504215         1185.38936931812
        0.424293644728946         478.259897449449         24.9698024164034         1186.04109075941
        0.424993782756551         479.090518299768         25.2469433795135         1186.69373415744
        0.425693920784157          479.92159640837         25.5249261368671         1187.34728236389
        0.426394058811762         480.753132403546         25.8037447584232         1188.00171848604
        0.427094196839368          481.58512690046         26.0833933860715         1188.65702588283
        0.427794334866973         482.417580504005         26.3638662340173         1189.31318816444
        0.428494472894579         483.250493807013         26.6451575885381         1189.97018918944
        0.429194610922184          484.08386739047         26.9272618075851         1190.62801306253
         0.42989474894979         484.917701825667         27.2101733204929          1191.2866441328
        0.430594886977396         485.751997671861         27.4938866279852         1191.94606699118
        0.431295025005001         486.586755478323         27.7783963016446         1192.60626646837
        0.431995163032607         487.421975783685         28.0636969835726          1193.2672276323
        0.432695301060212         488.257659115705         28.3497833861643         1193.92893578574
        0.433395439087818         489.093805992741         28.6366502915913         1194.59137646423
        0.434095577115423          489.93041692226         28.9242925513355         1195.25453543295
        0.434795715143029         490.767492402057         29.2127050859163         1195.91839868487
        0.435495853170634         491.605032921414         29.5018828847812         1196.58295243896
         0.43619599119824         492.443038957925         29.7918210047995         1197.24818313527
        0.436896129225845         493.281510981414          30.082514571085         1197.91407743539
        0.437596267253451         494.120449451811         30.3739587751496          1198.5806222172
        0.438296405281056         494.959854819769         30.6661488759412          1199.2478045748
        0.438996543308662         495.799727527358         30.9590801977712         1199.91561181381
        0.439696681336267         496.640068007737         31.2527481310516         1200.58403145047
        0.440396819363873         497.480876685343         31.5471481309375         1201.25305120797
        0.441096957391478         498.322153976436         31.8422757172071         1201.92265901457
        0.441797095419084         499.163900287922         32.1381264729304         1202.59284299954
        0.442497233446689         500.006116019355         32.4346960450747         1203.26359149281
        0.443197371474295         500.848801561845         32.7319801431055         1203.93489302089
          0.4438975095019          501.69195729927         33.0299745390467         1204.60673630551
        0.444597647529506          502.53558360634         33.3286750655846          1205.2791102586
        0.445297785557111         503.379680850781         33.6280776169753         1205.95200398246
        0.445997923584717         504.224249392999         33.9281781476217         1206.62540676596
        0.446698061612323         505.069289585697         34.2289726716046         1207.29930808195
        0.447398199639928         505.914801773689         34.5304572618615         1207.97369758446
        0.448098337667534         506.760786296472         34.8326280504613          1208.6485651081
