         temperature[GeV]            effMassU[GeV]            effMassD[GeV]            effMassS[GeV]            chemPotU[GeV]            chemPotD[GeV]            chemPotS[GeV]          pressure[GeV^4]     energyDensity[GeV^4]    entropyDensity[GeV^3]     quarkDensityU[GeV^3]     quarkDensityD[GeV^3]     quarkDensityS[GeV^3]
                        0        0.367648250495419        0.367648250495419        0.549479201374377        0.318434158842783        0.318434158842783        0.318434158842783    -4.10782519111308e-15     4.10782519111308e-15                        0                        0                        0                        0
     0.000250125062531266        0.367648250495419        0.367648250495419        0.549479201374377        0.318434158842783        0.318434158842783        0.318434158842783    -4.11476408501699e-15     4.11476408501699e-15     4.72368846302327e-90     1.19128255644527e-92     1.19128255644527e-92                        0
     0.000500250125062531        0.367648250495419        0.367648250495419        0.549479201374377        0.318434158842783        0.318434158842783        0.318434158842783    -4.10782519111308e-15     4.10782519111308e-15     3.58086461063099e-47     1.79255408600254e-49     1.79255408600254e-49    4.54462033667612e-207
     0.000750375187593797        0.367648250495419        0.367648250495419        0.549479201374377        0.318434158842783        0.318434158842783        0.318434158842783    -4.10782519111308e-15     4.10782519111308e-15     7.72085850370419e-33     5.75412358828054e-35     5.75412358828054e-35    6.06665059844041e-140
      0.00100050025012506        0.367648250495419        0.367648250495419        0.549479201374377        0.318434158842783        0.318434158842783        0.318434158842783    -4.11476408501699e-15     4.11476408501699e-15     1.18806084452722e-25     1.17178299404384e-27     1.17178299404384e-27    2.51883220855712e-106
      0.00125062531265633        0.367648250495419        0.367648250495419        0.549479201374377        0.318434158842783        0.318434158842783        0.318434158842783    -4.10782519111308e-15     4.10782519111308e-15     2.50966334205733e-21     3.07120610625249e-23     3.07120610625249e-23      4.0291869349959e-86
      0.00150075037518759        0.367648250495419        0.367648250495419        0.549479201374377        0.318434158842783        0.318434158842783        0.318434158842783    -4.10782519111308e-15     4.10782519111308e-15     2.01727713917992e-18     2.85098964919062e-20     2.85098964919062e-20     1.24895809437975e-72
      0.00175087543771886        0.367648250495418        0.367648250495418        0.549479201374377        0.318434158842783        0.318434158842783        0.318434158842783    -4.11476408501699e-15     4.11476408501699e-15     2.38535018582922e-16     3.89504342111412e-18     3.89504342111412e-18     5.60921541366379e-63
      0.00200100050025012        0.367648250495409        0.367648250495409        0.549479201374373        0.318434158842783        0.318434158842783        0.318434158842783    -4.11476408501699e-15     4.23272528138341e-15     8.67038494070228e-15      1.5994110838129e-16      1.5994110838129e-16     9.99841140404681e-56
      0.00225112556278139        0.367648250495245        0.367648250495245        0.549479201374299        0.318434158842783        0.318434158842783        0.318434158842783    -4.10088629720917e-15     6.29357677084386e-15     1.43220047759587e-13     2.93803907137604e-15     2.93803907137616e-15     4.45424782221636e-50
      0.00250125062531266        0.367648250493605        0.367648250493605         0.54947920137357        0.318434158842783        0.318434158842783        0.318434158842783    -3.95516952522712e-15     2.68882138776405e-14     1.36099549171821e-12     3.06689237150801e-14     3.06689237150787e-14     1.49684202664638e-45
      0.00275137568784392        0.367648250482898        0.367648250482898        0.549479201368804        0.318434158842783        0.318434158842783        0.318434158842783    -2.94902990916057e-15     1.61710922430558e-13     8.64660492210364e-12       2.119163283981e-13       2.119163283981e-13     7.66645370523662e-42
      0.00300150075037519        0.367648250432067        0.367648250432067         0.54947920134618        0.318434158842783        0.318434158842783        0.318434158842783     2.32452945780892e-15     8.03128397119934e-13     4.05986561381214e-11     1.07337529573884e-12     1.07337529573884e-12      9.5670937348244e-39
      0.00325162581290645        0.367648250243202        0.367648250243202        0.549479201262118        0.318434158842783        0.318434158842783        0.318434158842783     2.37032615757471e-14     3.19164833451069e-12     1.51015592420919e-10     4.27765896670497e-12     4.27765896670497e-12     4.02593650869933e-36
      0.00350175087543772        0.367648249664285        0.367648249664285         0.54947920100445        0.318434158842783        0.318434158842783        0.318434158842783     9.47020240005259e-14     1.05295078212109e-11     4.67673647003148e-10     1.41105024604699e-11     1.41105024604699e-11     7.20643251132657e-34
      0.00375187593796898        0.367648248142353        0.367648248142353        0.549479200327057        0.318434158842783        0.318434158842783        0.318434158842783     2.95950763895547e-13      2.9863965467225e-11     1.25055931593458e-09     3.99893961502966e-11     3.99893961502966e-11     6.50651704035131e-32
      0.00400200100050025        0.367648244609258        0.367648244609258         0.54947919875452        0.318434158842783        0.318434158842783        0.318434158842783     7.97355237391884e-13     7.48506673309279e-11     2.96748259711476e-09     1.00133975747433e-10     1.00133975747433e-10     3.36735319183961e-30
      0.00425212606303152        0.367648237203345        0.367648237203345        0.549479195458241        0.318434158842783        0.318434158842783        0.318434158842783      1.9208176715857e-12     1.69367089797312e-10     6.38100054426682e-09     2.26349913334619e-10     2.26349913334615e-10     1.10162582074308e-28
      0.00450225112556278        0.367648222941153        0.367648222941154        0.549479189110318        0.318434158842783        0.318434158842783        0.318434158842783     4.22526597043671e-12     3.51807936949111e-10     1.26382085584462e-08     4.69693348633896e-10     4.69693348633839e-10     2.45841157247803e-27
      0.00475237618809405        0.367648197360947        0.367648197360947         0.54947917772489        0.318434158842783        0.318434158842783        0.318434158842783     8.61338778079812e-12      6.7979296497489e-10     2.33545915958046e-08     9.06649824237008e-10     9.06649824237008e-10     3.97441793463044e-26
      0.00500250125062531        0.367648154163277        0.367648154163277        0.549479158498151        0.318434158842783        0.318434158842783        0.318434158842783     1.64582028561178e-11     1.23496952247892e-09     4.06844183885701e-08     1.64540117345489e-09     1.64540117345489e-09     4.88430519074688e-25
      0.00525262631315658        0.367648084872924        0.367648084872923        0.549479127657892        0.318434158842783        0.318434158842783        0.318434158842783     2.97444222030485e-11     2.12759805606755e-09     6.73724108372732e-08       2.831763371582e-09     2.83176337158208e-09     4.74440904782325e-24
      0.00550275137568784        0.367647978542975        0.367647978542973        0.549479080331784        0.318434158842783        0.318434158842783        0.318434158842783     5.12206110858671e-11     3.50065004067757e-09     1.06783992605615e-07     4.65443924974563e-09     4.65443924974706e-09     3.76080505350845e-23
      0.00575287643821911        0.367647821516086        0.367647821516083        0.549479010441134        0.318434158842783        0.318434158842783        0.318434158842783     8.45559941509144e-11     5.53321623936176e-09     1.62913700052541e-07     7.34932122321971e-09     7.34932122322338e-09     2.49783795353683e-22
      0.00600300150075037        0.367647597252213        0.367647597252208          0.5494789106242        0.318434158842783        0.318434158842783        0.318434158842783     1.34496101755754e-10     8.44309647890507e-09     2.40373220439432e-07     1.12026797049769e-08     1.12026797049868e-08     1.42099945915821e-21
      0.00625312656328164        0.367647286226316        0.367647286226313        0.549478772190702        0.318434158842783        0.318434158842783        0.318434158842783     2.07015050934789e-10     1.24885107186112e-08      3.4436172507073e-07       1.655316812093e-08     1.65531681209388e-08     7.05354434573316e-21
      0.00650325162581291        0.367646865894853        0.367646865894851        0.549478585106884        0.318434158842783        0.318434158842783        0.318434158842783     3.09455926161828e-10     1.79689381082926e-08     4.80621890448761e-07     2.37926562304679e-08     2.37926562304733e-08     3.10320801855555e-20
