         temperature[GeV]            effMassU[GeV]            effMassD[GeV]            effMassS[GeV]            chemPotU[GeV]            chemPotD[GeV]            chemPotS[GeV]          pressure[GeV^4]     energyDensity[GeV^4]    entropyDensity[GeV^3]     quarkDensityU[GeV^3]     quarkDensityD[GeV^3]     quarkDensityS[GeV^3]
                        0        0.367648250495419        0.367648250495419        0.549479201374377        0.318435705524512        0.318435705524512        0.318435705524512    -4.10782519111308e-15     4.10782519111308e-15                        0                        0                        0                        0
     8.33472245374229e-05        0.367648250495419        0.367648250495419        0.549479201374377        0.318435705524512        0.318435705524512        0.318435705524512    -4.11476408501699e-15     4.11476408501699e-15    2.87704134689289e-261     2.4301253953989e-264     2.4301253953989e-264                        0
     0.000166694449074846        0.367648250495419        0.367648250495419        0.549479201374377        0.318435705524512        0.318435705524512        0.318435705524512    -4.10782519111308e-15     4.10782519111308e-15    6.60427262081903e-133    1.11284152669151e-135    1.11284152669151e-135                        0
     0.000250041673612269        0.367648250495419        0.367648250495419        0.549479201374377        0.318435705524512        0.318435705524512        0.318435705524512    -4.10782519111308e-15     4.10782519111308e-15     4.45022900098005e-90     1.12198153386263e-92     1.12198153386263e-92                        0
     0.000333388898149692        0.367648250495419        0.367648250495419        0.549479201374377        0.318435705524512        0.318435705524512        0.318435705524512    -4.11476408501699e-15     4.11476408501699e-15     1.20572738556462e-68     4.04297657823729e-71     4.04297657823729e-71    1.00728104287232e-307
     0.000416736122687114        0.367648250495419        0.367648250495419        0.549479201374377        0.318435705524512        0.318435705524512        0.318435705524512    -4.10782519111308e-15     4.10782519111308e-15     8.96289913347168e-56     3.74726487742407e-58     3.74726487742407e-58    2.20373077482879e-247
     0.000500083347224537        0.367648250495419        0.367648250495419        0.549479201374377        0.318435705524512        0.318435705524512        0.318435705524512    -4.10782519111308e-15     4.10782519111308e-15     3.47531161329131e-47     1.73919761304174e-49     1.73919761304174e-49    3.90597049349967e-207
      0.00058343057176196        0.367648250495419        0.367648250495419        0.549479201374377        0.318435705524512        0.318435705524512        0.318435705524512    -4.11476408501699e-15     4.11476408501699e-15     4.79979791831583e-41     2.79534908739943e-43     2.79534908739943e-43    2.27157517104698e-178
     0.000666777796299383        0.367648250495419        0.367648250495419        0.549479201374377        0.318435705524512        0.318435705524512        0.318435705524512    -4.10782519111308e-15     4.10782519111308e-15     1.95253302975893e-36     1.29633247842164e-38     1.29633247842164e-38    8.73936192494689e-157
     0.000750125020836806        0.367648250495419        0.367648250495419        0.549479201374377        0.318435705524512        0.318435705524512        0.318435705524512    -4.10782519111308e-15     4.10782519111308e-15     7.56784479920224e-33     5.63842221061843e-35     5.63842221061843e-35    5.48315601519709e-140
