         temperature[GeV]            effMassU[GeV]            effMassD[GeV]            effMassS[GeV]            chemPotU[GeV]            chemPotD[GeV]            chemPotS[GeV]          pressure[GeV^4]     energyDensity[GeV^4]    entropyDensity[GeV^3]
                        0        0.402731177647396         0.40273117764737        0.569096383450795                        0                        0                        0                        0                        0                        0
                   0.0001        0.402731181384422        0.402731181384422        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11                        0
     0.000350075037518759        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0      3.3214098138501e-11     -3.3214098138501e-11                        0
     0.000600150075037519        0.402731181384422        0.402731181384422        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11    1.42278526068508e-294
     0.000850225112556278        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141085468418e-11    -3.32141085468418e-11    8.88162655247833e-209
      0.00110030015007504        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11    5.75494344947015e-162
       0.0013503751875938        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11    1.75045322491926e-132
      0.00160045022511256        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11    3.30536633572773e-112
      0.00185052526263132        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11     2.08944516318685e-97
      0.00210060030015007        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11     3.98574935429184e-86
      0.00235067533766883        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11     3.04654234667154e-77
      0.00260075037518759        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11     4.58308078058784e-70
      0.00285082541270635        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11     3.81333264824093e-64
      0.00310090045022511        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11     3.53398663276696e-59
      0.00335097548774387        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11     5.96108142734651e-55
      0.00360105052526263        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11     2.60940341480973e-51
      0.00385112556278139        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11      3.8544860032404e-48
      0.00410120060030015        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11       2.343391214681e-45
      0.00435127563781891        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11     6.83283144503306e-43
      0.00460135067533767        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11      1.0770204039237e-40
      0.00485142571285643        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11     1.00922702535587e-38
      0.00510150075037519        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11     6.06848525779882e-37
      0.00535157578789395        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11     2.49162677301309e-35
      0.00560165082541271        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11     7.35131890063148e-34
      0.00585172586293147        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11     1.62595258319366e-32
      0.00610180090045022        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11     2.79305777157566e-31
      0.00635187593796898        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11     3.83911815318366e-30
      0.00660195097548774        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11     4.33063553834085e-29
       0.0068520260130065        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11      4.0966247920533e-28
      0.00710210105052526        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11     3.31069994175378e-27
      0.00735217608804402        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11     2.32274051058477e-26
      0.00760225112556278        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11     1.43456664561866e-25
      0.00785232616308154        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11     7.89516921174405e-25
       0.0081024012006003        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11     3.91338691305177e-24
      0.00835247623811906        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11     1.76348046914131e-23
      0.00860255127563782        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11     7.28479537099697e-23
      0.00885262631315658        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11      2.7789997088567e-22
      0.00910270135067534        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11     9.85436896196591e-22
       0.0093527763881941        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11     3.26722507915297e-21
      0.00960285142571285        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11     1.01815881402683e-20
      0.00985292646323161        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11     2.99628875230932e-20
       0.0101030015007504        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11     8.36231600589785e-20
       0.0103530765382691        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11     2.22182300564558e-19
       0.0106031515757879        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11      5.6394997314373e-19
       0.0108532266133067        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11     1.37179538009957e-18
       0.0111033016508254        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11      3.2419818176681e-18
       0.0113533766883442        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11     7.36233825698811e-18
       0.0116034517258629        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11     1.60323829445955e-17
       0.0118535267633817        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11     3.39495817132226e-17
       0.0121036018009004        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11     6.93514918800455e-17
       0.0123536768384192        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141050773949e-11    -3.32141050773949e-11     1.38087968277166e-16
        0.012603751875938        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141120162888e-11    -3.32141050773949e-11     2.67078921633138e-16
       0.0128538269134567        0.402731181384421        0.402731181384421        0.569096385286011                        0                        0                        0     3.32141085468418e-11    -3.32141085468418e-11     5.03799408570771e-16
       0.0131039019509755         0.40273118138442         0.40273118138442         0.56909638528601                        0                        0                        0     3.32141189551827e-11    -3.32141050773949e-11     9.27834683774341e-16
       0.0133539769884942        0.402731181384418        0.402731181384418        0.569096385286009                        0                        0                        0     3.32141085468418e-11    -3.32140877301601e-11     1.66989944027201e-15
        0.013604052026013        0.402731181384416        0.402731181384416        0.569096385286007                        0                        0                        0     3.32141050773949e-11    -3.32140669134784e-11     2.94162763878604e-15
       0.0138541270635318        0.402731181384412        0.402731181384412        0.569096385286004                        0                        0                        0     3.32141154857357e-11    -3.32140426273497e-11     5.07924830718279e-15
       0.0141042021010505        0.402731181384406        0.402731181384406        0.569096385285999                        0                        0                        0     3.32141120162888e-11    -3.32139871161985e-11     8.60376156379937e-15
       0.0143542771385693        0.402731181384395        0.402731181384395        0.569096385285992                        0                        0                        0     3.32141154857357e-11    -3.32139073189186e-11     1.43130666846932e-14
        0.014604352176088        0.402731181384377        0.402731181384377        0.569096385285978                        0                        0                        0     3.32141189551827e-11    -3.32137789493814e-11     2.34006189639361e-14
       0.0148544272136068        0.402731181384349        0.402731181384349        0.569096385285958                        0                        0                        0     3.32141258940766e-11    -3.32135707825643e-11     3.76425299620181e-14
       0.0151045022511256        0.402731181384305        0.402731181384305        0.569096385285926                        0                        0                        0     3.32141432413113e-11    -3.32132481239977e-11     5.96219668063605e-14
       0.0153545772886443        0.402731181384237        0.402731181384237        0.569096385285876                        0                        0                        0     3.32141536496522e-11    -3.32127311764019e-11      9.3046102068951e-14
       0.0156046523261631        0.402731181384134        0.402731181384134        0.569096385285801                        0                        0                        0     3.32141987524626e-11    -3.32119644286255e-11      1.4318586546259e-13
       0.0158547273636818        0.402731181383979        0.402731181383979        0.569096385285687                        0                        0                        0     3.32142160996973e-11    -3.32107674694271e-11     2.17414900081401e-13
       0.0161048024012006        0.402731181383749        0.402731181383749        0.569096385285519                        0                        0                        0     3.32142993664242e-11    -3.32090466237389e-11     3.25937402703084e-13
       0.0163548774387194        0.402731181383413        0.402731181383413        0.569096385285273                        0                        0                        0     3.32143999803858e-11    -3.32065069885701e-11      4.8271722419001e-13
       0.0166049524762381        0.402731181382926        0.402731181382926        0.569096385284917                        0                        0                        0     3.32145456971578e-11    -3.32028154970132e-11      7.0663444383251e-13
       0.0168550275137569        0.402731181382229        0.402731181382229        0.569096385284407                        0                        0                        0     3.32147608028688e-11    -3.31975141820706e-11     1.02299400839402e-12
