         temperature[GeV]            effMassU[GeV]            effMassD[GeV]            effMassS[GeV]            chemPotU[GeV]            chemPotD[GeV]            chemPotS[GeV]          pressure[GeV^4]     energyDensity[GeV^4]    entropyDensity[GeV^3]     quarkDensityU[GeV^3]     quarkDensityD[GeV^3]     quarkDensityS[GeV^3]
                    0.075        0.365894631946916        0.365894631946931         0.54859708476438       0.0210105052526263       0.0210105052526263       0.0210105052526263     7.42872025153579e-06     5.37355290537098e-05     0.000807915520671688     1.19160805004496e-05     1.19160805004481e-05     3.32498005196053e-06
                    0.075         0.36589300583196        0.365893005831942        0.548596268257515       0.0212606303151576       0.0212606303151576       0.0212606303151576     7.43555446364869e-06     5.37851035224482e-05     0.000808482919617277     1.20618187303582e-05     1.20618187303601e-05     3.36562348719949e-06
                    0.075        0.365891359912578        0.365891359912565        0.548595441809666       0.0215107553776888       0.0215107553776888       0.0215107553776888     7.44247178705026e-06     5.38352811795331e-05      0.00080905716362047     1.22076955641131e-05     1.22076955641145e-05     3.40630478180776e-06
                    0.075        0.365889694168962        0.365889694168876        0.548594605410939       0.0217608804402201       0.0217608804402201       0.0217608804402201     7.44947230154475e-06     5.38860626109611e-05     0.000809638257297433     1.23537126823859e-05     1.23537126823951e-05     3.44702439382472e-06
                    0.075        0.365888008580784        0.365888008580784        0.548593759051219       0.0220110055027514       0.0220110055027514       0.0220110055027514     7.45655608582613e-06     5.39374484119504e-05      0.00081022620532133     1.24998717676483e-05     1.24998717676483e-05     3.48778278173775e-06
                    0.075        0.365886303127772        0.365886303127772        0.548592902720487       0.0222611305652826       0.0222611305652826       0.0222611305652826     7.46372322230071e-06     5.39894391818063e-05     0.000810821012417148     1.26461745041331e-05     1.26461745041331e-05     3.52858040448229e-06
                    0.075        0.365884577789057        0.365884577789055        0.548592036408317       0.0225112556278139       0.0225112556278139       0.0225112556278139     7.47097378978046e-06     5.40420355319496e-05     0.000811422683370681     1.27926225779249e-05     1.27926225779251e-05     3.56941772145551e-06
                    0.075        0.365882832543974        0.365882832543954         0.54859116010459       0.0227613806903452       0.0227613806903452       0.0227613806903452     7.47830787612563e-06     5.40952380723436e-05     0.000812031223016995     1.29392176768959e-05      1.2939217676898e-05     3.61029519250995e-06
                    0.075        0.365881067371327        0.365881067371333        0.548590273798657       0.0230115057528764       0.0230115057528764       0.0230115057528764     7.48572556328458e-06     5.41490474271419e-05     0.000812646636248801     1.30859614908059e-05     1.30859614908051e-05     3.65121327797266e-06
                    0.075        0.365879282249778        0.365879282249751        0.548589377479974       0.0232616308154077       0.0232616308154077       0.0232616308154077     7.49322693707755e-06     5.42034642247516e-05     0.000813268928014905     1.32328557112821e-05     1.32328557112852e-05     3.69217243864005e-06
                    0.075        0.365877477157693        0.365877477157766        0.548588471137791        0.023511755877939        0.023511755877939        0.023511755877939      7.5008120840464e-06     5.42584891008932e-05      0.00081389810331819     1.33799020318582e-05     1.33799020318498e-05     3.73317313578854e-06
                    0.075        0.365875652072932        0.365875652072966        0.548587554761127       0.0237618809404702       0.0237618809404702       0.0237618809404702     7.50848108584806e-06     5.43141227043673e-05     0.000814534167218667     1.35271021480197e-05     1.35271021480157e-05     3.77421583118043e-06
                    0.075        0.365873806973751        0.365873806973842        0.548586628339243       0.0240120060030015       0.0240120060030015       0.0240120060030015     7.51623403765639e-06     5.43703656784508e-05     0.000815177124829752     1.36744577571222e-05     1.36744577571115e-05     3.81530098706097e-06
                    0.075        0.365871941837698        0.365871941837677         0.54858569186087       0.0242621310655328       0.0242621310655328       0.0242621310655328     7.52407102422997e-06     5.44272186850381e-05     0.000815826981321255     1.38219705585395e-05      1.3821970558542e-05     3.85642906617739e-06
                    0.075        0.365870056642005        0.365870056642069        0.548584745314873        0.024512256128064        0.024512256128064        0.024512256128064     7.53199213649608e-06     5.44846823879938e-05     0.000816483741918849     1.39696422536414e-05     1.39696422536337e-05     3.89760053177254e-06
                    0.075        0.365868151363929        0.365868151363943        0.548583788689836       0.0247623811905953       0.0247623811905953       0.0247623811905953     7.53999746373052e-06     5.45427574609181e-05     0.000817147411902657     1.41174745457746e-05     1.41174745457728e-05     3.93881584759776e-06
                    0.075        0.365866225980517        0.365866225980522        0.548582821974445       0.0250125062531266       0.0250125062531266       0.0250125062531266     7.54808710157207e-06     5.46014445792498e-05     0.000817817996609457     1.42654691403114e-05     1.42654691403108e-05     3.98007547791129e-06
                    0.075        0.365864280468324        0.365864280468253         0.54858184515698       0.0252626313156578       0.0252626313156578       0.0252626313156578     7.55626113965041e-06     5.46607444326455e-05     0.000818495501431506     1.44136277447067e-05     1.44136277447155e-05     4.02137988749313e-06
                    0.075        0.365862314803543        0.365862314803656        0.548580858225793       0.0255127563781891       0.0255127563781891       0.0255127563781891     7.56451967180022e-06     5.47206577147033e-05     0.000819179931816731     1.45619520685043e-05     1.45619520684901e-05     4.06272954164153e-06
                    0.075        0.365860328962746        0.365860328962701        0.548579861169018       0.0257628814407204       0.0257628814407204       0.0257628814407204     7.57286279318842e-06      5.4781185125842e-05     0.000819871293268602     1.47104438232662e-05     1.47104438232719e-05     4.10412490618396e-06
                    0.075        0.365858322921589        0.365858322921637        0.548578853974808       0.0260130065032516       0.0260130065032516       0.0260130065032516     7.58129060090401e-06      5.4842327372788e-05     0.000820569591346167     1.48591047227566e-05     1.48591047227505e-05       4.145566447478e-06
                    0.075        0.365856296655756        0.365856296655805        0.548577836630992       0.0262631315657829       0.0262631315657829       0.0262631315657829     7.58980318890656e-06     5.49040851735641e-05      0.00082127483166422      1.5007936482845e-05     1.50079364828388e-05     4.18705463242332e-06
                    0.075        0.365854250140954        0.365854250140969        0.548576809125471       0.0265132566283142       0.0265132566283142       0.0265132566283142     7.59840065874678e-06     5.49664592468316e-05       0.0008219870198935     1.51569408215286e-05     1.51569408215266e-05      4.2285899284597e-06
                    0.075        0.365852183351878        0.365852183351925        0.548575771445765       0.0267633816908454       0.0267633816908454       0.0267633816908454      7.6070831032532e-06     5.50294503284393e-05     0.000822706161763642     1.53061194590871e-05      1.5306119459081e-05     4.27017280358114e-06
