         temperature[GeV]            effMassU[GeV]            effMassD[GeV]            effMassS[GeV]            chemPotU[GeV]            chemPotD[GeV]            chemPotS[GeV]          pressure[GeV^4]     energyDensity[GeV^4]    entropyDensity[GeV^3]     quarkDensityU[GeV^3]     quarkDensityD[GeV^3]     quarkDensityS[GeV^3]
                     0.12        0.366766668281809         0.36676666828195        0.541867176762156       0.0165082541270635       0.0165082541270635       0.0165082541270635     0.000207511675855865      0.00117998514809277       0.0115284418615738     9.50998450308434e-05     9.50998450307972e-05      5.7179622554961e-05
                     0.12        0.366753894499551         0.36675389449945        0.541857629972158       0.0167583791895948       0.0167583791895948       0.0167583791895948     0.000207574024581755      0.00118035110784614       0.0115309674716671     9.65537066719254e-05      9.6553706671959e-05     5.80526647813523e-05
                     0.12        0.366740925303173         0.36674092530336        0.541847937235844       0.0170085042521261       0.0170085042521261       0.0170085042521261     0.000207637319134413       0.0011807226297552       0.0115335313446412     9.80081551942141e-05     9.80081551941507e-05       5.892600946953e-05
                     0.12        0.366727760546578        0.366727760546401        0.541838098449785       0.0172586293146573       0.0172586293146573       0.0172586293146573     0.000207701559931439      0.00118109971642012       0.0115361334931818     9.94631995394823e-05     9.94631995395433e-05     5.97996612018104e-05
                     0.12        0.366714400072737         0.36671440007278         0.54182811350121       0.0175087543771886       0.0175087543771886       0.0175087543771886     0.000207766747312741      0.00118148237058815        0.011538773930362     0.000100918848660693     0.000100918848660678     6.06736245645796e-05
                     0.12        0.366700843728907        0.366700843728775        0.541817982279882       0.0177588794397199       0.0177588794397199       0.0177588794397199     0.000207832881672323      0.00118187059498193       0.0115414526693108     0.000102375111516958     0.000102375111517005     6.15479041468085e-05
                     0.12        0.366687091359438        0.366687091359661        0.541807704675648       0.0180090045022511       0.0180090045022511       0.0180090045022511     0.000207899963426336       0.0011822643923465        0.011544169723338     0.000103831997076077     0.000103831997075997     6.24225045403937e-05
                     0.12        0.366673142801956        0.366673142802565        0.541797280570547       0.0182591295647824       0.0182591295647824       0.0182591295647824     0.000207967992931844      0.00118266376554896       0.0115469251060862     0.000105289514316077     0.000105289514315856     6.32974303412892e-05
                     0.12        0.366658997895616        0.366658997895832        0.541786709850389       0.0185092546273137       0.0185092546273137       0.0185092546273137     0.000208036970607849      0.00118306871742874       0.0115497188312929     0.000106747672222401     0.000106747672222321     6.41726861479778e-05
                     0.12        0.366644656477474        0.366644656477794        0.541775992398373       0.0187593796898449       0.0187593796898449       0.0187593796898449     0.000208106896872465      0.00118347925086856        0.011552550912858     0.000108206479789294     0.000108206479789174      6.5048276562378e-05
                     0.12        0.366630118377125        0.366630118377126        0.541765128092378       0.0190095047523762       0.0190095047523762       0.0190095047523762     0.000208177772105564      0.00118389536885533       0.0115554213650378     0.000109665946021966     0.000109665946021966     6.59242061902973e-05
                     0.12        0.366615383426459        0.366615383426678        0.541754116811959       0.0192596298149075       0.0192596298149075       0.0192596298149075      0.00020824959673401      0.00118431707435901       0.0115583302021481     0.000111126079933096     0.000111126079933012     6.68004796404832e-05
                     0.12        0.366600451455169         0.36660045145485        0.541742958434506       0.0195097548774387       0.0195097548774387       0.0195097548774387     0.000208322371183518       0.0011847443703995       0.0115612774387187     0.000112586890544596      0.00011258689054472     6.76771015252125e-05
                     0.12        0.366585322290887        0.366585322290564         0.54173165283789         0.01975987993997         0.01975987993997         0.01975987993997     0.000208396095908871      0.00118517726000987       0.0115642630894388     0.000114048386887683      0.00011404838688781     6.85540764599455e-05
                     0.12        0.366569995753601        0.366569995753715        0.541720199892327       0.0200100050025013       0.0200100050025013       0.0200100050025013     0.000208470771305203      0.00118561574634802       0.0115672871693477      0.00011551057800523     0.000115510578005184     6.94314090645951e-05
                     0.12        0.366554471669619         0.36655447166985        0.541708599473353       0.0202601300650325       0.0202601300650325       0.0202601300650325     0.000208546397853018      0.00118605983250797       0.0115703496934711     0.000116973472946383     0.000116973472946289     7.03091039616252e-05
                     0.12        0.366538749852266        0.366538749852485        0.541696851447336       0.0205102551275638       0.0205102551275638       0.0205102551275638     0.000208622975951454      0.00118650952174237        0.011573450677284     0.000118437080774381     0.000118437080774291     7.11871657783029e-05
                     0.12        0.366522830120864        0.366522830121034        0.541684955685559        0.020760380190095        0.020760380190095        0.020760380190095     0.000208700506081322      0.00118696481724398       0.0115765901362503      0.00011990141055908     0.000119901410559009     7.20655991445827e-05
                     0.12        0.366506712288425        0.366506712288732         0.54167291205296       0.0210105052526263       0.0210105052526263       0.0210105052526263     0.000208778988680651      0.00118742572230828       0.0115797680861387     0.000121366471382042     0.000121366471381913     7.29444086949011e-05
                     0.12        0.366490396166506         0.36649039616709        0.541660720415529       0.0212606303151576       0.0212606303151576       0.0212606303151576     0.000208858424219169      0.00118789224024251       0.0115829845428857     0.000122832272334704     0.000122832272334456     7.38235990670686e-05
                     0.12        0.366473881567804        0.366473881567988        0.541648380637895       0.0215107553776888       0.0215107553776888       0.0215107553776888     0.000208938813181681       0.0011883643743771        0.011586239522553     0.000124298822517371     0.000124298822517291     7.47031749026862e-05
                     0.12        0.366457168297598        0.366457168297217        0.541635892582527       0.0217608804402201       0.0217608804402201       0.0217608804402201     0.000209020156046819       0.0011888421281085        0.011589533041505     0.000125766131042977     0.000125766131043143      7.5583140847326e-05
                     0.12        0.366440256158919        0.366440256158299        0.541623256107065       0.0220110055027514       0.0220110055027514       0.0220110055027514     0.000209102453271773      0.00118932550490302        0.011592865116314     0.000127234207035079     0.000127234207035352     7.64635015510346e-05
                     0.12        0.366423144953356        0.366423144953198        0.541610471070305       0.0222611305652826       0.0222611305652826       0.0222611305652826     0.000209185705346705      0.00118981450823728       0.0115962357637179     0.000128703059627621     0.000128703059627692     7.73442616673906e-05
                     0.12        0.366405834482074        0.366405834482654        0.541597537329627       0.0225112556278139       0.0225112556278139       0.0225112556278139     0.000209269912773674      0.00119030914161904       0.0115996450006176     0.000130172697964586     0.000130172697964325      7.8225425853971e-05
                     0.12        0.366388324539145        0.366388324538788        0.541584454735971       0.0227613806903452       0.0227613806903452       0.0227613806903452     0.000209355076008777      0.00119080940866736       0.0116030928442607     0.000131643131203118     0.000131643131203281     7.91069987732735e-05
                     0.12        0.366370614921102        0.366370614920682        0.541571223145835       0.0230115057528764       0.0230115057528764       0.0230115057528764     0.000209441195592033      0.00119131531294118       0.0116065793118984     0.000133114368509376     0.000133114368509569     7.99889850906963e-05
                     0.12        0.366352705421531        0.366352705421264        0.541557842411038       0.0232616308154077       0.0232616308154077       0.0232616308154077      0.00020952827204012      0.00119182685807877       0.0116101044210507      0.00013458641906106     0.000134586419061185     8.08713894763414e-05
                     0.12        0.366334595829199         0.36633459582898        0.541544312379028        0.023511755877939        0.023511755877939        0.023511755877939     0.000209616305847607       0.0011923440477951       0.0116136681894951     0.000136059292048446     0.000136059292048549     8.17542166050387e-05
                     0.12        0.366316285933397        0.366316285933823        0.541530632901361       0.0237618809404702       0.0237618809404702       0.0237618809404702     0.000209705297574365      0.00119286688577605       0.0116172706351139     0.000137532996672032     0.000137532996671829     8.26374711548759e-05
                     0.12        0.366297775511774        0.366297775512188        0.541516803816968       0.0240120060030015       0.0240120060030015       0.0240120060030015     0.000209795247668329      0.00119339537589886       0.0116209117762506     0.000139007542148456     0.000139007542148257     8.35211578102715e-05
                     0.12        0.366279064353039        0.366279064353013        0.541502824974465       0.0242621310655328       0.0242621310655328       0.0242621310655328     0.000209886156714991      0.00119392952190892       0.0116245916311015     0.000140482937699833     0.000140482937699846     8.44052812579839e-05
                     0.12        0.366260152236451        0.366260152236443        0.541488696216468        0.024512256128064        0.024512256128064        0.024512256128064        0.000209978025254      0.00119446932766465       0.0116283102182223     0.000141959192563617     0.000141959192563621     8.52898461899953e-05
                     0.12        0.366241038934422        0.366241038934155        0.541474417380678       0.0247623811905953       0.0247623811905953       0.0247623811905953     0.000210070853793293      0.00119501479712053       0.0116320675565048     0.000143436315991626     0.000143436315991758     8.61748573033988e-05
                     0.12         0.36622172422819        0.366221724228927         0.54145998831064       0.0250125062531266       0.0250125062531266       0.0250125062531266     0.000210164642939402      0.00119556593414367       0.0116358636647375     0.000144914317242436     0.000144914317242067     8.70603192984168e-05
                     0.12        0.366202207885624        0.366202207884978        0.541445408837946       0.0252626313156578       0.0252626313156578       0.0252626313156578     0.000210259393187445      0.00119612274280207       0.0116396985622519     0.000146393205592471     0.000146393205592798     8.79462368818245e-05
                     0.12        0.366182489677862        0.366182489677771        0.541430678802126       0.0255127563781891       0.0255127563781891       0.0255127563781891     0.000210355105143584      0.00119668522706953       0.0116435722683215     0.000147872990327905     0.000147872990327952     8.88326147632079e-05
                     0.12        0.366162569369273        0.366162569369662        0.541415798032411       0.0257628814407204       0.0257628814407204       0.0257628814407204     0.000210451779331416      0.00119725339107692       0.0116474848026386     0.000149353680749847     0.000149353680749646     8.97194576585265e-05
                     0.12        0.366142446728695        0.366142446728817        0.541400766363621       0.0260130065032516       0.0260130065032516       0.0260130065032516     0.000210549416360162       0.0011978272388929       0.0116514361848912      0.00015083528616872     0.000150835286168656     9.06067702870738e-05
                     0.12        0.366122121516054        0.366122121516129        0.541385583624303       0.0262631315657829       0.0262631315657829       0.0262631315657829     0.000210648016795004      0.00119840677469684       0.0116554264351205     0.000152317815911275     0.000152317815911235     9.14945573738489e-05
