                   T[GeV]                nU[GeV^3]                nD[GeV^3]                nS[GeV^3]             nUBar[GeV^3]             nDBar[GeV^3]            nSBbar[GeV^3]                W[GeV^-2]               effMU[GeV]               effMD[GeV]               effMS[GeV]              effCPU[GeV]              effCPD[GeV]              effCPS[GeV]
                    0.113     0.000558865049400071     0.000558865049399877     0.000170617853309765     9.76720904137294e-05     9.76720904136944e-05     2.92157758227672e-05         3.60914767676819        0.342488171172421        0.342488171172483        0.535636825290336                      0.1                      0.1                      0.1
                    0.114     0.000582255888376132     0.000582255888376172     0.000179975687372114      0.00010340775112067     0.000103407751120677     3.13059556619234e-05         3.56774848693901        0.341492405340481        0.341492405340469         0.53506775243322                      0.1                      0.1                      0.1
                    0.115     0.000606352918317828     0.000606352918317783     0.000189715177375552     0.000109401838727987     0.000109401838727979     3.35134733800984e-05         3.52634867144983        0.340469446704444        0.340469446704458        0.534482808365149                      0.1                      0.1                      0.1
                    0.116      0.00063117014675971     0.000631170146760194     0.000199846594466042     0.000115662575168085     0.000115662575168177     3.58430906180464e-05         3.48495995891995        0.339418829750572        0.339418829750428         0.53388176419481                      0.1                      0.1                      0.1
                    0.117     0.000656721766280853     0.000656721766281238     0.000210380355238502     0.000122198346672018     0.000122198346672093     3.82996878444277e-05          3.4435934881531        0.338340080024876        0.338340080024764        0.533264390481092                      0.1                      0.1                      0.1
                    0.118     0.000683022157009334     0.000683022157009451     0.000221327023003611     0.000129017727012826     0.000129017727012849      4.0888265600687e-05         3.40225987736289        0.337232713671446        0.337232713671413         0.53263045719615                      0.1                      0.1                      0.1
                    0.119     0.000710085889089257      0.00071008588908924     0.000232697309087416     0.000136129374987345     0.000136129374987342     4.36139457602835e-05           3.360969187573        0.336096236948508        0.336096236948513        0.531979733687964                      0.1                      0.1                      0.1
                     0.12     0.000737927725067701     0.000737927725067701     0.000244502074151962     0.000143542246473792     0.000143542246473792     4.64819728010407e-05          3.3197309980143        0.334930145730784        0.334930145730784        0.531311988648417                      0.1                      0.1                      0.1
                    0.121     0.000766562622210296     0.000766562622210167     0.000256752329536969     0.000151265387156764     0.000151265387156737     4.94977150914033e-05          3.2785543513351        0.333733924991042        0.333733924991076        0.530626990083443                      0.1                      0.1                      0.1
                    0.122     0.000796005734728953     0.000796005734728954     0.000269459238616026     0.000159308039825341     0.000159308039825341     5.26666661900788e-05         3.23744773894002        0.332507048260899        0.332507048260899        0.529924505286734                      0.1                      0.1                      0.1
                    0.123     0.000826272415881975     0.000826272415881815     0.000282634118156832       0.0001676796258895     0.000167679625889466      5.5994446157596e-05         3.19641920988818        0.331248977076128        0.331248977076168        0.529204300820316                      0.1                      0.1                      0.1
                    0.124     0.000857378219959773     0.000857378219960742     0.000296288439683396     0.000176389747898131     0.000176389747898339     5.94868028797685e-05         3.15547632123629        0.329959160397057        0.329959160396819        0.528466142499386                      0.1                      0.1                      0.1
                    0.125     0.000889338904117966     0.000889338904118727      0.00031043383083079     0.000185448192080408     0.000185448192080575     6.31496134014923e-05         3.11462616099144        0.328637034007902         0.32863703400772        0.527709795383409                      0.1                      0.1                      0.1
                    0.126     0.000922170430020324     0.000922170430020324     0.000325082076679735     0.000194864930900401     0.000194864930900401     6.69888852684032e-05         3.07387533861756        0.327282019897257        0.327282019897257        0.526935023776594                      0.1                      0.1                      0.1
                    0.127     0.000955888965296084     0.000955888965295732     0.000340245121067535     0.000204650125623408     0.000204650125623329     7.10107578755767e-05         3.03323005295656        0.325893525611031        0.325893525611112        0.526141591234998                      0.1                      0.1                      0.1
                    0.128     0.000990510884747927     0.000990510884748952     0.000355935067858458      0.00021481412887721     0.000214814128877444     7.52215038195177e-05         2.99269604179138        0.324470943585024        0.324470943584794        0.525329260584774                      0.1                      0.1                      0.1
                    0.129      0.00102605277129264      0.00102605277129157     0.000372164182163967     0.000225367487200488     0.000225367487200242     7.96275302508874e-05         2.95227858801275        0.323013650452072        0.323013650452306        0.524497793951139                      0.1                      0.1                      0.1
                     0.13      0.00106253141657066      0.00106253141657065     0.000388944891493737     0.000236320943559622     0.000236320943559621     8.42353802231412e-05         2.91198260592455        0.321521006328336        0.321521006328337        0.523646952801947                      0.1                      0.1                      0.1
                    0.131      0.00109996382123401      0.00109996382123286     0.000406289786832548     0.000247685439831006     0.000247685439830734     8.90517340349731e-05         2.87181263602319        0.319992354065951        0.319992354066193        0.522776498002041                      0.1                      0.1                      0.1
                    0.132      0.00113836719475659      0.00113836719475717     0.000424211623606574     0.000259472119206585     0.000259472119206726     9.40834105572866e-05         2.83177267438959        0.318427018494332        0.318427018494211        0.521886189889159                      0.1                      0.1                      0.1
                    0.133      0.00117775895485449      0.00117775895485384     0.000442723322543163     0.000271692328535916     0.000271692328535758     9.93373685438409e-05         2.79186656711242        0.316824305618165        0.316824305618297        0.520975788361856                      0.1                      0.1                      0.1
                    0.134      0.00121815672626767      0.00121815672626604       0.0004618379703682     0.000284357620537411     0.000284357620537008     0.000104820707911038         2.75209765239416         0.31518350181063        0.315183501810956        0.520045052996748                      0.1                      0.1                      0.1
                    0.135      0.00125957833898235      0.00125957833898181     0.000481568820348629     0.000297479755887301     0.000297479755887164     0.000110540670985891         2.71246894773567        0.313503872968959        0.313503872969066        0.519093743182356                      0.1                      0.1                      0.1
                    0.136      0.00130204182573897      0.00130204182573838     0.000501929292628972     0.000311070705137641     0.000311070705137491     0.000116504643707578         2.67298314267793        0.311784663647713        0.311784663647826        0.518121618282316                      0.1                      0.1                      0.1
                    0.137      0.00134556541871341      0.00134556541871382     0.000522932974331442     0.000325142650421951     0.000325142650422057     0.000122720156771868         2.63364257727919        0.310025096173147        0.310025096173068         0.51712843782948                      0.1                      0.1                      0.1
                    0.138      0.00139016754527291      0.00139016754527091     0.000544593619384656     0.000339707986907912     0.000339707986907393     0.000129194886705958         2.59444930871526        0.308224369737203        0.308224369737574        0.516113961753337                      0.1                      0.1                      0.1
                    0.139       0.0014358668226804      0.00143586682268039     0.000566925148036187     0.000354779323946942     0.000354779323946941     0.000135936656858187         2.55540508058283        0.306381659472975        0.306381659472976        0.515077950645534                      0.1                      0.1                      0.1
                     0.14      0.00148268205163043      0.00148268205162985     0.000589941645997479     0.000370369485869995     0.000370369485869841     0.000142953438284542         2.51651137378352        0.304496115509436        0.304496115509539        0.514020166069082                      0.1                      0.1                      0.1
                    0.141      0.00153063220834361      0.00153063220834358     0.000613657363162831     0.000386491512333942     0.000386491512333933     0.000150253350511095         2.47776938019254        0.302566862028932        0.302566862028938        0.512940370917253                      0.1                      0.1                      0.1
                    0.142      0.00157973643521291       0.0015797364352135      0.00063808671185514     0.000403158658188725     0.000403158658188887      0.00015784466215311         2.43918005872542        0.300592996299283         0.30059299629918        0.511838329822675                      0.1                      0.1                      0.1
                    0.143      0.00163001402956028      0.00163001402956008     0.000663244264488933     0.000420384392715576     0.000420384392715523     0.000165735791354844         2.40074404607129        0.298573587727699        0.298573587727732        0.510713809636124                      0.1                      0.1                      0.1
                    0.144       0.0016814844304606      0.00168148443046381      0.00068914475061064     0.000438182398186409     0.000438182398187302     0.000173935306029591         2.36246207791673        0.296507676908315        0.296507676907776        0.509566579968171                      0.1                      0.1                      0.1
                    0.145      0.00173416720321972      0.00173416720322321     0.000715803053187264     0.000456566567589169     0.000456566567590151     0.000182451923855789         2.32433421818041        0.294394274697077        0.294394274696501        0.508396413814216                      0.1                      0.1                      0.1
                    0.146       0.0017880820212569      0.00178808202125591     0.000743234204060776     0.000475551001399853      0.00047555100139957     0.000191294511994415         2.28636068176499        0.292232361314262        0.292232361314424        0.507203088264847                      0.1                      0.1                      0.1
                    0.147      0.00184324864498099      0.00184324864497758      0.00077145337842191     0.000495150003229076     0.000495150003228092     0.000200472086474465         2.24854142126894        0.290020885497775        0.290020885498324        0.505986385320321                      0.1                      0.1                      0.1
                    0.148      0.00189968689729471      0.00189968689728921     0.000800475888181618     0.000515378074173404     0.000515378074171803     0.000209993811196885         2.21087631042721        0.287758763717666        0.287758763718536        0.504746092816383                      0.1                      0.1                      0.1
                    0.149      0.00195741663519745      0.00195741663519252     0.000830317174072102     0.000536249905643708     0.000536249905642255     0.000219868996492426         2.17336504280738        0.285444879483691        0.285444879484462        0.503482005478704                      0.1                      0.1                      0.1
                     0.15      0.00201645771706451       0.0020164577170628     0.000860992796314801     0.000557780370460637      0.00055778037046013     0.000230107097166944         2.13600730133977        0.283078082754809        0.283078082755071         0.50219392611728                      0.1                      0.1                      0.1
                    0.151      0.00207682996468447      0.00207682996468542     0.000892518423568669     0.000579984511846508     0.000579984511846795     0.000240717709930399         2.09880267513644        0.280657189531021        0.280657189530877        0.500881667000671                      0.1                      0.1                      0.1
                    0.152      0.00213855311992482      0.00213855311993108     0.000924909820081017     0.000602877530158057     0.000602877530159962     0.000251710570157893          2.0617507726221        0.278180981578747        0.278180981577807        0.499545051388582                      0.1                      0.1                      0.1
                    0.153      0.00220164679442868      0.00220164679443134     0.000958182830556383     0.000626474766748871     0.000626474766749689     0.000263095547815789         2.02485119452322        0.275648206460922        0.275648206460528        0.498183915303597                      0.1                      0.1                      0.1
                    0.154      0.00226613041239877      0.00226613041239282     0.000992353362892979     0.000650791684821205     0.000650791684819357     0.000274882642491279         1.98810361548114        0.273057577782161        0.273057577783032        0.496798109508947                      0.1                      0.1                      0.1
                    0.155       0.0023320231443006      0.00233202314430202      0.00102743736684244     0.000675843846427815     0.000675843846428263     0.000287081977317385         1.95150780460671        0.270407775888845        0.270407775888638         0.49538750178232                      0.1                      0.1                      0.1
                    0.156      0.00239934383176829      0.00239934383177034      0.00106345081178984     0.000701646885418488     0.000701646885419139      0.00029970379168497         1.91506371414164        0.267697448928897        0.267697448928603        0.493951979469502                      0.1                      0.1                      0.1
                    0.157      0.00246811089973289      0.00246811089973528      0.00110040965854483     0.000728216475360056     0.000728216475360824     0.000312758432515471         1.87877154833272        0.264925214523028        0.264925214522688        0.492491452390185                      0.1                      0.1                      0.1
                    0.158      0.00253834225891581      0.00253834225891842      0.00113832982805726     0.000755568291867119     0.000755568291867965     0.000326256343892872         1.84263163710677        0.262089662075017        0.262089662074651        0.491005856126386                      0.1                      0.1                      0.1
                    0.159      0.00261005519145059      0.00261005519144039      0.00117722716512748     0.000783717968444776     0.000783717968441436     0.000340208054809394         1.80664485159426         0.25918935588227        0.259189355883689        0.489495155741719                      0.1                      0.1                      0.1
                     0.16      0.00268326622135322      0.00268326622135511      0.00121711739662355     0.000812681044731617     0.000812681044732241      0.00035462416472962         1.77081233946527        0.256222839269387        0.256222839269127        0.487959349995971                      0.1                      0.1                      0.1
                    0.161      0.00275799096682609      0.00275799096682945      0.00125801608353206     0.000842472906271173     0.000842472906272294     0.000369515326675103         1.73513571707884        0.253188639836941        0.253188639836482        0.486398476098696                      0.1                      0.1                      0.1
                    0.162      0.00283424397123414      0.00283424397122256      0.00129993856588875     0.000873108714210407     0.000873108714206498     0.000384892227433081         1.69961769834434        0.250085276202821        0.250085276204392        0.484812615091783                      0.1                      0.1                      0.1
                    0.163      0.00291203851082735      0.00291203851082762       0.0013428998997263      0.00090460332373538     0.000904603323735473     0.000400765564501816         1.66426111635645        0.246911266409229        0.246911266409192        0.483201897916287                      0.1                      0.1                      0.1
                    0.164      0.00299138637591418      0.00299138637590613      0.00138691478501235     0.000936971189520386     0.000936971189517618     0.000417146019317593         1.62906994074552        0.243665138371828        0.243665138372903        0.481566512238933                      0.1                      0.1                      0.1
