                   T[GeV]                nU[GeV^3]                nD[GeV^3]                nS[GeV^3]             nUBar[GeV^3]             nDBar[GeV^3]            nSBbar[GeV^3]                W[GeV^-2]               effMU[GeV]               effMD[GeV]               effMS[GeV]              effCPU[GeV]              effCPD[GeV]              effCPS[GeV]
                    0.072     5.69190232917502e-05     5.69190232917536e-05     7.45319728449381e-06     3.56412005541553e-06     3.56412005541574e-06     4.63686123879986e-07         3.55223870373626        0.364871355436718        0.364871355436712        0.548098305948658                      0.1                      0.1                      0.1
                    0.073     6.14877133511555e-05     6.14877133511553e-05     8.32133941234548e-06     4.00092690647797e-06     4.00092690647796e-06     5.37801962342093e-07         3.54594564917565        0.364653382424018        0.364653382424018        0.547985102927666                      0.1                      0.1                      0.1
                    0.074     6.63156421514681e-05      6.6315642151469e-05     9.26683765730179e-06     4.47942232053203e-06      4.4794223205321e-06     6.21531198337467e-07         3.53887788544004        0.364423568037637        0.364423568037635        0.547865290946373                      0.1                      0.1                      0.1
                    0.075     7.14114067229448e-05     7.14114067229398e-05     1.02944020149078e-05     5.00243586177166e-06     5.00243586177131e-06     7.15825541736173e-07         3.53104889255762        0.364181568166654        0.364181568166661        0.547738648235523                      0.1                      0.1                      0.1
                    0.076     7.67836940676471e-05     7.67836940676468e-05     1.14088860329384e-05     5.57290779791033e-06     5.57290779791032e-06     8.21700207222259e-07         3.52248015839742         0.36392703847945         0.36392703847945        0.547604952121283                      0.1                      0.1                      0.1
                    0.077     8.24412822795942e-05     8.24412822795946e-05     1.26152858111691e-05     6.19388994516151e-06     6.19388994516155e-06     9.40235840611967e-07          3.5131903901019         0.36365963443865        0.363659634438649        0.547463979137355                      0.1                      0.1                      0.1
                    0.078     8.83930418173659e-05     8.83930418173724e-05     1.39187389967036e-05     6.86854649218135e-06     6.86854649218186e-06     1.07258039959178e-06         3.50319990195589        0.363379011301347        0.363379011301339        0.547315505130258                      0.1                      0.1                      0.1
                    0.079     9.46479369152651e-05     9.46479369152625e-05     1.53245237856306e-05       7.600154808748e-06     7.60015480874778e-06      1.2199509884503e-06         3.49252849649483        0.363084824105194        0.363084824105197        0.547159305357821                      0.1                      0.1                      0.1
                     0.08     0.000101215027120368     0.000101215027120369     1.68380579407824e-05     8.39210624462953e-06     8.39210624462958e-06      1.3836356467462e-06         3.48119695078598        0.362776727640711         0.36277672764071        0.546995154580802                      0.1                      0.1                      0.1
                    0.081     0.000108103468943711     0.000108103468943715     1.84648978343842e-05     9.24790692375714e-06     9.24790692375749e-06     1.56499509218884e-06         3.46922521165236        0.362454376410257        0.362454376410252        0.546822827147717                      0.1                      0.1                      0.1
                    0.082      0.00011532251761449      0.00011532251761449     2.02107375234552e-05     1.01711785384677e-05     1.01711785384678e-05      1.7654644183107e-06         3.45663489689205        0.362117424574446        0.362117424574446        0.546642097072976                      0.1                      0.1                      0.1
                    0.083     0.000122881528927759      0.00012288152892775     2.20814078649697e-05      1.1165659148325e-05     1.11656591483241e-05     1.98655474778524e-06         3.44344668765932        0.361765525885991           0.361765525886        0.546452738108296                      0.1                      0.1                      0.1
                    0.084     0.000130789961176414     0.000130789961176405     2.40828756769449e-05     1.22352039876808e-05       1.223520398768e-05     2.22985484248433e-06         3.42968192992416        0.361398333611594        0.361398333611602         0.54625452380755                      0.1                      0.1                      0.1
                    0.085     0.000139057377159194     0.000139057377159194     2.62212429508541e-05     1.33837862858624e-05     1.33837862858624e-05     2.49703267158248e-06         3.41536097058202        0.361015500442317        0.361015500442317        0.546047227585185                      0.1                      0.1                      0.1
                    0.086     0.000147693446257304     0.000147693446257304     2.85027461200452e-05     1.46154981036049e-05     1.46154981036049e-05     2.78983693920106e-06         3.40050519599329        0.360616678392726        0.360616678392726        0.545830622768327                      0.1                      0.1                      0.1
                    0.087     0.000156707946573133     0.000156707946573161      3.0933755388215e-05     1.59345511891094e-05     1.59345511891123e-05     3.11009857324891e-06         3.38513518317141        0.360201518688986        0.360201518688964        0.545604482642642                      0.1                      0.1                      0.1
                    0.088     0.000166110767125136     0.000166110767125158     3.35207741213417e-05     1.73452778568629e-05     1.73452778568652e-05     3.45973217724795e-06         3.36927198450981        0.359769671646165        0.359769671646148         0.54536858049213                      0.1                      0.1                      0.1
                    0.089     0.000175911910092744     0.000175911910092767     3.62704383058879e-05     1.88521318920413e-05     1.88521318920437e-05     3.84073744704311e-06         3.35293594310317        0.359320786535565        0.359320786535548        0.545122689633161                      0.1                      0.1                      0.1
                     0.09     0.000186121493107524     0.000186121493107518      3.9189516075634e-05     2.04596894832919e-05     2.04596894832913e-05     4.25520055439334e-06         3.33614741406684        0.358854511441488        0.358854511441491        0.544866583442801                      0.1                      0.1                      0.1
                    0.091     0.000196749751585832     0.000196749751585833     4.22849073090689e-05     2.21726501863493e-05     2.21726501863494e-05     4.70529549951852e-06         3.31892644719905        0.358370493108035        0.358370493108034        0.544600035381433                      0.1                      0.1                      0.1
                    0.092     0.000207807041098966      0.00020780704109897      4.5563643298651e-05     2.39958379207801e-05     2.39958379207806e-05     5.19328543471192e-06         3.30129314659994         0.35786837677623        0.357868376776228        0.544322819010273                      0.1                      0.1                      0.1
                    0.093     0.000219303839777836     0.000219303839777828     4.90328864930942e-05     2.59342020020555e-05     2.59342020020546e-05       5.721523961191e-06         3.28326674957053        0.357347806011312        0.357347806011317        0.544034708003637                      0.1                      0.1                      0.1
                    0.094     0.000231250750748844     0.000231250750748834     5.26999303133206e-05      2.7992818210917e-05     2.79928182109157e-05     6.29245640136645e-06         3.26486664867745        0.356808422520531        0.356808422520537        0.543735476156346                      0.1                      0.1                      0.1
                    0.095     0.000243658504598477     0.000243658504598471     5.65721990425336e-05     3.01768899019141e-05     3.01768899019134e-05     6.90862104873473e-06         3.24611177089501        0.356249865961403        0.356249865961406         0.54342489738631                      0.1                      0.1                      0.1
                    0.096      0.00025653796186486     0.000256537961864797     6.06572477905008e-05     3.24917491529258e-05     3.24917491529176e-05     7.57265039759006e-06          3.2270206893009        0.355671773740139        0.355671773740173         0.54310274573258                      0.1                      0.1                      0.1
                    0.097     0.000269900115552323     0.000269900115552365     6.49627625317696e-05      3.4942857957045e-05     3.49428579570507e-05     8.28727235472551e-06         3.20761149806189        0.355073780801324        0.355073780801302        0.542768795349337                      0.1                      0.1                      0.1
                    0.098     0.000283756093670015     0.000283756093670013     6.94965602177702e-05     3.75358094587041e-05     3.75358094587038e-05     9.05531143532958e-06         3.18790200336328        0.354455519407148        0.354455519407149         0.54242282049536                      0.1                      0.1                      0.1
                    0.099      0.00029811716179015     0.000298117161790135     7.42665163803155e-05      4.0276329235099e-05     4.02763292350969e-05     9.87968074765352e-06         3.16790938661145        0.353816618907687        0.353816618907695            0.54206459552                      0.1                      0.1                      0.1
                      0.1     0.000312994725624947     0.000312994725624908     7.92809282966768e-05     4.31702766242932e-05     4.31702766242876e-05     1.07634291511744e-05         3.14765097133937        0.353156705501701         0.35315670550172        0.541693894845374                      0.1                      0.1                      0.1
                    0.101     0.000328400333623445     0.000328400333623456     8.45477895033134e-05     4.62236461015911e-05     4.62236461015926e-05     1.17096504425374e-05         3.12714306497654        0.352475401986543        0.352475401986538        0.541310492944909                      0.1                      0.1                      0.1
                    0.102     0.000344345679580616     0.000344345679580619     9.00755160101383e-05     4.94425687044546e-05     4.94425687044551e-05     1.27215764841903e-05          3.1064018467608        0.351772327500015        0.351772327500014        0.540914164319287                      0.1                      0.1                      0.1
                    0.103     0.000360842605266166     0.000360842605266041     9.58725838616155e-05     5.28333135082554e-05     5.28333135082364e-05       1.380253236482e-05         3.08544285063763        0.351047097249749        0.351047097249804        0.540504683468472                      0.1                      0.1                      0.1
                    0.104     0.000377903103061396     0.000377903103061452      0.00010194760225417     5.64022891523642e-05     5.64022891523728e-05     1.49559467410939e-05          3.0642814906123        0.350299322234646        0.350299322234623        0.540081824862023                      0.1                      0.1                      0.1
                    0.105     0.000395539318611763     0.000395539318611847     0.000108309314138883     6.01560454187886e-05     6.01560454188017e-05     1.61853529800944e-05         3.04293244638978        0.349528608953879        0.349528608953845        0.539645362906184                      0.1                      0.1                      0.1
                    0.106     0.000413763553487144     0.000413763553487052     0.000114966596888758     6.41012748632139e-05     6.41012748631992e-05     1.74943903016234e-05         3.02141006064132        0.348734559106034         0.34873455910607        0.539195071909013                      0.1                      0.1                      0.1
                    0.107     0.000432588267849869     0.000432588267849822     0.000121928463028979     6.82448144994108e-05     6.82448144994031e-05     1.88868049220755e-05         2.99972811804312        0.347916769277123        0.347916769277141        0.538730726043568                      0.1                      0.1                      0.1
                    0.108     0.000452026083129668     0.000452026083129622     0.000129204061028318     7.25936475377954e-05     7.25936475377878e-05     2.03664512014768e-05          2.9779001572811        0.347074830616638        0.347074830616655        0.538252099309418                      0.1                      0.1                      0.1
                    0.109     0.000472089784703148     0.000472089784703106     0.000136802676150536     7.71549051786404e-05     7.71549051786332e-05      2.1937292795332e-05         2.95593907576171        0.346208328501333        0.346208328501349        0.537758965491894                      0.1                      0.1                      0.1
                     0.11     0.000492792324568259     0.000492792324568251     0.000144733731361338     8.19358684591433e-05     8.19358684591421e-05     2.36034038123387e-05         2.93385740638393        0.345316842188782        0.345316842188785        0.537251098121961                      0.1                      0.1                      0.1
                    0.111     0.000514146824023585      0.00051414682402398     0.000153006788292278     8.69439701567169e-05     8.69439701567859e-05     2.53689699798706e-05         2.91166719757077         0.34439994445541        0.344399944455275           0.536728270433                      0.1                      0.1                      0.1
                    0.112     0.000536166576336624       0.0005361665763365     0.000161631548255585     9.21867967465398e-05     9.21867967465176e-05     2.72382898178857e-05         2.88938005543467        0.343457201223092        0.343457201223134        0.536190255318782                      0.1                      0.1                      0.1
                    0.113     0.000558865049400071     0.000558865049399877     0.000170617853309765     9.76720904137294e-05     9.76720904136944e-05     2.92157758227672e-05         2.86700720852224        0.342488171172421        0.342488171172483        0.535636825290336                      0.1                      0.1                      0.1
                    0.114     0.000582255888376132     0.000582255888376172     0.000179975687372114      0.00010340775112067     0.000103407751120677     3.13059556619234e-05         2.84455934650422        0.341492405340481        0.341492405340469         0.53506775243322                      0.1                      0.1                      0.1
                    0.115     0.000606352918317828     0.000606352918317783     0.000189715177375552     0.000109401838727987     0.000109401838727979     3.35134733800984e-05         2.82204676389893        0.340469446704444        0.340469446704458        0.534482808365149                      0.1                      0.1                      0.1
                    0.116      0.00063117014675971     0.000631170146760194     0.000199846594466042     0.000115662575168085     0.000115662575168177     3.58430906180464e-05         2.79947935952245        0.339418829750572        0.339418829750428         0.53388176419481                      0.1                      0.1                      0.1
                    0.117     0.000656721766280853     0.000656721766281238     0.000210380355238502     0.000122198346672018     0.000122198346672093     3.82996878444277e-05         2.77686658829543        0.338340080024876        0.338340080024764        0.533264390481092                      0.1                      0.1                      0.1
                    0.118     0.000683022157009334     0.000683022157009451     0.000221327023003611     0.000129017727012826     0.000129017727012849      4.0888265600687e-05         2.75421654777297        0.337232713671446        0.337232713671413         0.53263045719615                      0.1                      0.1                      0.1
                    0.119     0.000710085889089257      0.00071008588908924     0.000232697309087416     0.000136129374987345     0.000136129374987342     4.36139457602835e-05         2.73154056668186        0.336096236948508        0.336096236948513        0.531979733687964                      0.1                      0.1                      0.1
                     0.12     0.000737927725067701     0.000737927725067701     0.000244502074151962     0.000143542246473792     0.000143542246473792     4.64819728010407e-05         2.70884417977013        0.334930145730784        0.334930145730784        0.531311988648417                      0.1                      0.1                      0.1
                    0.121     0.000766562622210296     0.000766562622210167     0.000256752329536969     0.000151265387156764     0.000151265387156737     4.94977150914033e-05         2.68613605115265        0.333733924991042        0.333733924991076        0.530626990083443                      0.1                      0.1                      0.1
                    0.122     0.000796005734728953     0.000796005734728954     0.000269459238616026     0.000159308039825341     0.000159308039825341     5.26666661900788e-05         2.66342365822546        0.332507048260899        0.332507048260899        0.529924505286734                      0.1                      0.1                      0.1
                    0.123     0.000826272415881975     0.000826272415881815     0.000282634118156832       0.0001676796258895     0.000167679625889466      5.5994446157596e-05         2.64071396616874        0.331248977076128        0.331248977076168        0.529204300820316                      0.1                      0.1                      0.1
                    0.124     0.000857378219959773     0.000857378219960742     0.000296288439683396     0.000176389747898131     0.000176389747898339     5.94868028797685e-05          2.6180136786073        0.329959160397057        0.329959160396819        0.528466142499386                      0.1                      0.1                      0.1
                    0.125     0.000889338904117966     0.000889338904118727      0.00031043383083079     0.000185448192080408     0.000185448192080575     6.31496134014923e-05         2.59532903494162        0.328637034007902         0.32863703400772        0.527709795383409                      0.1                      0.1                      0.1
                    0.126     0.000922170430020324     0.000922170430020324     0.000325082076679735     0.000194864930900401     0.000194864930900401     6.69888852684032e-05         2.57266594846669        0.327282019897257        0.327282019897257        0.526935023776594                      0.1                      0.1                      0.1
                    0.127     0.000955888965296084     0.000955888965295732     0.000340245121067535     0.000204650125623408     0.000204650125623329     7.10107578755767e-05         2.55002998238691        0.325893525611031        0.325893525611112        0.526141591234998                      0.1                      0.1                      0.1
                    0.128     0.000990510884747927     0.000990510884748952     0.000355935067858458      0.00021481412887721     0.000214814128877444     7.52215038195177e-05         2.52742631839167        0.324470943585024        0.324470943584794        0.525329260584774                      0.1                      0.1                      0.1
                    0.129      0.00102605277129264      0.00102605277129157     0.000372164182163967     0.000225367487200488     0.000225367487200242     7.96275302508874e-05         2.50485980397725        0.323013650452072        0.323013650452306        0.524497793951139                      0.1                      0.1                      0.1
                     0.13      0.00106253141657066      0.00106253141657065     0.000388944891493737     0.000236320943559622     0.000236320943559621     8.42353802231412e-05         2.48233494501334        0.321521006328336        0.321521006328337        0.523646952801947                      0.1                      0.1                      0.1
                    0.131      0.00109996382123401      0.00109996382123286     0.000406289786832548     0.000247685439831006     0.000247685439830734     8.90517340349731e-05         2.45985590470038        0.319992354065951        0.319992354066193        0.522776498002041                      0.1                      0.1                      0.1
                    0.132      0.00113836719475659      0.00113836719475717     0.000424211623606574     0.000259472119206585     0.000259472119206726     9.40834105572866e-05         2.43742651284643        0.318427018494332        0.318427018494211        0.521886189889159                      0.1                      0.1                      0.1
                    0.133      0.00117775895485449      0.00117775895485384     0.000442723322543163     0.000271692328535916     0.000271692328535758     9.93373685438409e-05          2.4150503104278        0.316824305618165        0.316824305618297        0.520975788361856                      0.1                      0.1                      0.1
                    0.134      0.00121815672626767      0.00121815672626604       0.0004618379703682     0.000284357620537411     0.000284357620537008     0.000104820707911038          2.3927304561109         0.31518350181063        0.315183501810956        0.520045052996748                      0.1                      0.1                      0.1
                    0.135      0.00125957833898235      0.00125957833898181     0.000481568820348629     0.000297479755887301     0.000297479755887164     0.000110540670985891         2.37046985485582        0.313503872968959        0.313503872969066        0.519093743182356                      0.1                      0.1                      0.1
                    0.136      0.00130204182573897      0.00130204182573838     0.000501929292628972     0.000311070705137641     0.000311070705137491     0.000116504643707578         2.34827108840076        0.311784663647713        0.311784663647826        0.518121618282316                      0.1                      0.1                      0.1
                    0.137      0.00134556541871341      0.00134556541871382     0.000522932974331442     0.000325142650421951     0.000325142650422057     0.000122720156771868         2.32613641122116        0.310025096173147        0.310025096173068         0.51712843782948                      0.1                      0.1                      0.1
                    0.138      0.00139016754527291      0.00139016754527091     0.000544593619384656     0.000339707986907912     0.000339707986907393     0.000129194886705958         2.30406781695064        0.308224369737203        0.308224369737574        0.516113961753337                      0.1                      0.1                      0.1
                    0.139       0.0014358668226804      0.00143586682268039     0.000566925148036187     0.000354779323946942     0.000354779323946941     0.000135936656858187         2.28206693280087        0.306381659472975        0.306381659472976        0.515077950645534                      0.1                      0.1                      0.1
                     0.14      0.00148268205163043      0.00148268205162985     0.000589941645997479     0.000370369485869995     0.000370369485869841     0.000142953438284542         2.26013518917542        0.304496115509436        0.304496115509539        0.514020166069082                      0.1                      0.1                      0.1
                    0.141      0.00153063220834361      0.00153063220834358     0.000613657363162831     0.000386491512333942     0.000386491512333933     0.000150253350511095          2.2382736695936        0.302566862028932        0.302566862028938        0.512940370917253                      0.1                      0.1                      0.1
                    0.142      0.00157973643521291       0.0015797364352135      0.00063808671185514     0.000403158658188725     0.000403158658188887      0.00015784466215311         2.21648319473754        0.300592996299283         0.30059299629918        0.511838329822675                      0.1                      0.1                      0.1
                    0.143      0.00163001402956028      0.00163001402956008     0.000663244264488933     0.000420384392715576     0.000420384392715523     0.000165735791354844         2.19476427455163        0.298573587727699        0.298573587727732        0.510713809636124                      0.1                      0.1                      0.1
                    0.144       0.0016814844304606      0.00168148443046381      0.00068914475061064     0.000438182398186409     0.000438182398187302     0.000173935306029591         2.17311719558332        0.296507676908315        0.296507676907776        0.509566579968171                      0.1                      0.1                      0.1
                    0.145      0.00173416720321972      0.00173416720322321     0.000715803053187264     0.000456566567589169     0.000456566567590151     0.000182451923855789         2.15154193031376        0.294394274697077        0.294394274696501        0.508396413814216                      0.1                      0.1                      0.1
                    0.146       0.0017880820212569      0.00178808202125591     0.000743234204060776     0.000475551001399853      0.00047555100139957     0.000191294511994415         2.13003817886345        0.292232361314262        0.292232361314424        0.507203088264847                      0.1                      0.1                      0.1
                    0.147      0.00184324864498099      0.00184324864497758      0.00077145337842191     0.000495150003229076     0.000495150003228092     0.000200472086474465         2.10860538759586        0.290020885497775        0.290020885498324        0.505986385320321                      0.1                      0.1                      0.1
                    0.148      0.00189968689729471      0.00189968689728921     0.000800475888181618     0.000515378074173404     0.000515378074171803     0.000209993811196885         2.08724270849521        0.287758763717666        0.287758763718536        0.504746092816383                      0.1                      0.1                      0.1
                    0.149      0.00195741663519745      0.00195741663519252     0.000830317174072102     0.000536249905643708     0.000536249905642255     0.000219868996492426         2.06594905668066        0.285444879483691        0.285444879484462        0.503482005478704                      0.1                      0.1                      0.1
                     0.15      0.00201645771706451       0.0020164577170628     0.000860992796314801     0.000557780370460637      0.00055778037046013     0.000230107097166944         2.04472306801373        0.283078082754809        0.283078082755071         0.50219392611728                      0.1                      0.1                      0.1
                    0.151      0.00207682996468447      0.00207682996468542     0.000892518423568669     0.000579984511846508     0.000579984511846795     0.000240717709930399         2.02356311484658        0.280657189531021        0.280657189530877        0.500881667000671                      0.1                      0.1                      0.1
                    0.152      0.00213855311992482      0.00213855311993108     0.000924909820081017     0.000602877530158057     0.000602877530159962     0.000251710570157893         2.00246731095926        0.278180981578747        0.278180981577807        0.499545051388582                      0.1                      0.1                      0.1
                    0.153      0.00220164679442868      0.00220164679443134     0.000958182830556383     0.000626474766748871     0.000626474766749689     0.000263095547815789         1.98143352213777        0.275648206460922        0.275648206460528        0.498183915303597                      0.1                      0.1                      0.1
                    0.154      0.00226613041239877      0.00226613041239282     0.000992353362892979     0.000650791684821205     0.000650791684819357     0.000274882642491279         1.96045934228425        0.273057577782161        0.273057577783032        0.496798109508947                      0.1                      0.1                      0.1
                    0.155       0.0023320231443006      0.00233202314430202      0.00102743736684244     0.000675843846427815     0.000675843846428263     0.000287081977317385         1.93954213055908        0.270407775888845        0.270407775888638         0.49538750178232                      0.1                      0.1                      0.1
                    0.156      0.00239934383176829      0.00239934383177034      0.00106345081178984     0.000701646885418488     0.000701646885419139      0.00029970379168497         1.91867895306247        0.267697448928897        0.267697448928603        0.493951979469502                      0.1                      0.1                      0.1
                    0.157      0.00246811089973289      0.00246811089973528      0.00110040965854483     0.000728216475360056     0.000728216475360824     0.000312758432515471         1.89786678372396        0.264925214523028        0.264925214522688        0.492491452390185                      0.1                      0.1                      0.1
                    0.158      0.00253834225891581      0.00253834225891842      0.00113832982805726     0.000755568291867119     0.000755568291867965     0.000326256343892872         1.87710215590698        0.262089662075017        0.262089662074651        0.491005856126386                      0.1                      0.1                      0.1
                    0.159      0.00261005519145059      0.00261005519144039      0.00117722716512748     0.000783717968444776     0.000783717968441436     0.000340208054809394         1.85638134222137         0.25918935588227        0.259189355883689        0.489495155741719                      0.1                      0.1                      0.1
                     0.16      0.00268326622135322      0.00268326622135511      0.00121711739662355     0.000812681044731617     0.000812681044732241      0.00035462416472962         1.83570091271397        0.256222839269387        0.256222839269127        0.487959349995971                      0.1                      0.1                      0.1
