            sqrt(s) [GeV]               sigma [mb]
        0.257339449615693     0.000460775514112531
         0.26210041368349     0.000676739334149753
        0.266861377751286     0.000961607780764561
        0.271622341819083      0.00130087952822292
         0.27638330588688      0.00168587851260123
        0.281144269954677      0.00210950027983517
        0.285905234022474      0.00256579470165274
        0.290666198090271      0.00304971011434472
        0.295427162158068      0.00355690479946273
        0.300188126225865      0.00408361113083811
        0.304949090293662       0.0046265652407506
        0.309710054361459      0.00518305229765966
        0.314471018429256      0.00575121763631342
        0.319231982497053      0.00633111115737132
         0.32399294656485      0.00692830466373076
        0.328753910632647      0.00757505475434311
        0.333514874700444      0.00829104771465699
        0.338275838768241      0.00905167602429083
        0.343036802836038      0.00984860349000089
        0.347797766903835       0.0106774692723069
        0.352558730971631       0.0115355897026376
        0.357319695039428        0.012421172325722
        0.362080659107225       0.0133330032890773
        0.366841623175022       0.0142702476937433
        0.371602587242819       0.0152322744344028
        0.376363551310616       0.0162186840682369
        0.381124515378413       0.0172291436337342
         0.38588547944621       0.0182632765987442
        0.390646443514007       0.0193203221811252
        0.395407407581804       0.0204000041223819
        0.400168371649601       0.0215042829134547
        0.404929335717398         0.02263411485501
        0.409690299785195       0.0237902264368966
        0.414451263852992       0.0249732177416174
        0.419212227920789       0.0261835956292897
        0.423973191988586       0.0274219231590932
        0.428734156056383       0.0286894625661474
         0.43349512012418       0.0299842683788379
        0.438256084191976       0.0313092634853124
        0.443017048259773       0.0326640772342872
         0.44777801232757       0.0340492702840901
        0.452538976395367       0.0354653183930954
        0.457299940463164       0.0369127415932313
        0.462060904530961       0.0383920037355722
        0.466821868598758       0.0399036598885365
        0.471582832666555       0.0414482390328762
        0.476343796734352        0.043026330058047
        0.481104760802149       0.0446384247478352
        0.485865724869946       0.0462851116640185
        0.490626688937743       0.0479668892965206
         0.49538765300554       0.0496844367469787
        0.500148617073337       0.0514383223094439
        0.504909581141134       0.0532290574134911
        0.509670545208931       0.0550573012520174
        0.514431509276728        0.056923624024511
        0.519192473344525       0.0588286482096353
        0.523953437412321       0.0607730108587896
        0.528714401480118       0.0627572993412307
        0.533475365547915       0.0647821229209088
        0.538236329615712       0.0668481280409195
        0.542997293683509       0.0689560993704553
        0.547758257751306       0.0711065358742638
        0.552519221819103       0.0733000967770938
          0.5572801858869       0.0755370888128519
        0.562041149954697       0.0778189157088415
        0.566802114022494        0.080145692806661
        0.571563078090291       0.0825181754100704
        0.576324042158088       0.0849374573625882
        0.581085006225885       0.0874036027678924
        0.585845970293682       0.0899174568580557
        0.590606934361479       0.0924796335013836
        0.595367898429276       0.0950912190307131
        0.600128862497073       0.0977527668388809
        0.604889826564869        0.100464733458231
        0.609650790632666        0.103230109505301
        0.614411754700463        0.106043582419428
         0.61917271876826        0.108911484063873
        0.623933682836057        0.111832984518799
        0.628694646903854        0.114808902267372
        0.633455610971651        0.117839294977554
        0.638216575039448        0.120925002864504
        0.642977539107245        0.124067366618231
        0.647738503175042        0.127266967209204
        0.652499467242839        0.130524363151897
        0.657260431310636        0.133840131341833
        0.662021395378433          0.1372152527088
         0.66678235944623        0.140650400157797
        0.671543323514027        0.144147413220713
        0.676304287581824        0.147705148462288
        0.681065251649621        0.151325182692738
        0.685826215717418         0.15500641688738
        0.690587179785215        0.158753835512647
        0.695348143853011        0.162565834249683
