            sqrt(s) [GeV]               sigma [mb]
        0.033578078143995     0.000702226216933141
       0.0394649616578188     0.000782866234907026
       0.0453518451716426      0.00105043636791151
       0.0512387286854664      0.00144018019476601
       0.0571256121992902      0.00192557229912367
        0.063012495713114       0.0024922927530585
       0.0688993792269379      0.00313196219426497
       0.0747862627407617      0.00383938695584002
       0.0806731462545855       0.0046112027616202
       0.0865600297684093      0.00544515559678433
       0.0924469132822331      0.00633969795634987
       0.0983337967960569      0.00729375125416011
        0.104220680309881      0.00830656031920318
        0.110107563823705      0.00937760113495291
        0.115994447337528       0.0105065205142059
        0.121881330851352       0.0116930955422224
        0.127768214365176       0.0129372056063204
           0.133655097879       0.0142388126448763
        0.139541981392824       0.0155979468884768
        0.145428864906647       0.0170146963418599
        0.151315748420471       0.0184891988716296
        0.157202631934295       0.0200216361325983
        0.163089515448119       0.0216122288206148
        0.168976398961943       0.0232612328918136
        0.174863282475766        0.024968936500543
         0.18075016598959       0.0267356574768653
        0.186637049503414       0.0285617412163038
        0.192523933017238       0.0304475588875717
        0.198410816531062       0.0323935058896852
        0.204297700044885         0.03440000050692
        0.210184583558709       0.0364674827219163
        0.216071467072533       0.0385964131584363
        0.221958350586357       0.0407872721287615
        0.227845234100181       0.0430405587700745
        0.233732117614004       0.0453567902543097
        0.239619001127828       0.0477365010605853
        0.245505884641652       0.0501802423015185
        0.251392768155476       0.0526885810960666
          0.2572796516693       0.0552620999829148
        0.263166535183123       0.0579013963693755
        0.269053418696947       0.0606070820127411
        0.274940302210771       0.0633797825290889
        0.280827185724595       0.0662201369285549
        0.286714069238419       0.0691287971732232
        0.292600952752243       0.0721064277565545
        0.298487836266066        0.075153705302155
         0.30437471977989       0.0782713181805377
        0.310261603293714       0.0814599661426788
        0.316148486807538       0.0847203599690704
        0.322035370321362       0.0880532211333787
        0.327922253835185       0.0914592814799949
        0.333809137349009       0.0949392829145155
        0.339696020862833       0.0984939771066462
        0.345582904376657        0.102124125204952
        0.351469787890481        0.105830497562838
        0.357356671404304        0.109613873475465
        0.363243554918128        0.113475040927131
        0.369130438431952        0.117414796348876
        0.375017321945776        0.121433944385742
          0.3809042054596         0.12553329767371
        0.386791088973423        0.129713676626194
        0.392677972487247        0.133975909229228
        0.398564856001071        0.138320830846215
        0.404451739514895        0.142749284030899
        0.410338623028719        0.147262118349511
        0.416225506542543          0.1518601902114
        0.422112390056366        0.156544362707875
         0.42799927357019         0.16131550545989
        0.433886157084014        0.166174494473922
        0.439773040597838         0.17112221200586
        0.445659924111662        0.176159546433777
        0.451546807625485        0.181287392138197
        0.457433691139309        0.186506649391277
        0.463320574653133        0.191818224253448
        0.469207458166957        0.197223028479181
        0.475094341680781        0.202721979428858
        0.480981225194604        0.208315999990756
        0.486868108708428        0.214006018515477
        0.492754992222252        0.219792968742855
        0.498641875736076        0.225677789758873
          0.5045287592499        0.231661425936946
        0.510415642763723        0.237744826921516
        0.516302526277547        0.243928947564938
        0.522189409791371        0.250214747931332
        0.528076293305195        0.256603193302885
        0.533963176819019        0.263095254112962
        0.539850060332843        0.269691905955515
        0.545736943846666        0.276394129747068
         0.55162382736049        0.283202911396281
        0.557510710874314        0.290119242340003
        0.563397594388138        0.297144118984715
        0.569284477901962        0.304278543239933
        0.575171361415785        0.311523522472915
        0.581058244929609        0.318880069176107
        0.586945128443433        0.326349201481954
        0.592832011957257        0.333931943248104
        0.598718895471081        0.341629323643658
        0.604605778984904         0.34944237779457
        0.610492662498728        0.357372146495664
        0.616379546012552        0.365419676495571
        0.622266429526376        0.373586020807751
          0.6281533130402        0.381872238053675
        0.634040196554023        0.390279393562544
        0.639927080067847        0.398808558829727
        0.645813963581671        0.407460811977561
        0.651700847095495        0.416237237681652
        0.657587730609319         0.42513892743986
        0.663474614123142        0.434166979657983
