            sqrt(s) [GeV]               sigma [mb]
        0.376123421673146        0.113188091576045
        0.380291004568362        0.138731206256124
        0.384458587463577        0.169073945708875
        0.388626170358793        0.204534546761707
        0.392793753254009        0.245512665545374
        0.396961336149224        0.292450251499987
         0.40112891904444        0.345833160292222
        0.405296501939656        0.406194181898072
        0.409464084834871        0.474116413402496
        0.413631667730087        0.550236726922721
        0.417799250625303        0.635249184325953
        0.421966833520518        0.729908243699498
        0.426134416415734        0.835031564139465
         0.43030199931095        0.951502158904694
        0.434469582206165         1.08026957455427
        0.438637165101381         1.22234968490869
        0.442804747996597         1.37882258287317
        0.446972330891812         1.55082793063201
        0.451139913787028         1.73955699159452
        0.455307496682244         1.94624042120974
        0.459475079577459         2.17213074852781
        0.463642662472675         2.41847835321099
        0.467810245367891         2.68649965992004
        0.471977828263106         2.97733627087118
        0.476145411158322          3.2920038888033
        0.480312994053538         3.63133020917786
        0.484480576948753         3.99588155489147
        0.488648159843969         4.38587896063546
        0.492815742739185         4.80110574130253
        0.496983325634401         5.24081031051221
        0.501150908529616         5.70361008127384
        0.505318491424832         6.18740449407596
        0.509486074320048         6.68930724274886
        0.513653657215263         7.20560911936427
        0.517821240110479         7.73178298971838
        0.521988823005694         8.26254067311498
         0.52615640590091         8.79194757219317
        0.530323988796126         9.31359484889879
        0.534491571691342         9.82082143095706
        0.538659154586557         10.3069704375033
        0.542826737481773         10.7656584123914
        0.546994320376989         11.1910326721751
        0.551161903272204         11.5779931440123
         0.55532948616742         11.9223602737185
        0.559497069062636          12.220978775639
        0.563664651957851         12.4717562079054
        0.567832234853067         12.6736434508201
        0.571999817748283         12.8265695256863
        0.576167400643498         12.9313451738092
        0.580334983538714          12.989548605224
         0.58450256643393         13.0034039182908
        0.588670149329145         12.9756591913863
        0.592837732224361         12.9094682203032
        0.597005315119577         12.8082778875641
        0.601172898014792         12.6757222564377
        0.605340480910008         12.5155243807389
        0.609508063805224         12.3314070728677
        0.613675646700439         12.1270140919329
        0.617843229595655         11.9058431722322
        0.622010812490871         11.6711919552012
        0.626178395386086         11.4261172895424
        0.630345978281302         11.1734076612883
        0.634513561176518         10.9155678475878
        0.638681144071733         10.6548143574731
        0.642848726966949         10.3930798832919
        0.647016309862165         10.1320248437184
         0.65118389275738         9.87305412749489
        0.655351475652596         9.61733730238425
        0.659519058547812         9.36583078892833
        0.663686641443027         9.11930077051476
        0.667854224338243         8.87834588669264
        0.672021807233459         8.64341901260324
        0.676189390128674         8.41484765048545
         0.68035697302389         8.19285264363528
        0.684524555919106         7.97756506877751
        0.688692138814321         7.76904127219326
        0.692859721709537         7.56727609344179
        0.697027304604753         7.37221437320895
        0.701194887499968         7.18376087430493
        0.705362470395184         7.00178876195606
          0.7095300532904         6.82614679537764
        0.713697636185615         6.65666538069017
        0.717865219080831         6.49316162811589
        0.722032801976047         6.33544354605616
        0.726200384871262         6.18331349275337
        0.730367967766478         6.03657099367098
        0.734535550661694         5.89501502025278
        0.738703133556909         5.75844581387497
        0.742870716452125         5.62666632777459
        0.747038299347341         5.49948334971226
        0.751205882242556         5.37670835915378
        0.755373465137772         5.25815816481614
        0.759541048032988         5.14365536147576
        0.763708630928204         5.03302863888876
        0.767876213823419          4.9261129704756
        0.772043796718635         4.82274970494277
        0.776211379613851          4.7227865802083
        0.780378962509066         4.62607767574924
        0.784546545404282         4.53248331674465
        0.788714128299497         4.44186994107278
        0.792881711194713         4.35410993826421
        0.797049294089929         4.26908146787948
        0.801216876985145         4.18666826340663
         0.80538445988036         4.10675942662903
        0.809552042775576         4.02924921645982
        0.813719625670791         3.95403683544624
        0.817887208566007         3.88102621648814
        0.822054791461223         3.81012581177414
        0.826222374356439         3.74124838548627
        0.830389957251654         3.67431080702355
         0.83455754014687         3.60923387235987
        0.838725123042086         3.54594208702912
        0.842892705937301         3.48436350110364
        0.847060288832517         3.42442952868183
        0.851227871727733         3.36607477926416
        0.855395454622948         3.30923689648424
        0.859563037518164         3.25385640415973
         0.86373062041338         3.19987655955562
        0.867898203308595         3.14724321370427
        0.872065786203811         3.09590467858995
        0.876233369099027         3.04581160097783
        0.880400951994242         2.99691684264927
        0.884568534889458         2.94917536679159
        0.888736117784674         2.90254413028433
        0.892903700679889         2.85698198161959
        0.897071283575105         2.81244956419579
