            sqrt(s) [GeV]               sigma [mb]
       0.0458541178888134       0.0413194398361145
       0.0516813455266639       0.0466458963993604
       0.0575085731645144       0.0564246928817947
       0.0633358008023649        0.069281626706909
       0.0691630284402154       0.0848960897976792
       0.0749902560780659        0.103141842125035
       0.0808174837159164        0.123997359703051
       0.0866447113537669        0.147508483963508
       0.0924719389916174        0.173769774352209
       0.0982991666294679        0.202914758894633
        0.104126394267318        0.235110974854124
        0.109953621905169        0.270557831316489
        0.115780849543019        0.309486273242947
         0.12160807718087        0.352159693599845
         0.12743530481872        0.398875787675003
        0.133262532456571        0.449969182243743
        0.139089760094421        0.505814753171747
        0.144916987732272        0.566831592074027
        0.150744215370122        0.633487612254653
        0.156571443007973        0.706304797841248
        0.162398670645823        0.785865106282741
        0.168225898283674        0.872817027816172
        0.174053125921524        0.967882790132659
        0.179880353559375         1.07186616595226
        0.185707581197225         1.18566079056639
        0.191534808835076         1.31025882382277
        0.197362036472926         1.44675967875626
        0.203189264110777         1.59637838221751
        0.209016491748627         1.76045291064699
        0.214843719386478         1.94044953622419
        0.220670947024328         2.13796480000399
        0.226498174662179          2.3547221698298
        0.232325402300029         2.59256071119308
         0.23815262993788         2.85341217424752
         0.24397985757573         3.13926177519973
        0.249807085213581         3.45208675477599
        0.255634312851432         3.79376464836733
        0.261461540489282         4.16594484610893
        0.267288768127133         4.56987088730344
        0.273115995764983         5.00614881379649
        0.278943223402834         5.47445464496342
        0.284770451040684         5.97318413140781
        0.290597678678535         6.49905991783372
        0.296424906316385         7.04673068327527
        0.302252133954236         7.60842214423047
        0.308079361592086         8.17372731808131
        0.313906589229937         8.72964457981552
        0.319733816867787         9.26097303553064
        0.325561044505638         9.75114157788865
        0.331388272143488         10.1834682428156
        0.337215499781339         10.5427333329437
        0.343042727419189         10.8168275532083
         0.34886995505704         10.9981600144218
         0.35469718269489         11.0845224991101
        0.360524410332741         11.0792198330689
        0.366351637970591         10.9904565049656
        0.372178865608442         10.8301483890531
        0.378006093246292         10.6124399295666
        0.383833320884143         10.3522219145118
        0.389660548521993          10.063878267617
        0.395487776159844         9.76038456268872
        0.401315003797694         9.45277948753442
        0.407142231435545         9.14995965386383
        0.412969459073395         8.85871426677843
        0.418796686711246         8.58391193196594
        0.424623914349096         8.32876523040618
        0.430451141986947         8.09511878576136
        0.436278369624797         7.88372629418753
        0.442105597262648         7.69449791662754
        0.447932824900498         7.52671066584759
        0.453760052538349         7.37918149067205
        0.459587280176199          7.2504064991275
         0.46541450781405         7.13867148136298
          0.4712417354519         7.04213905603668
        0.477068963089751         6.95891740097471
        0.482896190727601         6.88711461428933
        0.488723418365452         6.82488191183543
        0.494550646003302         6.77044801303044
        0.500377873641153         6.72214635341102
        0.506205101279003         6.67843621131182
        0.512032328916854         6.63791843853575
        0.517859556554704         6.59934627511924
        0.523686784192555         6.56163157191805
        0.529514011830405         6.52384675376138
        0.535341239468256         6.48522285906803
        0.541168467106106          6.4451441140911
        0.546995694743957         6.40313951440779
        0.552822922381807         6.35887201337229
        0.558650150019658         6.31212591004833
        0.564477377657508         6.26279310243848
        0.570304605295359          6.2108587629063
        0.576131832933209         6.15638706294783
         0.58195906057106         6.09950742964712
         0.58778628820891          6.0404018110202
        0.593613515846761         5.97929337284731
        0.599440743484611          5.9164371133235
        0.605267971122462         5.85211295010103
        0.611095198760312         5.78662236494318
        0.616922426398163         5.72029063313684
        0.622749654036013         5.65347947392949
        0.628576881673864         5.58662247877295
        0.634404109311714         5.52032008368996
        0.640231336949565         5.45562600247771
        0.646058564587415         5.39515991761311
        0.651885792225266         5.35028245648671
        0.657713019863116         5.41618904088484
        0.663540247500967         5.10515619555318
        0.669367475138817         5.06991742097112
        0.675194702776668         5.01401971969783
        0.681021930414518          4.9541050944245
        0.686849158052369         4.89333822643019
        0.692676385690219         4.83279359026554
         0.69850361332807         4.77296635750713
         0.70433084096592         4.71417638820086
        0.710158068603771         4.65560855887989
        0.715985296241621         4.59844361076133
        0.721812523879472         4.54279016124326
        0.727639751517322         4.48856579565594
        0.733466979155173         4.43575094980562
        0.739294206793023         4.38433791360787
        0.745121434430874         4.33432039348179
        0.750948662068724         4.28569048497304
        0.756775889706575         4.23843777004346
        0.762603117344425         4.19254922202266
        0.768430344982276         4.14800929586183
        0.774257572620126         4.10480038085949
        0.780084800257977         4.06290297538728
        0.785912027895827         4.02229608902049
        0.791739255533678         3.98295752661312
        0.797566483171528         3.94486416078547
        0.803393710809379         3.90799214468986
        0.809220938447229         3.87231709028707
         0.81504816608508         3.83781418643162
         0.82087539372293         3.80445827431841
        0.826702621360781         3.77222388988212
        0.832529848998631         3.74108528752583
        0.838357076636482         3.71101647369683
        0.844184304274332          3.6819912616549
        0.850011531912183         3.65398336010092
        0.855838759550033         3.62696649206754
        0.861665987187884         3.60091453165727
        0.867493214825734         3.57580164145354
        0.873320442463585         3.55160239444728
        0.879147670101435         3.52829186297491
        0.884974897739286         3.50584569020298
        0.890802125377136         3.48424011303792
        0.896629353014987         3.46345197286066
        0.902456580652837         3.44345871133583
        0.908283808290688         3.42423833418715
        0.914111035928538         3.40576939481794
        0.919938263566389         3.38803095622225
        0.925765491204239         3.37100255800998
         0.93159271884209          3.3546641826427
         0.93741994647994         3.33899622187596
        0.943247174117791         3.32397944328964
        0.949074401755641         3.30959495687524
        0.954901629393492         3.29582418106885
        0.960728857031342         3.28264880788354
        0.966556084669193         3.27005076654977
        0.972383312307043         3.25801218521053
        0.978210539944894          3.2465153511504
        0.984037767582744         3.23554266546911
        0.989864995220595          3.2250765986081
        0.995692222858445         3.21509963807846
          1.0015194504963         3.20559423335331
         1.00734667813415          3.1965427343686
