            sqrt(s) [GeV]               sigma [mb]
        0.401982478309435        0.208502201999465
        0.406023316488063        0.244982205556003
        0.410064154666691        0.287274969311688
         0.41410499284532        0.335659740343927
        0.418145831023948        0.390664112739195
        0.422186669202576        0.452882060828717
        0.426227507381204        0.522971494579572
        0.430268345559833         0.60165794199337
        0.434309183738461        0.689739611482536
        0.438350021917089        0.788092886874927
        0.442390860095717        0.897677856643789
        0.446431698274346         1.01954355054511
        0.450472536452974         1.15483250444394
        0.454513374631602         1.30478416508109
         0.45855421281023         1.47073649507337
        0.462595050988859         1.65412494551615
        0.466635889167487         1.85647772835373
        0.470676727346115         2.07940604393832
        0.474717565524743         2.32458760761541
        0.478758403703372         2.59374148925789
           0.482799241882         2.88859196355641
        0.486840080060628         3.21081882156929
        0.490880918239256         3.56199150118653
        0.494921756417885         3.94348457925216
        0.498962594596513         4.35637279623054
        0.503003432775141          4.8013050552801
        0.507044270953769         5.27835896264423
        0.511085109132398         5.78688062560752
        0.515125947311026         6.32531864117312
        0.519166785489654         6.89106628173771
        0.523207623668282         7.48033121457075
        0.527248461846911         8.08805657472736
        0.531289300025539         8.70791926122544
        0.535330138204167         9.33242909705641
        0.539370976382795         9.95314442448559
        0.543411814561424         10.5610052895733
        0.547452652740052          11.146765951062
         0.55149349091868         11.7014876069424
        0.555534329097308         12.2170352968059
        0.559575167275937         12.6865154854065
        0.563616005454565         13.1045965480404
        0.567656843633193         13.4676732234208
        0.571697681811822         13.7738638055054
         0.57573851999045         14.0228581949402
        0.579779358169078         14.2156583210098
        0.583820196347706         14.3542645701521
        0.587861034526335         14.4413612161007
        0.591901872704963         14.4800426856344
        0.595942710883591         14.4736053994203
        0.599983549062219         14.4254119950877
        0.604024387240848         14.3388200507779
        0.608065225419476         14.2171582605559
        0.612106063598104          14.063729785116
        0.616146901776732         13.8818242051605
        0.620187739955361         13.6747243584389
        0.624228578133989         13.4457004177836
        0.628269416312617         13.1979892651813
        0.632310254491245         12.9347615122202
        0.636351092669874         12.6590810049204
        0.640391930848502         12.3738624306046
         0.64443276902713         12.0818321277018
        0.648473607205758         11.7854959126183
        0.652514445384387         11.4871161697762
        0.656555283563015         11.1886989663659
        0.660596121741643         10.8919907673349
        0.664636959920271         10.5984835214427
          0.6686777980989         10.3094264534118
        0.672718636277528         10.0258427641823
        0.676759474456156         9.74854952436181
        0.680800312634784         9.47817926116127
        0.684841150813413         9.21520201704679
        0.688881988992041         8.95994694857988
        0.692922827170669          8.7126228041496
        0.696963665349297         8.47333685200506
        0.701004503527926         8.24211201848995
        0.705045341706554         8.01890214098418
        0.709086179885182         7.80360534519497
        0.713127018063811         7.59607562832308
        0.717167856242439          7.3961327749821
        0.721208694421067         7.20357075782696
