            sqrt(s) [GeV]               sigma [mb]
        0.706392814990222         4.35062608614117
         0.70890075269289         3.96327543178135
        0.711408690395558         3.81362651306422
        0.713916628098225          3.7031138055808
        0.716424565800893         3.61286540636878
         0.71893250350356         3.53558042672783
        0.721440441206228         3.46751762864879
        0.723948378908895         3.40645533152791
        0.726456316611563         3.35094647736298
         0.72896425431423         3.29998581243634
        0.731472192016898         3.25284121425404
        0.733980129719565         3.20895986132081
        0.736488067422233         3.16791162477221
          0.7389960051249          3.1293545061172
        0.741503942827568         3.09301085000106
        0.744011880530236         3.05865158511378
        0.746519818232903         3.02608504563386
        0.749027755935571         2.99514889929059
        0.751535693638238         2.96570419060903
        0.754043631340906         2.93763085322633
        0.756551569043573         2.91082427888775
        0.759059506746241         2.88519264648485
        0.761567444448908         2.86065481888513
        0.764075382151576         2.83713866723344
        0.766583319854243           2.814579718186
        0.769091257556911         2.79292005313753
        0.771599195259579         2.77210740351477
        0.774107132962246         2.75209440208898
        0.776615070664914         2.73283795555616
        0.779123008367581         2.71429871988787
        0.781630946070249         2.69644065472798
        0.784138883772916         2.67923064401807
        0.786646821475584         2.66263817082072
        0.789154759178251         2.64663511101023
        0.791662696880919         2.63119520450791
        0.794170634583586           2.616294273602
        0.796678572286254         2.60190975495428
        0.799186509988921         2.58802060875109
        0.801694447691589         2.57460718097506
        0.804202385394257          2.5616510740393
        0.806710323096924         2.54913503901655
        0.809218260799592         2.53704287755693
        0.811726198502259         2.52535935266283
        0.814234136204927         2.51407011153008
        0.816742073907594         2.50316161542443
        0.819250011610262         2.49262107549164
        0.821757949312929           2.482436396854
        0.824265887015597         2.47259612687717
        0.826773824718265         2.46308940848614
        0.829281762420932         2.45390593848291
          0.8317897001236         2.44503592745579
        0.834297637826267         2.43647006731646
        0.836805575528935         2.42819949652932
        0.839313513231602         2.42021577308536
         0.84182145093427         2.41251084665796
        0.844329388636937         2.40507703347131
        0.846837326339605         2.39790699549915
        0.849345264042272         2.39099371679957
         0.85185320174494         2.38433048735115
        0.854361139447607         2.37791088269168
        0.856869077150275         2.37172874918731
        0.859377014852943          2.3657781877306
         0.86188495255561         2.36005354031952
        0.864392890258278         2.35454937642474
        0.866900827960945         2.34926048100214
        0.869408765663613         2.34418184311339
         0.87191670336628         2.33930864530917
        0.874424641068948         2.33463625360534
        0.876932578771615         2.33016020837092
        0.879440516474283         2.32587621578813
         0.88194845417695         2.32178013922451
        0.884456391879618         2.31786799251799
        0.886964329582286          2.3141359318463
        0.889472267284953         2.31058024993445
        0.891980204987621         2.30719736896271
        0.894488142690288         2.30398383567246
        0.896996080392956         2.30093631463922
        0.899504018095623         2.29805158364371
        0.902011955798291         2.29532652863949
        0.904519893500958         2.29275813954025
        0.907027831203626          2.2903435047238
        0.909535768906294         2.28807980770657
        0.912043706608961         2.28596432317551
        0.914551644311629         2.28399441290644
        0.917059582014296         2.28216752218139
        0.919567519716964         2.28048117676724
        0.922075457419631          2.2789329797917
        0.924583395122299         2.27752060822039
        0.927091332824966           2.276241810277
        0.929599270527634         2.27509440276279
        0.932107208230301         2.27407626861351
        0.934615145932969          2.2731853539927
        0.937123083635636         2.27241966612195
        0.939631021338304         2.27177727120368
        0.942138959040972         2.27125629226415
        0.944646896743639         2.27085490695437
        0.947154834446307         2.27057134549576
        0.949662772148974         2.27040388920366
        0.952170709851642         2.27035086850371
        0.954678647554309         2.27041066133383
        0.957186585256977         2.27058169112668
        0.959694522959644         2.27086242587204
        0.962202460662312         2.27125137621873
        0.964710398364979         2.27174709434077
        0.967218336067647         2.27234817227265
        0.969726273770315         2.27305324047285
        0.972234211472982         2.27386096740391
         0.97474214917565          2.2747700575538
        0.977250086878317         2.27577925041503
        0.979758024580985         2.27688731945047
        0.982265962283652         2.27809307126586
         0.98477389998632         2.27939534434238
        0.987281837688987         2.28079300793864
        0.989789775391655         2.28228496152996
        0.992297713094322         2.28387013359077
         0.99480565079699         2.28554748083782
        0.997313588499658         2.28731598743249
        0.999821526202325         2.28917466405055
         1.00232946390499         2.29112254729297
         1.00483740160766         2.29315869896538
         1.00734533931033          2.2952822043681
           1.009853277013         2.29749217381435
         1.01236121471566         2.29978773967711
         1.01486915241833         2.30216805695192
           1.017377090121         2.30463230226758
         1.01988502782367          2.3071796734585
         1.02239296552633         2.30980938886567
           1.024900903229         2.31252068679238
         1.02740884093167         2.31531282498555
         1.02991677863434         2.31818508016754
           1.032424716337         2.32113674738873
         1.03493265403967         2.32416713964319
         1.03744059174234         2.32727558738466
         1.03994852944501         2.33046143810685
         1.04245646714767         2.33372405578544
         1.04496440485034         2.33706282049032
         1.04747234255301         2.34047712810567
         1.04998028025568         2.34396638972503
         1.05248821795834         2.34753003146198
         1.05499615566101         2.35116749385043
         1.05750409336368         2.35487823167608
         1.06001203106635         2.35866171350492
         1.06251996876901         2.36251742143799
         1.06502790647168         2.36644485073285
         1.06753584417435           2.370443509411
         1.07004378187702         2.37451291802633
         1.07255171957968         2.37865260935328
         1.07505965728235         2.38286212805987
         1.07756759498502         2.38714103051445
         1.08007553268769         2.39148888439342
         1.08258347039035         2.39590526844114
         1.08509140809302         2.40038977220382
         1.08759934579569         2.40494199585993
         1.09010728349836          2.4095615498336
         1.09261522120102         2.41424805473895
         1.09512315890369         2.41900114094138
         1.09763109660636         2.42382044846876
         1.10013903430903         2.42870562667485
         1.10264697201169         2.43365633419792
         1.10515490971436         2.43867223859767
         1.10766284741703         2.44375301619049
          1.1101707851197         2.44889835192694
         1.11267872282236         2.45410793909773
         1.11518666052503         2.45938147918851
          1.1176945982277         2.46471868166132
         1.12020253593037          2.4701192638639
         1.12271047363303         2.47558295077956
          1.1252184113357         2.48110947486874
         1.12772634903837         2.48669857596119
         1.13023428674104         2.49235000101847
          1.1327422244437         2.49806350400879
         1.13525016214637          2.5038388457339
         1.13775809984904         2.50967579374065
         1.14026603755171         2.51557412212597
         1.14277397525438         2.52153361138143
         1.14528191295704         2.52755404832347
         1.14778985065971         2.53363522588989
