            sqrt(s) [GeV]               sigma [mb]
        0.569872378253043        0.498779312505103
        0.573063310957156        0.458228441450302
        0.576254243661269        0.444279000266377
        0.579445176365382        0.434622393998325
        0.582636109069494        0.427169377748589
        0.585827041773607        0.421118996438255
         0.58901797447772        0.416064152612042
        0.592208907181833        0.411764929083627
        0.595399839885946        0.408066179863164
        0.598590772590058        0.404860861315084
        0.601781705294171        0.402071522946328
        0.604972637998284        0.399640035809262
        0.608163570702397        0.397521500803235
         0.61135450340651        0.395680350197861
        0.614545436110623        0.394087925339765
        0.617736368814735        0.392720702815908
        0.620927301518848        0.391559109400878
        0.624118234222961        0.390586658127978
        0.627309166927074        0.389789312616253
        0.630500099631186        0.389155010042749
        0.633691032335299        0.388673297093552
        0.636881965039412        0.388335047759944
        0.640072897743525        0.388132241737214
        0.643263830447638        0.388057788143969
        0.646454763151751        0.388105383833436
        0.649645695855863        0.388269398304171
        0.652836628559976        0.388544779453124
        0.656027561264089        0.388926975507737
        0.659218493968202        0.389411870227159
        0.662409426672315        0.389995728346727
        0.665600359376427        0.390675149832474
         0.66879129208054        0.391447030611368
        0.671982224784653        0.392308529240784
        0.675173157488766        0.393257038405005
        0.678364090192879        0.394290159893405
        0.681555022896991        0.395405683666929
        0.684745955601104        0.396601568383821
        0.687936888305217         0.39787592577092
         0.69112782100933        0.399227006185723
        0.694318753713443         0.40065318525042
        0.697509686417556        0.402152953795846
        0.700700619121668         0.40372490705486
        0.703891551825781        0.405367736138625
        0.707082484529894        0.407080220173286
        0.710273417234007        0.408861219165817
        0.713464349938119        0.410709667867775
        0.716655282642232        0.412624569546908
        0.719846215346345        0.414604991387305
        0.723037148050458         0.41665005993019
        0.726228080754571        0.418758956213829
        0.729419013458684        0.420930912353975
        0.732609946162796        0.423165208158921
        0.735800878866909         0.42546116745159
        0.738991811571022        0.427818155821197
        0.742182744275135        0.430235577537459
        0.745373676979248        0.432712873151798
         0.74856460968336        0.435249517595184
        0.751755542387473        0.437845017207592
        0.754946475091586        0.440498909094822
        0.758137407795699        0.443210758582797
        0.761328340499812        0.445980157456384
        0.764519273203924        0.448806723272089
        0.767710205908037        0.451690096955854
         0.77090113861215        0.454629942383048
        0.774092071316263        0.457625944905356
        0.777283004020376        0.460677809349593
        0.780473936724489          0.4637852608181
        0.783664869428601        0.466948042481785
        0.786855802132714        0.470165914004672
        0.790046734836827        0.473438652667968
         0.79323766754094        0.476766051090174
        0.796428600245052        0.480147916384257
        0.799619532949165        0.483584070900488
        0.802810465653278        0.487074350268464
        0.806001398357391        0.490618602583097
        0.809192331061504        0.494216689441532
        0.812383263765617         0.49786848383396
        0.815574196469729        0.501573870136617
        0.818765129173842        0.505332743960793
        0.821956061877955        0.509145011327949
        0.825146994582068        0.513010588459515
