            sqrt(s) [GeV]               sigma [mb]
        0.376123421673124       0.0263481684402825
         0.38029100456834       0.0286679557235402
        0.384458587463556       0.0321715665833068
        0.388626170358772       0.0361022687641108
        0.392793753253987       0.0403359545360366
        0.396961336149203       0.0447957065604712
        0.401128919044419       0.0494249401589877
        0.405296501939635       0.0541798090471998
        0.409464084834851       0.0590258810004988
        0.413631667730066       0.0639363140697835
        0.417799250625282       0.0688907969193083
        0.421966833520498       0.0738749472342064
        0.426134416415714        0.078880117000691
        0.430301999310929       0.0839036030549484
        0.434469582206145       0.0889493601184256
        0.438637165101361       0.0940294374872617
        0.442804747996577        0.099166623705478
        0.446972330891793        0.104399493240812
        0.451139913787008        0.109793673625396
        0.455307496682224        0.115481704378332
         0.45947507957744         0.12179726999995
        0.463642662472656        0.128575386075537
        0.467810245367871         0.13565256323578
        0.471977828263087        0.142952045546892
        0.476145411158303        0.150424510048547
        0.480312994053519        0.158034475147346
        0.484480576948734        0.165755567875419
         0.48864815984395        0.173566833206169
        0.492815742739166        0.181451739360334
        0.496983325634382        0.189397187648821
        0.501150908529598        0.197392080090326
        0.505318491424813        0.205427406254327
        0.509486074320029        0.213495781761069
        0.513653657215245        0.221590525520105
        0.517821240110461        0.229707007218596
        0.521988823005677        0.237840469277453
        0.526156405900892        0.245987507107168
        0.530323988796108        0.254144769644331
        0.534491571691324        0.262318581061276
         0.53865915458654        0.270481077035312
        0.542826737481755        0.278656133939788
        0.546994320376971        0.286834112205696
        0.551161903272187        0.295013623308294
        0.555329486167403        0.303194018072421
        0.559497069062618        0.311374431826144
        0.563664651957834        0.319558680236399
         0.56783223485305        0.327734609377614
        0.571999817748266        0.335913573738381
        0.576167400643482        0.344091427524825
        0.580334983538697         0.35226849882712
        0.584502566433913        0.360444125774165
        0.588670149329129        0.368618862277283
        0.592837732224345        0.376792398065462
         0.59700531511956        0.384963873220666
        0.601172898014776         0.39313504603264
        0.605340480909992        0.401301414263147
        0.609508063805208        0.409464661346618
        0.613675646700424        0.417619814496111
        0.617843229595639        0.425755964858944
        0.622010812490855         0.43387103164304
        0.626178395386071          0.4419856959723
        0.630345978281287        0.450110373776104
        0.634513561176502        0.458252057742642
        0.638681144071718        0.466413247355388
        0.642848726966934        0.474598714331458
         0.64701630986215        0.482810522642708
        0.651183892757365        0.491050847288405
        0.655351475652581        0.499323367856828
        0.659519058547797        0.507628947253665
        0.663686641443013        0.515967047998135
        0.667854224338229        0.524341643227819
        0.672021807233444        0.532751266048547
         0.67618939012866        0.541199616296932
        0.680356973023876        0.549686304929185
        0.684524555919092        0.558210826363229
        0.688692138814307        0.566777506402396
        0.692859721709523        0.575385465551874
        0.697027304604739        0.584027938624389
        0.701194887499955        0.592717528548675
        0.705362470395171        0.601450370581761
        0.709530053290386        0.610224019206429
        0.713697636185602        0.619044923501364
        0.717865219080818        0.627908830552009
        0.722032801976034        0.636814557845231
        0.726200384871249        0.645766501269467
        0.730367967766465        0.654765311629322
        0.734535550661681        0.663814881448369
        0.738703133556897        0.672903931021533
        0.742870716452113        0.682041225067695
        0.747038299347328        0.691232154729582
        0.751205882242544        0.700471009210387
         0.75537346513776        0.709749212610386
        0.759541048032976        0.719083206846469
        0.763708630928191        0.728466653612729
        0.767876213823407        0.737901204114389
        0.772043796718623        0.747386973981898
        0.776211379613839        0.756924630144396
        0.780378962509054        0.766514091861003
         0.78454654540427        0.776154626766195
        0.788714128299486        0.785855137942837
        0.792881711194702          0.7956033342914
        0.797049294089918         0.80540670940755
        0.801216876985133        0.815267294949834
        0.805384459880349        0.825181454568291
        0.809552042775565        0.835151331359897
        0.813719625670781        0.845177293314313
        0.817887208565997        0.855260759867682
        0.822054791461212         0.86540323068855
        0.826222374356428        0.875607734900171
        0.830389957251644        0.885869103705485
         0.83455754014686        0.896187479035385
        0.838725123042075        0.906565505492196
        0.842892705937291          0.9170046132216
        0.847060288832507        0.927504851282826
        0.851227871727723        0.938067807595992
        0.855395454622939        0.948722104973464
        0.859563037518154         0.95941356683508
         0.86373062041337        0.970137157872189
        0.867898203308586        0.980949735910763
        0.872065786203802         0.99183788126011
        0.876233369099017         1.00278604293734
        0.880400951994233         1.01381355383614
        0.884568534889449         1.02489465292033
        0.888736117784665         1.03604748167346
        0.892903700679881         1.04724109791853
        0.897071283575096         1.05853419270007
        0.901238866470312         1.06989217553789
        0.905406449365528         1.08131312498521
        0.909574032260744         1.09281076736465
        0.913741615155959         1.10439004988935
        0.917909198051175         1.11601616471635
        0.922076780946391         1.12772800281352
        0.926244363841607         1.13951296694293
        0.930411946736822         1.15137223817051
        0.934579529632038          1.1633096130714
        0.938747112527254         1.17532123280504
         0.94291469542247         1.18741097675652
        0.947082278317686         1.19957158658466
        0.951249861212901          1.2118150751196
        0.955417444108117         1.22413414972481
        0.959585027003333         1.23653192399399
        0.963752609898549         1.24903832689817
        0.967920192793764         1.26160113346027
         0.97208777568898         1.27424347076985
        0.976255358584196         1.28690048624762
        0.980422941479412         1.29973474736783
        0.984590524374628         1.31264696071022
        0.988758107269843         1.32561537125135
        0.992925690165059         1.33863959114056
        0.997093273060275         1.35178092001534
         1.00126085595549         1.36500928051949
