                   T[GeV]                nU[GeV^3]                nD[GeV^3]                nS[GeV^3]             nUBar[GeV^3]             nDBar[GeV^3]            nSBbar[GeV^3]                W[GeV^-2]               effMU[GeV]               effMD[GeV]               effMS[GeV]              effCPU[GeV]              effCPD[GeV]              effCPS[GeV]
                    0.205       0.0044816892948668       0.0044816892948668      0.00248392171650786       0.0044816892948668       0.0044816892948668      0.00248392171650786         2.32868009652803        0.109004327031318        0.109004327031318        0.423574889837865                        0                        0                        0
                   0.2051      0.00449017475577256      0.00449017475577249      0.00248986366019218      0.00449017475577256      0.00449017475577249      0.00248986366019218         2.33283903052808        0.108594945655141        0.108594945655158        0.423425247048249                        0                        0                        0
                   0.2052      0.00449865786078993      0.00449865786078993      0.00249581159492505      0.00449865786078993      0.00449865786078993      0.00249581159492505         2.33704417731473        0.108187006302432        0.108187006302432        0.423276082651978                        0                        0                        0
                   0.2053      0.00450713858807118       0.0045071385880712      0.00250176551535849      0.00450713858807118       0.0045071385880712      0.00250176551535849         2.34129709570878        0.107780519913362        0.107780519913356        0.423127396121468                        0                        0                        0
                   0.2054      0.00451561692319324       0.0045156169231933      0.00250772541662546      0.00451561692319324       0.0045156169231933      0.00250772541662546         2.34559945284197        0.107375495790445        0.107375495790432        0.422979186857852                        0                        0                        0
                   0.2055      0.00452409285336163      0.00452409285336168       0.0025136912943134      0.00452409285336163      0.00452409285336168       0.0025136912943134         2.34995300127665        0.106971942987504        0.106971942987492        0.422831454195553                        0                        0                        0
                   0.2056      0.00453256636740325      0.00453256636740335      0.00251966314446188      0.00453256636740325      0.00453256636740335      0.00251966314446188         2.35435958666308        0.106569870307605         0.10656987030758        0.422684197403119                        0                        0                        0
                   0.2057      0.00454103745575299      0.00454103745575297      0.00252564096356051      0.00454103745575299      0.00454103745575297      0.00252564096356051         2.35882116721566        0.106169286302481        0.106169286302487        0.422537415684026                        0                        0                        0
                   0.2058      0.00454950611044181      0.00454950611044179      0.00253162474854595      0.00454950611044181      0.00454950611044179      0.00253162474854595         2.36333980211217        0.105770199271541        0.105770199271547        0.422391108177582                        0                        0                        0
                   0.2059       0.0045579723250923      0.00455797232509228      0.00253761449680148       0.0045579723250923      0.00455797232509228      0.00253761449680148         2.36791767031556        0.105372617259015        0.105372617259021        0.422245273959466                        0                        0                        0
                    0.206      0.00456643609486906      0.00456643609486909       0.0025436102061448      0.00456643609486906      0.00456643609486909       0.0025436102061448         2.37255707207776        0.104976548062153        0.104976548062146        0.422099912044026                        0                        0                        0
                   0.2061      0.00457489741651274      0.00457489741651274       0.0025496118748378      0.00457489741651274      0.00457489741651274       0.0025496118748378         2.37724901983949        0.104581999218886        0.104581999218885        0.421955021383234                        0                        0                        0
                   0.2062      0.00458335628829218      0.00458335628829215      0.00255561950157484      0.00458335628829218      0.00458335628829215      0.00255561950157484          2.3820189312023        0.104188978015544        0.104188978015551        0.421810600868905                        0                        0                        0
                   0.2063      0.00459181270999967       0.0045918127099996      0.00256163308548069      0.00459181270999967       0.0045918127099996      0.00256163308548069         2.38685814749471        0.103797491483977        0.103797491483995        0.421666649333426                        0                        0                        0
                   0.2064      0.00460026668292741      0.00460026668292741      0.00256765262610694      0.00460026668292741      0.00460026668292741      0.00256765262610694         2.39176957503842        0.103407546403299        0.103407546403301        0.421523165550732                        0                        0                        0
                   0.2065      0.00460871820985591      0.00460871820985591       0.0025736781234278      0.00460871820985591      0.00460871820985591       0.0025736781234278         2.39675630304135        0.103019149298656        0.103019149298656        0.421380148237341                        0                        0                        0
                   0.2066      0.00461716729503675      0.00461716729503672      0.00257970957783588      0.00461716729503675      0.00461716729503672      0.00257970957783588         2.40182161822531        0.102632306441392        0.102632306441399        0.421237596053393                        0                        0                        0
                   0.2067      0.00462561394416369       0.0046256139441638      0.00258574699013795      0.00462561394416369       0.0046256139441638      0.00258574699013795         2.40696901936271        0.102247023852099        0.102247023852069        0.421095507603687                        0                        0                        0
                   0.2068         0.00463405816437      0.00463405816436993      0.00259179036155019         0.00463405816437      0.00463405816436993      0.00259179036155019         2.41221997713985        0.101863307297149        0.101863307297167        0.420953881438777                        0                        0                        0
                   0.2069      0.00464249996419521      0.00464249996419523       0.0025978396936935      0.00464249996419521      0.00464249996419523       0.0025978396936935         2.41754293461716        0.101481162292853        0.101481162292848        0.420812716056056                        0                        0                        0
                    0.207       0.0046509393535669      0.00465093935356692      0.00260389498858871       0.0046509393535669      0.00465093935356692      0.00260389498858871         2.42295722558448         0.10110059410586        0.101100594105855        0.420672009900848                        0                        0                        0
                   0.2071      0.00465937634379171      0.00465937634379169      0.00260995624865149      0.00465937634379171      0.00465937634379169      0.00260995624865149         2.42847279574164        0.100721607751267        0.100721607751271        0.420531761367521                        0                        0                        0
                   0.2072      0.00466781094751769      0.00466781094751765       0.0026160234766874      0.00466781094751769      0.00466781094751765       0.0026160234766874         2.43408865858208        0.100344207997927        0.100344207997937        0.420391968800586                        0                        0                        0
                   0.2073      0.00467624317872804      0.00467624317872802      0.00262209667588627      0.00467624317872804      0.00467624317872802      0.00262209667588627         2.43981631613711       0.0999683993658785       0.0999683993658838        0.420252630495882                        0                        0                        0
                   0.2074      0.00468467305270636      0.00468467305270643      0.00262817584981722      0.00468467305270636      0.00468467305270643      0.00262817584981722         2.44565976506505       0.0995941861309857        0.099594186130969        0.420113744701645                        0                        0                        0
                   0.2075      0.00469310058602757      0.00469310058602754      0.00263426100242294      0.00469310058602757      0.00469310058602754      0.00263426100242294         2.45162196112251       0.0992215723231008       0.0992215723231108        0.419975309619695                        0                        0                        0
                   0.2076      0.00470152579652629      0.00470152579652627      0.00264035213801407      0.00470152579652629      0.00470152579652627      0.00264035213801407         2.45770933647394       0.0988505617299637       0.0988505617299702        0.419837323406586                        0                        0                        0
                   0.2077       0.0047099487032763      0.00470994870327626      0.00264644926126355       0.0047099487032763      0.00470994870327626      0.00264644926126355         2.46393172134914       0.0984811578983243        0.098481157898336        0.419699784174753                        0                        0                        0
                   0.2078      0.00471836932657035      0.00471836932657026      0.00265255237720091      0.00471836932657035      0.00471836932657026      0.00265255237720091         2.47029524083141       0.0981133641350024       0.0981133641350254        0.419562689993663                        0                        0                        0
                   0.2079      0.00472678768789536      0.00472678768789542      0.00265866149120616      0.00472678768789536      0.00472678768789542      0.00265866149120616         2.47678989460899       0.0977471835091475       0.0977471835091311        0.419426038891006                        0                        0                        0
                    0.208      0.00473520380990879      0.00473520380990878      0.00266477660900392      0.00473520380990879      0.00473520380990878      0.00266477660900392         2.48346054542391       0.0973826188542493        0.097382618854251        0.419289828853854                        0                        0                        0
                   0.2081      0.00474361771641508       0.0047436177164151      0.00267089773665759      0.00474361771641508       0.0047436177164151      0.00267089773665759         2.49029875866694       0.0970196727701625       0.0970196727701577        0.419154057829787                        0                        0                        0
                   0.2082      0.00475202943234383      0.00475202943234385      0.00267702488056287      0.00475202943234383      0.00475202943234385      0.00267702488056287         2.49732474358072       0.0966583476247229       0.0966583476247181         0.41901872372813                        0                        0                        0
                   0.2083      0.00476043898372108      0.00476043898372108      0.00268315804744184      0.00476043898372108      0.00476043898372108      0.00268315804744184         2.50451980227168       0.0962986455571961       0.0962986455571945        0.418883824421063                        0                        0                        0
                   0.2084      0.00476884639765374      0.00476884639765374       0.0026892972443366      0.00476884639765374      0.00476884639765374       0.0026892972443366           2.511945607857        0.095940568478353       0.0959405684783516        0.418749357744826                        0                        0                        0
                   0.2085      0.00477725170229628      0.00477725170229624      0.00269544247860316      0.00477725170229628      0.00477725170229624      0.00269544247860316         2.51956646661923       0.0955841180752118        0.095584118075222        0.418615321500837                        0                        0                        0
